Date and Time:                Fri Sep 9 16:26:36.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              312
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.52313	16126
290.54425	15378
290.56534	15325
290.58646	15446
290.60754	15612
290.62863	15736
290.64975	15691
290.67084	15695
290.69193	15709
290.71304	15691
290.73413	15660
290.75522	15582
290.77634	15576
290.79742	15790
290.81851	15951
290.83963	16029
290.86072	16189
290.88181	16355
290.90292	16482
290.92401	16455
290.9451	16371
290.96619	16476
290.9873	16410
291.00839	16347
291.02948	16228
291.05057	16099
291.07169	15898
291.09277	15797
291.11386	15774
291.13495	15922
291.15607	16062
291.17715	16034
291.19824	16033
291.21933	15844
291.24042	15740
291.26154	15738
291.28262	15907
291.30371	16006
291.3248	16077
291.34589	16160
291.36697	16119
291.38806	16066
291.40918	16060
291.43027	16027
291.45135	16073
291.47244	16082
291.49353	16121
291.51462	16096
291.53571	16033
291.55679	15968
291.57791	15962
291.599	16015
291.62009	15966
291.64117	15921
291.66226	15941
291.68335	15897
291.70444	15841
291.72552	15825
291.74661	15973
291.7677	16003
291.78879	16054
291.80988	16175
291.83096	16125
291.85205	16113
291.87314	16053
291.89423	16081
291.91531	16029
291.9364	16024
291.95749	15940
291.97858	15947
291.99966	15891
292.02075	15854
292.04184	15770
292.06293	15713
292.08401	15723
292.1051	15696
292.12619	15695
292.14725	15716
292.16833	15672
292.18942	15616
292.21051	15604
292.2316	15691
292.25269	15851
292.27377	15893
292.29486	15935
292.31595	15951
292.33701	16027
292.35809	15869
292.37918	15710
292.40027	15636
292.42136	15830
292.44244	15846
292.4635	15898
292.48459	15875
292.50568	15840
292.52676	15667
292.54785	15752
292.56891	15808
292.59	15945
292.61108	15992
292.63217	16035
292.65326	15910
292.67432	15890
292.6954	15978
292.71649	16032
292.73758	16042
292.75864	16232
292.77972	16308
292.80081	16300
292.82187	16279
292.84296	16404
292.86404	16467
292.8851	16495
292.90619	16484
292.92728	16496
292.94836	16353
292.96942	16329
