Date and Time:                Fri Sep 9 16:32:01.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              312
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.52313	306
290.54425	298
290.56534	304
290.58646	300
290.60754	311
290.62863	304
290.64975	299
290.67084	303
290.69193	301
290.71304	303
290.73413	305
290.75522	300
290.77634	303
290.79742	297
290.81851	303
290.83963	310
290.86072	304
290.88181	304
290.90292	302
290.92401	303
290.9451	301
290.96619	298
290.9873	300
291.00839	306
291.02948	301
291.05057	308
291.07169	305
291.09277	303
291.11386	297
291.13495	309
291.15607	298
291.17715	297
291.19824	299
291.21933	303
291.24042	301
291.26154	303
291.28262	299
291.30371	305
291.3248	299
291.34589	303
291.36697	300
291.38806	300
291.40918	308
291.43027	301
291.45135	301
291.47244	299
291.49353	302
291.51462	302
291.53571	295
291.55679	297
291.57791	301
291.599	306
291.62009	302
291.64117	296
291.66226	306
291.68335	301
291.70444	301
291.72552	303
291.74661	304
291.7677	298
291.78879	305
291.80988	298
291.83096	304
291.85205	303
291.87314	298
291.89423	297
291.91531	297
291.9364	300
291.95749	307
291.97858	300
291.99966	299
292.02075	301
292.04184	297
292.06293	302
292.08401	301
292.1051	302
292.12619	308
292.14725	309
292.16833	297
292.18942	303
292.21051	302
292.2316	303
292.25269	298
292.27377	303
292.29486	300
292.31595	303
292.33701	302
292.35809	300
292.37918	300
292.40027	305
292.42136	304
292.44244	299
292.4635	301
292.48459	306
292.50568	306
292.52676	298
292.54785	305
292.56891	300
292.59	296
292.61108	306
292.63217	299
292.65326	298
292.67432	302
292.6954	300
292.71649	304
292.73758	303
292.75864	308
292.77972	307
292.80081	301
292.82187	303
292.84296	301
292.86404	303
292.8851	302
292.90619	300
292.92728	304
292.94836	300
292.96942	297
292.99051	301
293.01157	299
293.03265	303
293.05374	302
293.0748	299
293.09589	304
293.11697	303
293.13803	305
293.15912	297
293.18018	301
293.20126	299
293.22235	305
293.24341	300
293.2645	297
293.28555	301
293.30664	298
