Date and Time:                Sun Jan 29 15:28:59.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              427
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



406.20703	36222
406.22748	34907
406.24792	34978
406.26837	35017
406.28882	35021
406.30927	35359
406.32974	35172
406.35019	35217
406.37064	35039
406.39108	35045
406.41153	34852
406.43198	34808
406.45242	34761
406.47287	34881
406.49332	34952
406.51379	34994
406.53424	34872
406.55469	35056
406.57513	34954
406.59558	34913
406.61603	34977
406.63647	35018
406.65692	34904
406.67737	35131
406.69781	34899
406.71826	34897
406.73871	34962
406.75916	34697
406.7796	34904
406.80005	34888
406.8205	34900
406.84094	35054
406.86139	35061
406.88184	35065
406.90228	34880
406.9227	34993
406.94315	35071
406.96359	35136
406.98404	35062
407.00449	35395
407.02493	35143
407.04538	35139
407.06583	35111
407.08627	35155
407.10669	35069
407.12714	35249
407.14758	35037
407.16803	35283
407.18848	35179
407.20892	35098
407.22934	35166
407.24979	35079
407.27023	34956
407.29068	35368
407.31113	35206
407.33154	35145
407.35199	35279
407.37244	34907
407.39288	35231
407.4133	35428
407.43375	35287
407.45419	35361
407.47461	35256
407.49506	35279
407.5155	35327
407.53595	35239
407.55637	35263
407.57681	35345
407.59726	34952
407.61768	35051
407.63812	35120
407.65857	34963
407.67899	35151
407.69943	34813
407.71985	34900
407.7403	35031
407.76074	34881
407.78116	34748
407.80161	34910
407.82202	34776
407.84247	35019
407.86292	34747
407.88333	34952
407.90378	35215
407.92419	35264
407.94464	35101
407.96506	35275
407.9855	35107
408.00592	34724
408.02637	34945
408.04678	34922
408.06723	34994
408.08765	35003
408.10809	34785
408.12851	34934
408.14896	34848
408.16937	34756
408.18982	34949
408.21024	34989
408.23065	34973
408.2511	35113
408.27151	34851
408.29196	35017
408.31238	34984
408.33282	35061
408.35324	35253
408.37366	35308
408.3941	35282
408.41452	35410
408.43494	35250
408.45538	35200
408.4758	35347
408.49622	35211
408.51666	35468
408.53708	35347
408.5575	35189
