Date and Time:                Sun Jan 29 15:24:40.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         60
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              427
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



406.20703	51071
406.22748	51348
406.24792	51585
406.26837	51775
406.28882	51945
406.30927	52085
406.32974	52216
406.35019	52318
406.37064	52418
406.39108	52503
406.41153	52593
406.43198	52664
406.45242	52734
406.47287	52804
406.49332	52863
406.51379	52893
406.53424	52960
406.55469	53001
406.57513	53049
406.59558	53080
406.61603	53112
406.63647	53158
406.65692	53177
406.67737	53202
406.69781	53209
406.71826	53237
406.73871	53245
406.75916	53265
406.7796	53276
406.80005	53282
406.8205	53304
406.84094	53296
406.86139	53294
406.88184	53288
406.90228	53312
406.9227	53297
406.94315	53300
406.96359	53292
406.98404	53258
407.00449	53258
407.02493	53253
407.04538	53224
407.06583	53197
407.08627	53183
407.10669	53155
407.12714	53109
407.14758	53060
407.16803	53027
407.18848	52962
407.20892	52894
407.22934	52811
407.24979	52718
407.27023	52583
407.29068	52417
407.31113	52222
407.33154	51951
407.35199	51548
407.37244	50727
407.39288	45219
407.4133	40086
407.43375	39798
407.45419	39118
407.47461	38335
407.49506	37976
407.5155	37861
407.53595	37447
407.55637	37422
407.57681	36997
407.59726	36204
407.61768	36373
407.63812	35936
407.65857	35125
407.67899	34337
407.69943	33367
407.71985	33218
407.7403	33241
407.76074	32889
407.78116	32161
407.80161	31016
407.82202	30233
407.84247	30215
407.86292	29991
407.88333	29816
407.90378	29883
407.92419	29887
407.94464	29717
407.96506	29446
407.9855	28717
408.00592	28526
408.02637	28519
408.04678	28426
408.06723	28654
408.08765	28446
408.10809	28198
408.12851	28286
408.14896	27874
408.16937	27276
408.18982	27094
408.21024	26853
408.23065	27083
408.2511	26867
408.27151	26672
408.29196	26540
408.31238	26606
408.33282	26580
408.35324	26846
408.37366	27052
408.3941	26986
408.41452	26479
408.43494	25888
408.45538	25757
408.4758	25759
408.49622	25630
408.51666	25684
408.53708	25513
408.5575	25346
408.57794	25580
