Date and Time:                Sun Jan 29 15:29:32.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              427
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



406.20703	300
406.22748	297
406.24792	303
406.26837	304
406.28882	297
406.30927	303
406.32974	301
406.35019	301
406.37064	302
406.39108	298
406.41153	303
406.43198	303
406.45242	303
406.47287	302
406.49332	301
406.51379	300
406.53424	299
406.55469	301
406.57513	301
406.59558	302
406.61603	300
406.63647	300
406.65692	298
406.67737	302
406.69781	302
406.71826	299
406.73871	298
406.75916	300
406.7796	301
406.80005	302
406.8205	303
406.84094	304
406.86139	299
406.88184	302
406.90228	304
406.9227	292
406.94315	305
406.96359	301
406.98404	303
407.00449	299
407.02493	307
407.04538	295
407.06583	295
407.08627	298
407.10669	309
407.12714	298
407.14758	307
407.16803	302
407.18848	295
407.20892	301
407.22934	304
407.24979	298
407.27023	300
407.29068	299
407.31113	298
407.33154	301
407.35199	303
407.37244	298
407.39288	301
407.4133	299
407.43375	298
407.45419	297
407.47461	305
407.49506	299
407.5155	308
407.53595	306
407.55637	301
407.57681	299
407.59726	290
407.61768	305
407.63812	300
407.65857	301
407.67899	306
407.69943	304
407.71985	305
407.7403	297
407.76074	298
407.78116	298
407.80161	303
407.82202	300
407.84247	301
407.86292	306
407.88333	293
407.90378	307
407.92419	298
407.94464	305
407.96506	298
407.9855	300
408.00592	309
408.02637	301
408.04678	299
408.06723	305
408.08765	298
408.10809	305
408.12851	306
408.14896	300
408.16937	302
408.18982	298
408.21024	312
408.23065	298
408.2511	293
408.27151	305
408.29196	302
408.31238	306
408.33282	305
408.35324	307
408.37366	299
408.3941	297
408.41452	302
408.43494	303
408.45538	298
408.4758	304
408.49622	301
408.51666	292
408.53708	305
408.5575	304
408.57794	304
408.59836	301
408.61877	300
408.63919	306
408.65964	304
408.68005	298
408.70047	300
408.72089	303
408.74133	296
408.76175	306
408.78217	303
408.80258	301
408.82303	300
408.84344	301
408.86386	297
408.88428	299
408.90469	304
