Date and Time:                Sun Jan 29 15:29:05.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              427
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



406.20703	36184
406.22748	34878
406.24792	35012
406.26837	34959
406.28882	34982
406.30927	35251
406.32974	35334
406.35019	35244
406.37064	34986
406.39108	35023
406.41153	34900
406.43198	34831
406.45242	34783
406.47287	34892
406.49332	34928
406.51379	34984
406.53424	34836
406.55469	35054
406.57513	34936
406.59558	35017
406.61603	35041
406.63647	34945
406.65692	34908
406.67737	35113
406.69781	34772
406.71826	34818
406.73871	34917
406.75916	34756
406.7796	34929
406.80005	34875
406.8205	34868
406.84094	35062
406.86139	35068
406.88184	35060
406.90228	34908
406.9227	34947
406.94315	35072
406.96359	35108
406.98404	35071
407.00449	35343
407.02493	35174
407.04538	35113
407.06583	35132
407.08627	35068
407.10669	35116
407.12714	35296
407.14758	35041
407.16803	35181
407.18848	35166
407.20892	35053
407.22934	35196
407.24979	35130
407.27023	35013
407.29068	35400
407.31113	35255
407.33154	35089
407.35199	35092
407.37244	34938
407.39288	35174
407.4133	35410
407.43375	35264
407.45419	35380
407.47461	35176
407.49506	35310
407.5155	35349
407.53595	35191
407.55637	35218
407.57681	35303
407.59726	34903
407.61768	35143
407.63812	35054
407.65857	34938
407.67899	35137
407.69943	34856
407.71985	34906
407.7403	34996
407.76074	34769
407.78116	34873
407.80161	34933
407.82202	34751
407.84247	35038
407.86292	34747
407.88333	34971
407.90378	35226
407.92419	35191
407.94464	35118
407.96506	35317
407.9855	35065
408.00592	34795
408.02637	34906
408.04678	34957
408.06723	34941
408.08765	35059
408.10809	34743
408.12851	34931
408.14896	34873
408.16937	34828
408.18982	34938
408.21024	34855
408.23065	34945
408.2511	35033
408.27151	34822
408.29196	34990
408.31238	34892
408.33282	35055
408.35324	35261
408.37366	35246
408.3941	35269
408.41452	35416
408.43494	35226
408.45538	35293
408.4758	35412
408.49622	35124
408.51666	35402
408.53708	35371
408.5575	35202
