Date and Time:                Sun Jan 29 15:28:53.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              427
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



406.20703	36128
406.22748	34923
406.24792	35021
406.26837	35034
406.28882	34971
406.30927	35299
406.32974	35243
406.35019	35247
406.37064	34973
406.39108	35052
406.41153	34884
406.43198	34776
406.45242	34789
406.47287	34851
406.49332	34896
406.51379	35018
406.53424	34828
406.55469	35011
406.57513	35031
406.59558	34923
406.61603	35018
406.63647	35015
406.65692	34904
406.67737	35134
406.69781	34811
406.71826	34872
406.73871	34976
406.75916	34729
406.7796	34884
406.80005	34852
406.8205	34894
406.84094	35117
406.86139	35086
406.88184	35112
406.90228	34940
406.9227	34934
406.94315	35145
406.96359	35158
406.98404	35033
407.00449	35387
407.02493	35158
407.04538	35178
407.06583	35133
407.08627	35136
407.10669	35057
407.12714	35334
407.14758	35135
407.16803	35219
407.18848	35176
407.20892	35078
407.22934	35218
407.24979	35145
407.27023	34993
407.29068	35380
407.31113	35312
407.33154	35235
407.35199	35191
407.37244	34882
407.39288	35196
407.4133	35470
407.43375	35311
407.45419	35343
407.47461	35279
407.49506	35304
407.5155	35396
407.53595	35163
407.55637	35194
407.57681	35346
407.59726	35015
407.61768	35087
407.63812	35144
407.65857	34904
407.67899	35169
407.69943	34855
407.71985	34900
407.7403	35054
407.76074	34909
407.78116	34845
407.80161	34886
407.82202	34781
407.84247	35011
407.86292	34816
407.88333	35040
407.90378	35224
407.92419	35205
407.94464	35144
407.96506	35222
407.9855	35062
408.00592	34785
408.02637	35007
408.04678	34900
408.06723	34929
408.08765	34954
408.10809	34674
408.12851	34979
408.14896	34914
408.16937	34796
408.18982	35001
408.21024	34901
408.23065	34891
408.2511	35119
408.27151	34753
408.29196	34994
408.31238	34978
408.33282	35038
408.35324	35283
408.37366	35342
408.3941	35301
408.41452	35427
408.43494	35199
408.45538	35320
408.4758	35427
408.49622	35205
408.51666	35460
408.53708	35372
408.5575	35140
