Date and Time:                Sun Jan 29 15:24:17.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              427
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



406.20703	36151
406.22748	34878
406.24792	34927
406.26837	34912
406.28882	34914
406.30927	35232
406.32974	35211
406.35019	35088
406.37064	34936
406.39108	35003
406.41153	34847
406.43198	34766
406.45242	34695
406.47287	34834
406.49332	34897
406.51379	34935
406.53424	34784
406.55469	34987
406.57513	34893
406.59558	34919
406.61603	34995
406.63647	34928
406.65692	34793
406.67737	35058
406.69781	34811
406.71826	34843
406.73871	34863
406.75916	34697
406.7796	34907
406.80005	34896
406.8205	34911
406.84094	35030
406.86139	35030
406.88184	35030
406.90228	34813
406.9227	34840
406.94315	35102
406.96359	35022
406.98404	35008
407.00449	35343
407.02493	35064
407.04538	35045
407.06583	35031
407.08627	35019
407.10669	35073
407.12714	35211
407.14758	34984
407.16803	35148
407.18848	35005
407.20892	35044
407.22934	35195
407.24979	35085
407.27023	34929
407.29068	35342
407.31113	35152
407.33154	35110
407.35199	35077
407.37244	34791
407.39288	35079
407.4133	35368
407.43375	35152
407.45419	35299
407.47461	35140
407.49506	35200
407.5155	35314
407.53595	35080
407.55637	35168
407.57681	35250
407.59726	34893
407.61768	35046
407.63812	35068
407.65857	34901
407.67899	35045
407.69943	34737
407.71985	34899
407.7403	35021
407.76074	34881
407.78116	34789
407.80161	34878
407.82202	34680
407.84247	34951
407.86292	34649
407.88333	34875
407.90378	35150
407.92419	35150
407.94464	34950
407.96506	35151
407.9855	34990
408.00592	34795
408.02637	34924
408.04678	34867
408.06723	34865
408.08765	34871
408.10809	34661
408.12851	34833
408.14896	34738
408.16937	34757
408.18982	34896
408.21024	34798
408.23065	34855
408.2511	35038
408.27151	34725
408.29196	34938
408.31238	34905
408.33282	35009
408.35324	35273
408.37366	35222
408.3941	35173
408.41452	35333
408.43494	35107
408.45538	35184
408.4758	35316
408.49622	35113
408.51666	35398
408.53708	35280
408.5575	35151
