Date and Time:                Wed May 25 12:39:02.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              288
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.14606	26042
278.15576	24924
278.16547	25097
278.17517	25163
278.18491	25315
278.19461	25127
278.20432	24809
278.21402	24943
278.22372	25171
278.23343	25198
278.24313	25090
278.25284	24974
278.26254	24892
278.27228	25002
278.28198	24944
278.29169	24688
278.30139	24872
278.3111	25107
278.3208	25374
278.33051	25179
278.34021	24860
278.34991	24752
278.35962	24825
278.36932	24752
278.37903	24476
278.38873	24456
278.39844	24538
278.40814	24525
278.41788	24364
278.42758	24313
278.43729	24406
278.44699	24527
278.4567	24539
278.4664	24586
278.4761	24514
278.48581	24333
278.49551	24294
278.50522	24263
278.51492	24407
278.52463	24272
278.5343	24222
278.54401	24388
278.55371	24683
278.56342	24776
278.57312	24574
278.58282	24427
278.59253	24400
278.60223	24429
278.61194	24502
278.62164	24553
278.63135	24894
278.64105	25013
278.65076	25051
278.66046	24954
278.67017	24882
278.67987	24924
278.68954	24855
278.69925	24898
278.70895	24975
278.71866	24999
278.72836	24822
278.73807	24745
278.74777	24809
278.75748	24840
278.76715	24698
278.77686	24680
278.78656	24685
278.79626	24678
278.80597	24514
278.81567	24549
278.82535	24652
278.83505	24646
278.84476	24662
278.85446	24809
278.86417	24905
278.87387	24832
278.88354	24828
278.89325	24798
278.90295	24737
278.91266	24482
278.92233	24553
278.93204	24527
278.94174	24553
278.95145	24328
278.96115	24268
278.97083	24379
278.98053	24396
278.99023	24425
278.99994	24337
279.00961	24317
279.01932	24294
279.02902	24243
279.03873	24311
279.0484	24505
279.05811	24656
279.06781	24747
279.07748	24781
279.08719	24689
279.09689	24703
279.10657	24736
279.11627	24618
279.12598	24714
279.13568	24685
279.14536	24697
279.15506	24625
279.16476	24513
279.17444	24429
279.18414	24403
279.19382	24423
279.20352	24549
279.21323	24938
279.2229	25081
279.2326	25020
279.24231	24816
279.25198	24832
279.26169	24906
279.27136	25046
