Date and Time:                Tue Apr 26 17:48:24.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.35431	3245
258.37558	3107
258.39685	3101
258.41809	3127
258.43936	3133
258.4606	3126
258.48187	3099
258.50311	3104
258.52438	3151
258.54565	3159
258.56689	3176
258.58817	3160
258.60941	3142
258.63068	3170
258.65192	3202
258.67319	3156
258.69443	3188
258.7157	3220
258.73694	3241
258.75821	3214
258.77945	3189
258.80072	3188
258.82196	3231
258.84323	3206
258.86447	3194
258.88574	3170
258.90698	3183
258.92825	3202
258.94949	3203
258.97076	3183
258.992	3223
259.01324	3244
259.03452	3258
259.05576	3258
259.07703	3261
259.09827	3238
259.11954	3244
259.14078	3208
259.16202	3258
259.18329	3259
259.20453	3250
259.22577	3264
259.24704	3295
259.26828	3345
259.28955	3319
259.31079	3305
259.33203	3285
259.3533	3283
259.37454	3319
259.39578	3334
259.41705	3351
259.43829	3402
259.45953	3361
259.4808	3382
259.50204	3371
259.52328	3384
259.54453	3379
259.5658	3412
259.58704	3430
259.60828	3421
259.62952	3420
259.65079	3435
259.67203	3444
259.69327	3437
259.71451	3454
259.73578	3437
259.75702	3443
259.77826	3456
259.7995	3433
259.82077	3460
259.84201	3474
259.86325	3453
259.88449	3461
259.90573	3492
259.92697	3506
259.94824	3509
259.96948	3508
259.99072	3520
260.01196	3514
260.0332	3512
260.05444	3499
260.07571	3527
260.09695	3503
260.11819	3488
260.13943	3490
260.16068	3497
260.18192	3513
260.20316	3523
260.2244	3526
260.24564	3562
260.26688	3575
260.28815	3595
260.30939	3576
260.33063	3597
260.35187	3648
260.37311	3611
260.39435	3640
260.41559	3650
260.43683	3660
260.45807	3657
260.47931	3656
260.50055	3659
260.52179	3707
260.54303	3684
260.56427	3673
260.58551	3658
260.60675	3675
260.62799	3655
260.64923	3669
260.67047	3705
260.69171	3713
260.71295	3738
260.73419	3750
260.75543	3738
260.77667	3733
260.79791	3748
260.81912	3771
