Date and Time:                Tue Apr 26 17:30:04.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         125
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.35431	1930
258.37558	1859
258.39685	1860
258.41809	1884
258.43936	1912
258.4606	1921
258.48187	1887
258.50311	1938
258.52438	1941
258.54565	1952
258.56689	1964
258.58817	1987
258.60941	1972
258.63068	1970
258.65192	1966
258.67319	1951
258.69443	1943
258.7157	1936
258.73694	1980
258.75821	1892
258.77945	1875
258.80072	1891
258.82196	1843
258.84323	1829
258.86447	1775
258.88574	1763
258.90698	1745
258.92825	1694
258.94949	1651
258.97076	1655
258.992	1628
259.01324	1621
259.03452	1593
259.05576	1592
259.07703	1558
259.09827	1559
259.11954	1511
259.14078	1507
259.16202	1505
259.18329	1501
259.20453	1450
259.22577	1448
259.24704	1433
259.26828	1426
259.28955	1430
259.31079	1421
259.33203	1403
259.3533	1383
259.37454	1410
259.39578	1386
259.41705	1382
259.43829	1405
259.45953	1382
259.4808	1416
259.50204	1402
259.52328	1405
259.54453	1412
259.5658	1435
259.58704	1411
259.60828	1389
259.62952	1427
259.65079	1428
259.67203	1484
259.69327	1447
259.71451	1452
259.73578	1448
259.75702	1493
259.77826	1519
259.7995	1551
259.82077	1535
259.84201	1529
259.86325	1585
259.88449	1643
259.90573	1617
259.92697	1658
259.94824	1694
259.96948	1704
259.99072	1715
260.01196	1741
260.0332	1804
260.05444	1798
260.07571	1858
260.09695	1850
260.11819	1884
260.13943	1896
260.16068	1929
260.18192	1981
260.20316	1997
260.2244	2010
260.24564	2028
260.26688	2044
260.28815	2029
260.30939	2072
260.33063	2084
260.35187	2118
260.37311	2127
260.39435	2131
260.41559	2133
260.43683	2125
260.45807	2121
260.47931	2115
260.50055	2103
260.52179	2122
260.54303	2106
260.56427	2078
260.58551	2067
260.60675	2088
260.62799	2043
260.64923	2078
260.67047	2093
260.69171	2025
260.71295	2030
260.73419	2042
260.75543	2027
260.77667	2044
260.79791	2041
260.81912	2028
