Date and Time:                Tue Apr 26 17:18:52.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         125
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.35431	1697
258.37558	1627
258.39685	1628
258.41809	1633
258.43936	1673
258.4606	1694
258.48187	1673
258.50311	1710
258.52438	1703
258.54565	1739
258.56689	1749
258.58817	1788
258.60941	1771
258.63068	1798
258.65192	1793
258.67319	1821
258.69443	1845
258.7157	1885
258.73694	1906
258.75821	1898
258.77945	1883
258.80072	1886
258.82196	1928
258.84323	1910
258.86447	1901
258.88574	1916
258.90698	1895
258.92825	1870
258.94949	1866
258.97076	1864
258.992	1853
259.01324	1851
259.03452	1841
259.05576	1849
259.07703	1821
259.09827	1793
259.11954	1737
259.14078	1747
259.16202	1716
259.18329	1712
259.20453	1649
259.22577	1639
259.24704	1630
259.26828	1601
259.28955	1601
259.31079	1571
259.33203	1535
259.3533	1511
259.37454	1510
259.39578	1479
259.41705	1451
259.43829	1451
259.45953	1418
259.4808	1433
259.50204	1402
259.52328	1410
259.54453	1380
259.5658	1385
259.58704	1388
259.60828	1347
259.62952	1348
259.65079	1337
259.67203	1373
259.69327	1327
259.71451	1329
259.73578	1306
259.75702	1326
259.77826	1336
259.7995	1355
259.82077	1344
259.84201	1333
259.86325	1317
259.88449	1384
259.90573	1334
259.92697	1375
259.94824	1376
259.96948	1378
259.99072	1393
260.01196	1396
260.0332	1416
260.05444	1401
260.07571	1455
260.09695	1453
260.11819	1454
260.13943	1453
260.16068	1498
260.18192	1524
260.20316	1547
260.2244	1577
260.24564	1626
260.26688	1621
260.28815	1624
260.30939	1671
260.33063	1719
260.35187	1729
260.37311	1763
260.39435	1814
260.41559	1826
260.43683	1848
260.45807	1868
260.47931	1877
260.50055	1900
260.52179	1929
260.54303	1974
260.56427	1927
260.58551	1949
260.60675	1980
260.62799	1951
260.64923	2004
260.67047	2036
260.69171	1988
260.71295	1987
260.73419	1983
260.75543	1983
260.77667	1992
260.79791	1981
260.81912	1966
