Date and Time:                Tue Apr 26 17:13:33.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.35431	3213
258.37558	3099
258.39685	3089
258.41809	3120
258.43936	3132
258.4606	3114
258.48187	3089
258.50311	3108
258.52438	3145
258.54565	3132
258.56689	3149
258.58817	3139
258.60941	3133
258.63068	3148
258.65192	3140
258.67319	3144
258.69443	3144
258.7157	3220
258.73694	3194
258.75821	3202
258.77945	3167
258.80072	3204
258.82196	3195
258.84323	3179
258.86447	3175
258.88574	3139
258.90698	3166
258.92825	3155
258.94949	3196
258.97076	3175
258.992	3191
259.01324	3226
259.03452	3244
259.05576	3234
259.07703	3222
259.09827	3200
259.11954	3211
259.14078	3221
259.16202	3248
259.18329	3237
259.20453	3232
259.22577	3264
259.24704	3301
259.26828	3305
259.28955	3272
259.31079	3297
259.33203	3278
259.3533	3297
259.37454	3279
259.39578	3320
259.41705	3355
259.43829	3349
259.45953	3378
259.4808	3348
259.50204	3375
259.52328	3364
259.54453	3359
259.5658	3384
259.58704	3378
259.60828	3394
259.62952	3406
259.65079	3411
259.67203	3414
259.69327	3409
259.71451	3423
259.73578	3414
259.75702	3459
259.77826	3418
259.7995	3432
259.82077	3425
259.84201	3465
259.86325	3429
259.88449	3452
259.90573	3482
259.92697	3481
259.94824	3479
259.96948	3489
259.99072	3493
260.01196	3514
260.0332	3475
260.05444	3495
260.07571	3487
260.09695	3481
260.11819	3458
260.13943	3491
260.16068	3483
260.18192	3500
260.20316	3501
260.2244	3484
260.24564	3525
260.26688	3514
260.28815	3556
260.30939	3557
260.33063	3571
260.35187	3591
260.37311	3608
260.39435	3649
260.41559	3624
260.43683	3640
260.45807	3646
260.47931	3651
260.50055	3643
260.52179	3668
260.54303	3665
260.56427	3621
260.58551	3645
260.60675	3629
260.62799	3640
260.64923	3639
260.67047	3678
260.69171	3714
260.71295	3732
260.73419	3723
260.75543	3716
260.77667	3721
260.79791	3711
260.81912	3744
