# wl 	 %tx
 269.03987  0.00000
 269.04964  0.00358
 269.05944  0.00267
 269.06920  0.00267
 269.07898  0.00133
 269.08877 -0.00155
 269.09854  0.00022
 269.10832  0.00045
 269.11811 -0.00044
 269.12788  0.00022
 269.13765  0.00356
 269.14745  0.00022
 269.15722  0.00223
 269.16699  0.00134
 269.17679  0.00224
 269.18655  0.00360
 269.19633  0.00045
 269.20612  0.00154
 269.21589  0.00242
 269.22567 -0.00310
 269.23543  0.00246
 269.24523  0.00202
 269.25500  0.00135
 269.26477  0.00361
 269.27456  0.00363
 269.28434  0.00000
 269.29411 -0.00045
 269.30387  0.00181
 269.31368  0.00251
 269.32344  0.00137
 269.33321  0.00181
 269.34298  0.00318
 269.35275 -0.00091
 269.36255  0.00159
 269.37232  0.00182
 269.38209  0.00069
 269.39185  0.00344
 269.40166  0.00344
 269.41143  0.00366
 269.42119  0.00435
 269.43097  0.00115
 269.44073  0.00342
 269.45053  0.00090
 269.46030  0.00428
 269.47007  0.00317
 269.47984 -0.00114
 269.48961  0.00114
 269.49938 -0.00091
 269.50917  0.00364
 269.51895 -0.00113
 269.52871  0.00269
 269.53848  0.00112
 269.54826  0.00381
 269.55802  0.00247
 269.56779  0.00113
 269.57756 -0.00113
 269.58736  0.00045
 269.59712  0.00180
 269.60690  0.00403
 269.61666  0.00045
 269.62643 -0.00045
 269.63621  0.00180
 269.64597  0.00135
 269.65574  0.00180
 269.66551  0.00656
 269.67528  0.00317
 269.68507  0.00339
 269.69485 -0.00023
 269.70462  0.00501
 269.71438 -0.00068
 269.72416  0.00181
 269.73392  0.00363
 269.74369  0.00000
 269.75346  0.00181
 269.76323  0.00180
 269.77300 -0.00113
 269.78277  0.00519
 269.79254  0.00203
 269.80230 -0.00090
 269.81208  0.00137
 269.82184  0.00228
 269.83161 -0.00091
 269.84138 -0.00068
 269.85115 -0.00206
 269.86092  0.00138
 269.87069  0.00046
 269.88046  0.00343
 269.89022  0.00298
 269.90000 -0.00092
 269.90976  0.00069
 269.91953  0.00069
 269.92931  0.00230
 269.93907  0.00023
 269.94884  0.00092
 269.95861  0.00273
 269.96838 -0.00592
 269.97814  0.00386
 269.98789  0.00591
 269.99765  0.00114
 270.00742  0.00251
 270.01720  0.00274
 270.02696 -0.00045
 270.03673  0.00181
 270.04650  0.00341
 270.05627  0.00502
 270.06603 -0.00114
 270.07581 -0.00092
 270.08554  0.00413
 270.09531  0.00092
 270.10509 -0.00023
 270.11485  0.00203
 270.12462  0.00022
 270.13439  0.00292
 270.14416  0.00203
 270.15389  0.00362
 270.16367  0.00135
 270.17343  0.00158
 270.18320  0.00179
 270.19298  0.00267
 270.20274  0.00221
 270.21248  0.00222
 270.22225  0.00512
 270.23202  0.00533
 270.24178  0.00089
 270.25156 -0.00111
 270.26132 -0.00133
 270.27106 -0.00067
 270.28084  0.00178
 270.29060  0.00247
 270.30037  0.00000
 270.31011  0.00134
 270.31988  0.00157
 270.32964  0.00181
 270.33942  0.00363
 270.34915  0.00385
 270.35892 -0.00068
 270.36869  0.00384
 270.37846  0.00113
 270.38820  0.00158
 270.39797 -0.00204
 270.40774  0.00090
 270.41750  0.00246
 270.42725 -0.00067
 270.43701  0.00201
 270.44678  0.00246
 270.45652 -0.00022
 270.46629  0.00246
 270.47606  0.00202
 270.48583  0.00225
 270.49557  0.00022
 270.50533  0.00022
