Date and Time:                Sat Nov 11 15:27:53.000 2023
281.27145	303
281.29257	303
281.31372	297
281.33484	297
281.35599	303
281.37711	302
281.39825	298
281.41937	302
281.44052	308
281.46164	301
281.48279	301
281.50391	301
281.52505	304
281.54617	301
281.56732	297
281.58844	303
281.60959	303
281.63071	303
281.65186	292
281.67297	303
281.69412	299
281.71524	296
281.73636	303
281.75751	306
281.77863	304
281.79977	297
281.82089	301
281.84201	305
281.86316	298
281.88428	305
281.90543	303
281.92654	300
281.94766	295
281.96881	300
281.98993	301
282.01105	303
282.0322	298
282.05331	298
282.07443	299
282.09558	301
282.1167	307
282.13782	302
282.15897	305
282.18008	295
282.2012	300
282.22232	294
282.24347	299
282.26459	298
282.28571	306
282.30682	302
282.32797	307
282.34909	298
282.37021	308
282.39133	299
282.41248	305
282.43359	306
282.45471	307
282.47583	297
282.49695	302
282.5181	300
282.53922	299
282.56033	310
282.58145	296
282.60257	296
282.62369	298
282.64484	296
282.66595	304
282.68707	301
282.70819	300
282.72931	302
282.75043	297
282.77155	302
282.79269	303
282.81381	302
282.83493	303
282.85605	304
282.87717	299
282.89828	303
282.9194	301
282.94052	303
282.96164	303
282.98276	298
283.00388	302
283.02499	298
283.04611	301
283.06723	304
283.08835	300
283.10947	302
283.13058	300
283.1517	303
283.17282	299
283.19394	299
283.21506	302
283.23618	303
283.25729	308
283.27841	300
283.29953	304
283.32065	303
283.34177	301
283.36288	300
283.384	296
283.40512	298
283.42624	311
283.44736	297
283.46844	305
283.48956	303
283.51068	297
283.5318	304
283.55292	300
283.57404	299
283.59515	295
283.61627	310
283.63736	299
283.65848	302
283.6796	304
283.70071	305
283.72183	300
283.74295	299
283.76404	303
283.78516	298
283.80627	299
283.82739	298
283.84851	300
283.8696	301
283.89072	306
283.91183	303
283.93295	301
283.95404	304
283.97516	301
283.99628	302
284.0174	298
284.03848	302
284.0596	299
284.08072	298
284.10181	303
284.12292	303
284.14404	295
284.16513	307
284.18625	295
284.20737	304
284.22849	307
284.24957	301
284.27069	301
284.29178	299
284.3129	299
284.33401	307
284.3551	301
284.37622	300
284.39734	301
284.41843	301
284.43954	301
284.46063	301
284.48175	302
284.50287	298
284.52396	306
284.54507	305
284.56616	300
284.58728	307
284.60837	300
284.62949	307
284.65057	297
284.67169	302
284.69278	301
284.7139	303
284.73499	300
284.7561	305
284.77719	305
284.79831	295
284.8194	300
284.84052	302
284.8616	302
284.88272	303
284.90381	303
284.92493	300
284.94601	302
284.96713	296
284.98822	302
285.00931	301
285.03043	303
285.05151	298
285.07263	298
285.09372	303
285.11484	303
285.13593	299
285.15701	297
285.17813	302
285.19922	297
285.22031	302
285.24142	305
285.26251	301
285.2836	303
285.30472	296
285.32581	303
285.34689	302
285.36801	301
285.3891	305
285.41019	301
285.4313	299
285.45239	300
285.47348	302
285.49457	308
285.51569	298
285.53677	308
285.55786	299
285.57895	296
285.60007	305
285.62115	297
285.64224	303
285.66333	304
285.68445	301
285.70554	297
285.72662	295
285.74771	311
285.7688	304
285.78989	311
285.811	297
285.83209	305
285.85318	300
285.87427	302
285.89536	295
285.91644	304
285.93756	297
285.95865	303
285.97974	304
286.00082	299
286.02191	304
286.043	305
286.06409	304
286.08517	298
286.10626	298
286.12735	303
286.14844	294
286.16956	302
286.19064	303
286.21173	300
286.23282	311
286.25391	300
286.27499	293
286.29608	298
286.31717	296
286.33826	304
286.35934	302
286.38043	308
286.40152	301
286.42261	307
286.4437	305
286.46478	295
286.48587	302
286.50696	301
286.52802	302
286.5491	294
286.57019	309
286.59128	297
286.61237	302
286.63345	298
286.65454	304
286.67563	302
286.69672	301
286.7178	301
286.73889	304
286.75995	298
286.78104	303
286.80212	304
286.82321	302
286.8443	306
286.86539	295
286.88644	299
286.90753	303
286.92862	303
286.94971	299
286.97079	304
286.99188	298
287.01294	302
287.03403	296
287.05511	298
287.0762	301
287.09726	302
287.11835	302
287.13943	301
287.16052	299
287.18158	296
287.20267	306
287.22375	291
287.24484	297
287.2659	299
287.28699	301
287.30807	301
287.32913	298
287.35022	301
287.37131	300
287.39236	298
287.41345	307
287.43454	303
287.4556	299
287.47668	300
287.49777	303
287.51883	307
287.53992	302
287.56097	302
287.58206	310
287.60315	305
287.62421	296
287.64529	296
287.66635	302
287.68744	303
287.70853	296
287.72958	301
287.75067	302
287.77173	299
287.79282	300
287.81387	302
287.83496	290
287.85602	304
287.87711	306
287.89816	305
287.91925	308
287.94031	305
287.9614	302
287.98245	298
288.00354	307
288.0246	304
288.04568	301
288.06674	305
288.08783	306
288.10889	299
288.12994	300
288.15103	302
288.17209	304
288.19318	298
288.21423	301
288.23529	296
288.25638	298
288.27744	303
288.29852	302
288.31958	313
288.34064	302
288.36172	304
288.38278	303
288.40384	302
288.42493	304
288.44598	304
288.46704	299
288.48813	301
288.50919	297
288.53024	300
288.55133	296
288.57239	309
288.59344	298
288.6145	300
288.63559	304
288.65665	303
288.6777	301
288.69876	300
288.71985	298
288.74091	303
288.76196	306
288.78302	295
288.80411	300
288.82516	299
288.84622	302
288.86728	302
288.88834	303
288.90942	299
288.93048	301
288.95154	305
288.9726	303
288.99365	305
289.01471	304
289.03577	296
289.05685	299
289.07791	299
289.09897	300
289.12003	306
289.14108	298
289.16214	304
289.1832	300
289.20425	304
289.22531	302
289.24637	304
289.26743	306
289.28851	297
289.30957	299
289.33063	304
289.35168	302
289.37274	302
289.3938	298
289.41486	302
289.43591	301
289.45697	301
289.47803	301
289.49908	302
289.52014	304
289.5412	301
289.56226	297
289.58331	294
289.60437	299
289.6254	303
289.64645	302
289.66751	301
289.68857	303
289.70963	306
289.73068	304
289.75174	298
289.7728	297
289.79385	302
289.81491	298
289.83594	302
289.85699	301
289.87805	305
289.89911	301
289.92017	305
289.94122	301
289.96228	295
289.98331	304
290.00436	309
290.02542	299
290.04648	305
290.06754	299
290.08856	304
290.10962	306
290.13068	303
290.15173	298
290.17279	304
290.19382	309
290.21487	297
290.23593	301
290.25696	305
290.27802	301
290.29907	296
290.32013	300
290.34116	301
290.36221	301
290.38327	303
290.4043	301
290.42535	296
290.44641	304
290.46744	302
290.48849	299
290.50955	296
290.53058	301
290.55164	305
290.57269	302
290.59372	300
290.61478	304
290.63583	309
290.65686	304
290.67792	299
290.69894	299
290.72	297
290.74103	304
290.76208	301
290.78314	298
290.80417	300
290.82523	302
290.84625	301
290.86731	302
290.88834	301
290.90939	302
290.93042	306
290.95148	298
290.9725	300
290.99356	295
291.01459	297
291.03564	298
291.05667	301
291.07773	299
291.09875	302
291.11981	297
291.14084	301
291.16187	307
291.18292	305
291.20395	304
291.22501	300
291.24603	306
291.26706	299
291.28812	294
291.30914	308
291.3302	305
291.35123	303
291.37225	305
291.39331	304
291.41434	301
291.43536	298
291.45642	299
291.47745	306
291.49847	302
291.51953	297
291.54056	307
291.56158	300
291.58264	297
291.60367	296
291.62469	300
291.64572	293
291.66678	306
291.68781	302
291.70883	297
291.72986	305
291.75092	298
291.77194	296
291.79297	295
291.814	302
291.83505	298
291.85608	306
291.87711	292
291.89813	303
291.91916	301
291.94019	302
291.96124	303
291.98227	296
292.0033	303
292.02432	296
292.04535	302
292.06638	300
292.0874	305
292.10846	304
292.12949	305
292.15051	301
292.17154	303
292.19257	297
292.21359	302
292.23462	301
292.25565	300
292.27667	305
292.2977	306
292.31873	299
292.33975	301
292.36078	296
292.38181	301
292.40283	297
292.42386	299
292.44489	297
292.46591	299
292.48694	303
292.50797	297
292.52899	300
292.55002	298
292.57104	300
292.59207	305
292.6131	299
292.63412	298
292.65515	304
292.67618	298
292.6972	300
292.71823	296
292.73926	298
292.76028	305
292.78131	304
292.80231	297
292.82333	292
292.84436	299
292.86539	302
292.88641	298
292.90744	294
292.92847	300
292.94946	300
292.97049	302
292.99152	299
293.01254	307
293.03357	302
293.05457	305
293.07559	306
293.09662	304
293.11765	302
293.13864	300
293.15967	303
293.18069	301
293.20172	303
293.22272	301
293.24374	302
293.26477	299
293.2858	301
293.30679	303
293.32782	302
293.34885	302
293.36984	298
293.39087	300
293.4119	296
293.43289	303
293.45392	301
293.47495	306
293.49594	304
293.51697	304
293.53799	303
293.55899	300
293.58002	301
293.60101	304
293.62204	303
293.64307	301
293.66406	304
293.68509	304
293.70609	299
293.72711	301
293.74814	300
293.76913	300
293.79016	303
293.81116	302
293.83218	306
293.85318	297
293.87421	302
293.8952	297
293.91623	296
293.93723	299
293.95825	303
293.97925	299
294.00027	299
294.02127	297
294.0423	301
294.06329	310
294.08429	300
294.10532	297
294.12631	294
294.14734	299
294.16833	295
294.18936	300
294.21036	297
294.23135	305
294.25238	299
294.27338	303
294.29437	298
294.3154	300
294.3364	300
294.35742	297
294.37842	296
294.39941	304
294.42044	299
294.44144	304
294.46243	305
294.48343	297
294.50446	297
294.52545	297
294.54645	298
294.56747	308
294.58847	306
294.60947	301
294.63046	305
294.65149	300
294.67249	298
294.69348	303
294.71448	300
294.73547	298
294.7565	297
294.7775	302
294.79849	302
294.81949	299
294.84048	305
294.86151	295
294.88251	300
294.9035	297
294.9245	302
294.9455	303
294.96649	299
294.98752	302
295.00851	301
295.02951	300
295.05051	296
295.0715	304
295.0925	299
295.11349	310
295.13449	302
295.15549	301
295.17648	305
295.19748	300
295.21848	298
295.23947	298
295.26047	303
295.28149	303
295.30249	303
295.32349	300
295.34448	306
295.36548	302
295.38647	298
295.40747	303
295.42844	300
295.44943	301
295.47043	302
295.49142	301
295.51242	296
295.53342	302
295.55441	305
295.57541	302
295.59641	300
295.6174	296
295.6384	303
295.65939	303
295.68039	304
295.70135	305
295.72235	302
295.74335	304
295.76434	299
295.78534	305
295.80634	298
295.82733	299
295.8483	299
295.86929	303
295.89029	303
295.91129	303
295.93228	298
295.95325	300
295.97424	308
295.99524	305
296.01624	295
296.03723	301
296.0582	305
296.07919	302
296.10019	307
296.12115	305
296.14215	300
296.16315	300
296.18414	292
296.20511	302
296.2261	296
296.2471	303
296.26807	304
296.28906	296
296.31006	302
296.33102	303
296.35202	299
296.37302	299
296.39398	299
296.41498	298
296.43597	303
296.45694	299
296.47794	302
296.4989	299
296.5199	302
296.54089	303
296.56186	299
296.58286	306
296.60382	302
296.62482	302
296.64578	311
296.66678	307
296.68774	303
296.70874	302
296.72971	296
296.7507	297
296.77167	302
296.79266	298
296.81363	299
296.83463	303
296.85559	304
296.87659	305
296.89755	303
296.91855	303
296.93951	303
296.96051	305
296.98148	298
297.00244	307
297.02344	302
297.0444	303
297.0654	302
297.08636	306
297.10733	305
297.12833	304
297.14929	304
297.17029	302
297.19125	294
297.21222	295
297.23322	304
297.25418	305
297.27515	302
297.29614	302
297.31711	305
297.33807	302
297.35904	306
297.38004	302
297.401	300
297.42197	297
297.44296	299
297.46393	300
297.48489	306
297.50586	303
297.52686	298
297.54782	296
297.56879	302
297.58975	303
297.61072	300
297.63171	296
297.65268	299
297.67365	301
297.69461	302
297.71558	302
297.73654	306
297.75754	297
297.7785	298
297.79947	302
297.82043	301
297.8414	300
297.86237	296
297.88333	302
297.9043	300
297.92526	309
297.94626	294
297.96722	297
297.98819	301
298.00916	302
298.03012	306
298.05109	307
298.07205	302
298.09302	302
298.11398	310
298.13495	302
298.15591	298
298.17688	301
298.19785	303
298.21881	304
298.23978	300
298.26074	301
298.28171	307
298.30267	300
298.32364	299
298.3446	298
298.36557	301
298.38654	295
298.40747	304
298.42844	295
298.4494	305
298.47037	296
298.49133	304
298.5123	304
298.53326	302
298.55423	304
298.5752	302
298.59613	308
298.6171	303
298.63806	309
298.65903	308
298.67999	302
298.70093	305
298.72189	302
298.74286	297
298.76382	300
298.78479	302
298.80573	301
298.82669	301
298.84766	299
298.86862	308
298.88956	298
298.91052	298
298.93149	305
298.95245	306
298.97339	308
298.99435	301
299.01532	300
299.03625	301
299.05722	301
299.07819	299
299.09912	295
299.12009	303
299.14105	303
299.16199	307
299.18295	302
299.20392	305
299.22485	303
299.24582	303
299.26675	298
299.28772	297
299.30869	303
299.32962	298
299.35059	299
299.37152	304
299.39249	303
299.41342	304
299.43439	302
299.45535	298
299.47629	298
299.49725	304
299.51819	299
299.53915	299
299.56009	300
299.58105	305
299.60199	300
299.62296	306
299.64389	302
299.66483	310
299.68579	304
299.70673	296
299.72769	300
299.74863	295
299.76959	306
299.79053	302
299.81146	300
299.83243	301
299.85336	303
299.87433	305
299.89526	301
299.9162	295
299.93716	303
299.9581	298
299.97903	301
300	304
300.02094	301
300.04187	295
300.06284	304
300.08377	301
300.10471	298
300.12567	296
300.14661	306
300.16754	300
300.18848	304
300.20944	302
300.23038	304
300.25131	303
300.27225	305
300.29321	300
300.31415	291
300.33508	301
300.35602	298
300.37698	303
300.39792	301
300.41885	311
300.43979	303
300.46072	300
300.48166	306
300.50262	311
300.52356	303
300.54449	300
300.56543	300
300.58636	303
300.6073	304
300.62823	300
300.64917	296
300.67014	300
300.69107	299
300.71201	298
300.73294	312
300.75388	297
300.77481	302
300.79575	302
300.81668	305
300.83762	293
300.85855	303
300.87949	300
300.90042	305
300.92136	296
300.94229	301
300.96323	302
300.98416	303
301.0051	301
301.02603	299
301.04697	303
301.0679	296
301.08884	303
301.10977	302
301.13071	298
301.15161	301
301.17255	303
301.19348	297
301.21442	295
301.23535	301
301.25629	303
301.27722	302
301.29816	297
301.31906	296
301.34	299
301.36093	294
301.38187	299
301.4028	300
301.42374	302
301.44464	302
301.46558	305
301.48651	304
301.50745	296
301.52838	299
301.54929	307
301.57022	303
301.59116	299
301.61209	308
301.633	305
301.65393	301
301.67487	295
301.69577	304
301.71671	300
301.73764	300
301.75858	306
301.77948	307
301.80042	300
301.82135	304
301.84225	298
301.86319	297
301.88409	303
301.90503	303
301.92596	304
301.94687	299
301.9678	301
301.98874	297
302.00964	304
302.03058	297
302.05148	302
302.07242	299
302.09332	300
302.11426	304
302.13519	301
302.1561	301
302.17703	307
302.19794	307
302.21887	302
302.23978	300
302.26071	302
302.28162	301
302.30255	302
302.32346	302
302.34439	299
302.3653	300
302.38623	302
302.40714	299
302.42804	305
302.44897	300
302.46988	295
302.49081	303
302.51172	304
302.53262	302
302.55356	300
302.57446	304
302.5954	299
302.6163	298
302.63721	300
302.65814	298
302.67905	305
302.69995	299
302.72089	303
302.74179	297
302.7627	299
302.78363	305
302.80453	297
302.82544	300
302.84634	298
302.86728	304
302.88818	301
302.90909	303
302.92999	298
302.95093	305
302.97183	303
302.99274	295
303.01364	306
303.03458	301
303.05548	303
303.07639	305
303.09729	295
303.11819	301
303.13913	299
303.16003	302
303.18094	296
303.20184	298
303.22275	303
303.24365	304
303.26456	300
303.28546	303
303.3064	300
303.3273	305
303.34821	299
303.36911	312
303.39001	299
303.41092	304
303.43182	299
303.45273	308
303.47363	296
303.49454	303
303.51544	305
303.53635	299
303.55725	299
303.57816	301
303.59906	299
303.61996	295
303.64087	296
303.66177	300
303.68268	302
303.70358	304
303.72449	299
303.74539	304
303.7663	303
303.7872	301
303.80811	298
303.82901	302
303.84991	299
303.87079	299
303.89169	299
303.9126	295
303.9335	300
303.95441	306
303.97531	302
303.99622	299
304.01709	300
304.03799	299
304.0589	306
304.0798	302
304.10071	297
304.12161	300
304.14249	305
304.16339	300
304.1843	300
304.2052	298
304.22607	304
304.24698	302
304.26788	304
304.28879	302
304.30966	298
304.33057	306
304.35147	298
304.37234	300
304.39325	302
304.41415	301
304.43503	304
304.45593	307
304.47684	295
304.49771	291
304.51862	299
304.53952	301
304.56039	299
304.5813	306
304.6022	300
304.62308	304
304.64398	294
304.66486	300
304.68576	302
304.70667	296
304.72754	305
304.74844	300
304.76932	298
304.79022	303
304.8111	302
304.832	305
304.85287	301
304.87378	305
304.89465	303
304.91556	303
304.93643	305
304.95734	296
304.97821	306
304.99911	302
305.01999	297
305.04089	299
305.06177	303
305.08264	296
305.10355	303
305.12442	297
305.14532	304
305.1662	303
305.18707	295
305.20798	303
305.22885	303
305.24976	306
305.27063	297
305.2915	301
305.31241	305
305.33328	297
305.35416	295
305.37506	307
305.39594	304
305.41681	304
305.43768	301
305.45859	300
305.47946	300
305.50034	295
305.52124	305
305.54211	305
305.56299	298
305.58386	301
305.60477	303
305.62564	301
305.64651	302
305.66739	307
305.68826	301
305.70917	304
305.73004	301
305.75092	297
305.77179	306
305.79266	301
305.81354	301
305.83441	304
305.85532	304
305.87619	306
305.89706	300
305.91794	302
305.93881	298
305.95969	295
305.98056	306
306.00143	303
306.02231	301
306.04318	299
306.06406	306
306.08493	303
306.10583	302
306.12671	303
306.14758	302
306.16846	296
306.18933	301
306.21021	296
306.23108	297
306.25195	295
306.2728	301
306.29367	301
306.31454	297
306.33542	303
306.35629	296
306.37717	304
306.39804	296
306.41891	300
306.43979	300
306.46066	299
306.48154	306
306.50241	302
306.52325	302
306.54413	300
306.565	303
306.58588	308
306.60675	301
306.62762	296
306.64847	303
306.66934	303
306.69022	303
306.71109	299
306.73196	309
306.75281	303
306.77368	300
306.79456	306
306.81543	306
306.83627	302
306.85715	304
306.87802	301
306.8989	302
306.91974	296
306.94061	301
306.96149	303
306.98233	298
307.0032	307
307.02408	304
307.04492	302
307.0658	297
307.08667	305
307.10751	302
307.12839	303
307.14926	302
307.1701	299
307.19098	299
307.21185	299
307.2327	300
307.25357	296
307.27441	295
307.29529	298
307.31613	301
307.33701	299
307.35785	300
307.37872	304
307.3996	297
307.42044	296
307.44131	302
307.46216	307
307.48303	297
307.50388	309
307.52475	303
307.54559	301
307.56644	299
307.58731	303
307.60815	308
307.62903	304
307.64987	305
307.67075	300
307.69159	299
307.71243	300
307.73331	309
307.75415	299
307.77502	310
307.79587	302
307.81671	306
307.83759	297
307.85843	292
307.87927	305
307.90015	295
307.92099	299
307.94183	303
307.96271	293
307.98355	306
308.00439	297
308.02524	303
308.04611	304
308.06696	298
308.0878	301
308.10864	299
308.12952	303
308.15036	309
308.1712	300
308.19205	301
308.21292	299
308.23376	310
308.25461	291
308.27545	300
308.2963	305
308.31714	299
308.33801	307
308.35886	301
308.3797	304
308.40054	299
308.42139	295
308.44223	299
308.46307	302
308.48392	299
308.50479	302
308.52563	302
308.54648	304
308.56732	299
308.58817	305
308.60901	302
308.62985	298
308.6507	305
308.67154	297
308.69238	301
308.71323	306
308.73407	302
308.75491	306
308.77576	307
308.7966	305
308.81744	300
308.83829	302
308.85913	306
308.87997	303
308.90082	297
308.92166	302
308.94247	308
308.96332	311
308.98416	307
309.005	301
309.02585	303
309.04669	303
309.06754	303
309.08838	305
309.10919	303
309.13004	306
309.15088	303
309.17172	305
309.19257	304
309.21341	304
309.23422	306
309.25507	303
309.27591	300
309.29675	300
309.31757	303
309.33841	302
309.35925	295
309.3801	303
309.40091	300
309.42175	301
309.4426	300
309.46344	298
309.48425	299
309.5051	305
309.52594	308
309.54675	301
309.5676	291
309.58844	308
309.60925	296
309.6301	303
309.65094	299
309.67175	299
309.6926	302
309.71341	303
309.73425	302
309.7551	301
309.77591	307
309.79675	305
309.81757	304
309.83841	304
309.85922	300
309.88007	299
309.90088	298
309.92172	296
309.94254	303
309.96338	301
309.98419	301
310.00504	305
310.02585	300
310.04669	300
310.0675	307
310.08835	302
310.10916	301
310.13	298
310.15082	306
310.17166	298
310.19247	296
310.21329	303
310.23413	300
310.25494	300
310.27579	299
310.2966	301
310.31741	301
310.33826	305
310.35907	300
310.37988	302
310.40073	303
310.42154	300
310.44235	301
310.4632	306
310.48401	300
310.50482	301
310.52563	299
310.54648	300
310.56729	298
310.5881	302
310.60892	294
310.62976	299
310.65057	300
310.67139	306
310.6922	299
310.71304	300
310.73386	306
310.75467	299
310.77548	300
310.7963	304
310.81711	299
310.83795	292
310.85876	300
310.87958	297
310.90039	305
310.9212	298
310.94202	309
310.96283	307
310.98364	303
311.00446	305
311.02527	298
311.04611	302
311.06693	298
311.08774	297
311.10855	295
311.12936	298
311.15018	300
311.17099	307
311.1918	307
311.21262	304
311.23343	306
311.25424	295
311.27505	300
311.29587	303
311.31668	299
311.33749	298
311.35831	308
311.37909	300
311.3999	305
311.42072	299
311.44153	293
311.46234	297
311.48315	300
311.50397	302
311.52478	298
311.54559	297
311.56638	302
311.58719	301
311.608	302
311.62881	300
311.64963	300
311.67044	300
311.69122	304
311.71204	300
311.73285	300
311.75366	305
311.77444	307
311.79526	304
311.81607	300
311.83688	303
311.85767	298
311.87848	301
311.89929	304
311.9201	304
311.94089	300
311.9617	301
311.98251	306
312.0033	299
312.02411	300
312.04492	300
312.0657	298
312.08652	301
312.10733	302
312.12811	301
312.14893	299
312.16971	302
312.19052	294
312.21133	300
312.23212	305
312.25293	300
312.27371	301
312.29453	299
312.31531	302
312.33612	300
312.3569	301
312.37772	296
312.39853	308
312.41931	298
312.44009	299
312.46091	297
312.48169	303
312.5025	297
312.52328	302
312.5441	297
312.56488	302
312.58569	298
312.60648	301
312.62729	301
312.64807	299
312.66885	301
312.68967	305
312.71045	306
312.73123	303
312.75204	300
312.77283	301
312.79364	294
312.81442	309
312.83521	299
312.85602	304
312.8768	299
312.89758	303
312.91837	302
312.93918	296
312.95996	306
312.98074	305
313.00156	301
313.02234	308
313.04312	305
313.0639	310
313.08472	306
313.1055	291
313.12628	301
313.14706	302
313.16785	306
313.18866	304
313.20944	299
313.23022	308
313.25101	308
313.27179	305
313.29257	291
313.31335	305
313.33417	299
313.35495	299
313.37573	297
313.39651	302
313.4173	298
313.43808	302
313.45886	305
313.47964	299
313.50043	296
313.52121	299
313.54199	301
313.56277	303
313.58356	299
313.60434	305
313.62512	299
313.6459	303
313.66669	297
313.68747	303
313.70825	297
313.72903	305
313.74982	303
313.7706	298
313.79138	300
313.81216	303
313.83295	298
313.85373	304
313.87451	305
313.89529	303
313.91605	301
313.93683	302
313.95761	301
313.97839	303
313.99918	304
314.01996	301
314.04074	297
314.06149	300
314.08228	300
314.10306	301
314.12384	301
314.14462	307
314.16537	304
314.18616	296
314.20694	301
314.22772	300
314.24847	304
314.26926	296
314.29004	304
314.31082	295
314.33157	298
314.35236	298
314.37314	308
314.39389	301
314.41467	299
314.43546	297
314.45621	300
314.47699	300
314.49777	300
314.51852	298
314.53931	299
314.56006	299
314.58084	304
314.60162	300
314.62238	295
314.64316	302
314.66391	304
314.68469	308
314.70544	298
314.72623	297
314.74701	305
314.76776	298
314.78854	296
314.8093	303
314.83008	301
314.85083	304
314.87161	306
314.89236	303
314.91312	300
314.9339	300
314.95465	303
314.97543	300
314.99619	301
315.01697	297
315.03772	291
315.05847	302
315.07925	300
315.10001	298
315.12079	305
315.14154	297
315.16229	300
315.18307	295
315.20383	302
315.22458	305
315.24536	305
315.26611	298
315.28687	300
315.30765	303
315.3284	303
315.34915	302
315.3699	306
315.39069	302
315.41144	309
315.43219	306
315.45294	303
315.47372	305
315.49448	300
315.51523	297
315.53598	303
315.55673	302
315.57751	299
315.59827	301
315.61902	304
315.63977	304
315.66052	303
315.68127	302
315.70206	308
315.72281	298
315.74356	306
315.76431	300
315.78506	305
315.80582	303
315.82657	302
315.84732	310
315.86807	302
315.88882	297
315.90958	297
315.93033	302
315.95108	298
315.97183	303
315.99258	305
316.01334	304
316.03409	302
316.05484	303
316.07559	297
316.09634	301
316.1171	293
316.13785	297
316.1586	306
316.17935	296
316.2001	300
316.22086	308
316.24161	296
316.26236	298
316.28311	306
316.30383	301
316.32458	300
316.34534	301
316.36609	300
316.38684	305
316.40759	306
316.42831	302
316.44907	300
316.46982	301
316.49057	304
316.51132	306
316.53204	303
316.5528	296
316.57355	299
316.5943	301
316.61502	301
316.63577	310
316.65652	300
316.67728	305
316.698	301
316.71875	299
316.7395	306
316.76022	300
316.78098	303
316.80173	306
316.82245	299
316.8432	301
316.86395	301
316.88467	299
316.90543	300
316.92615	300
316.9469	303
316.96765	302
316.98837	306
317.00912	306
317.02985	300
317.0506	303
317.07132	301
317.09207	300
317.11279	305
317.13354	299
317.15427	298
317.17502	303
317.19574	302
317.21649	304
317.23721	303
317.25797	300
317.27869	298
317.29944	303
317.32016	299
317.34091	307
317.36163	299
317.38235	300
317.40311	301
317.42383	303
317.44458	300
317.4653	299
317.48602	300
317.50677	306
317.5275	297
317.54822	300
317.56897	303
317.58969	304
317.61041	295
317.63116	306
317.65189	302
317.67261	299
317.69333	299
317.71408	299
317.7348	303
317.75552	297
317.77625	308
317.797	299
317.81772	301
317.83844	299
317.85916	304
317.87991	302
317.90063	297
317.92136	301
317.94208	305
317.9628	296
317.98352	301
318.00424	303
318.02499	305
318.04572	295
318.06644	300
318.08716	302
318.10788	304
318.1286	300
318.14932	301
318.17004	306
318.19077	299
318.21149	299
318.23221	301
318.25293	303
318.27365	301
318.2944	307
318.31512	298
318.33585	302
318.35654	301
318.37726	299
318.39798	303
318.4187	302
318.43942	302
318.46014	300
318.48087	306
318.50159	302
318.52231	299
318.54303	303
318.56375	298
318.58447	300
318.60519	303
318.62589	299
318.64661	301
318.66733	297
318.68805	300
318.70877	299
318.72949	301
318.75021	295
318.7709	303
318.79163	297
318.81235	303
318.83307	306
318.85376	301
318.87448	307
318.8952	298
318.91592	305
