Date and Time:                Fri Oct 7 12:09:18.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.35
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              260
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



238.25345	3919
238.27481	3728
238.29616	3726
238.31752	3735
238.33887	3739
238.36021	3767
238.38158	3773
238.40292	3774
238.42427	3758
238.44563	3768
238.46698	3747
238.48833	3726
238.50969	3691
238.53104	3745
238.55238	3748
238.57375	3772
238.59509	3774
238.61644	3769
238.63779	3780
238.65915	3779
238.6805	3743
238.70184	3775
238.72319	3789
238.74454	3799
238.7659	3780
238.78725	3813
238.80859	3853
238.82994	3836
238.85129	3835
238.87263	3791
238.89398	3840
238.91534	3831
238.93669	3841
238.95804	3857
238.97939	3837
239.00073	3834
239.02208	3847
239.04343	3861
239.06477	3867
239.08612	3919
239.10747	3845
239.12881	3880
239.15016	3846
239.17151	3840
239.19286	3870
239.2142	3923
239.23555	3885
239.2569	3878
239.27823	3884
239.29958	3886
239.32092	3904
239.34227	3881
239.36362	3905
239.38496	3889
239.40631	3932
239.42764	3920
239.44899	3942
239.47034	3957
239.49168	3969
239.51303	3977
239.53436	3936
239.55571	3938
239.57706	3969
239.5984	3952
239.61974	3955
239.64108	3938
239.66243	3952
239.68376	3954
239.70511	3926
239.72646	3928
239.74779	3896
239.76913	3921
239.79048	3924
239.81181	3905
239.83316	3963
239.85451	3925
239.87584	3918
239.89719	3951
239.91852	3912
239.93987	3931
239.9612	3954
239.98254	3965
240.00388	3962
240.02522	3961
240.04655	4002
240.0679	3973
240.08923	4020
240.11058	4002
240.13191	4002
240.15326	4020
240.17459	4024
240.19592	3998
240.21727	3990
240.2386	3986
240.25995	4001
240.28128	4035
240.30261	4017
240.32396	4019
240.34529	4046
240.36662	4037
240.38797	4045
240.4093	4050
240.43063	4064
240.45197	4071
240.47331	4056
240.49464	4090
240.51598	4092
240.53731	4110
240.55865	4105
240.57999	4122
240.60132	4127
240.62265	4109
240.64398	4106
240.66533	4114
240.68666	4114
240.70799	4162
