Date and Time:                Fri Oct 7 12:14:35.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.35
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              260
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



238.25345	3889
238.27481	3712
238.29616	3749
238.31752	3708
238.33887	3730
238.36021	3772
238.38158	3758
238.40292	3803
238.42427	3730
238.44563	3782
238.46698	3765
238.48833	3722
238.50969	3733
238.53104	3729
238.55238	3747
238.57375	3742
238.59509	3728
238.61644	3741
238.63779	3777
238.65915	3803
238.6805	3779
238.70184	3765
238.72319	3794
238.74454	3783
238.7659	3780
238.78725	3805
238.80859	3806
238.82994	3840
238.85129	3848
238.87263	3834
238.89398	3807
238.91534	3835
238.93669	3857
238.95804	3865
238.97939	3869
239.00073	3851
239.02208	3839
239.04343	3884
239.06477	3889
239.08612	3885
239.10747	3850
239.12881	3860
239.15016	3824
239.17151	3849
239.19286	3855
239.2142	3889
239.23555	3888
239.2569	3895
239.27823	3879
239.29958	3903
239.32092	3894
239.34227	3878
239.36362	3901
239.38496	3929
239.40631	3918
239.42764	3888
239.44899	3955
239.47034	3939
239.49168	3962
239.51303	3978
239.53436	3917
239.55571	3940
239.57706	3968
239.5984	3938
239.61974	3924
239.64108	3935
239.66243	3953
239.68376	3937
239.70511	3898
239.72646	3923
239.74779	3904
239.76913	3927
239.79048	3921
239.81181	3949
239.83316	3946
239.85451	3895
239.87584	3950
239.89719	3944
239.91852	3947
239.93987	3920
239.9612	3944
239.98254	3946
240.00388	3948
240.02522	3952
240.04655	3971
240.0679	3996
240.08923	3975
240.11058	3962
240.13191	3989
240.15326	4007
240.17459	4012
240.19592	3992
240.21727	4000
240.2386	3994
240.25995	3987
240.28128	4023
240.30261	4010
240.32396	4039
240.34529	4011
240.36662	4056
240.38797	4049
240.4093	4047
240.43063	4039
240.45197	4055
240.47331	4082
240.49464	4055
240.51598	4079
240.53731	4111
240.55865	4071
240.57999	4072
240.60132	4090
240.62265	4090
240.64398	4085
240.66533	4106
240.68666	4110
240.70799	4129
