Date and Time:                Fri Oct 7 12:09:30.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.35
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              260
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



238.25345	3884
238.27481	3715
238.29616	3735
238.31752	3750
238.33887	3737
238.36021	3738
238.38158	3762
238.40292	3747
238.42427	3742
238.44563	3787
238.46698	3754
238.48833	3718
238.50969	3695
238.53104	3726
238.55238	3708
238.57375	3737
238.59509	3751
238.61644	3784
238.63779	3785
238.65915	3777
238.6805	3779
238.70184	3788
238.72319	3778
238.74454	3758
238.7659	3806
238.78725	3817
238.80859	3843
238.82994	3840
238.85129	3802
238.87263	3833
238.89398	3858
238.91534	3839
238.93669	3876
238.95804	3819
238.97939	3860
239.00073	3866
239.02208	3864
239.04343	3862
239.06477	3871
239.08612	3893
239.10747	3895
239.12881	3854
239.15016	3841
239.17151	3849
239.19286	3835
239.2142	3877
239.23555	3882
239.2569	3888
239.27823	3901
239.29958	3900
239.32092	3921
239.34227	3906
239.36362	3914
239.38496	3894
239.40631	3915
239.42764	3920
239.44899	3920
239.47034	3955
239.49168	3985
239.51303	3951
239.53436	3931
239.55571	3932
239.57706	3950
239.5984	3965
239.61974	3936
239.64108	3923
239.66243	3949
239.68376	3938
239.70511	3910
239.72646	3927
239.74779	3898
239.76913	3912
239.79048	3928
239.81181	3940
239.83316	3957
239.85451	3940
239.87584	3940
239.89719	3958
239.91852	3961
239.93987	3940
239.9612	3932
239.98254	3970
240.00388	3956
240.02522	3955
240.04655	3960
240.0679	4000
240.08923	4002
240.11058	3982
240.13191	3979
240.15326	3999
240.17459	4010
240.19592	4002
240.21727	3994
240.2386	3980
240.25995	4021
240.28128	4000
240.30261	4035
240.32396	3979
240.34529	4032
240.36662	4038
240.38797	4064
240.4093	4087
240.43063	4048
240.45197	4080
240.47331	4085
240.49464	4085
240.51598	4087
240.53731	4121
240.55865	4102
240.57999	4121
240.60132	4089
240.62265	4089
240.64398	4104
240.66533	4135
240.68666	4135
240.70799	4129
