Date and Time:                Fri Oct 28 12:35:02.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	300
366.98206	304
367.00275	300
367.02341	301
367.0441	302
367.06479	301
367.08548	300
367.10617	309
367.12683	305
367.14752	301
367.16821	304
367.1889	309
367.20956	300
367.23026	305
367.25095	305
367.27161	302
367.2923	305
367.31299	298
367.33368	308
367.35434	300
367.37503	302
367.39572	300
367.41638	302
367.43707	301
367.45776	301
367.47842	299
367.49911	303
367.51981	297
367.54047	298
367.56116	298
367.58182	301
367.60251	298
367.6232	301
367.64386	300
367.66455	298
367.68521	298
367.7059	299
367.72656	301
367.74725	306
367.76794	303
367.7886	300
367.8093	301
367.82996	300
367.85065	303
367.87131	303
367.892	298
367.91266	298
367.93335	310
367.95401	301
367.9747	305
367.99536	309
368.01605	296
368.03671	306
368.05737	308
368.07806	301
368.09872	303
368.11942	304
368.14008	298
368.16077	301
368.18143	306
368.20209	293
368.22278	303
368.24344	301
368.2641	305
368.28479	303
368.30545	303
368.32614	301
368.3468	298
368.36746	306
368.38815	309
368.40881	301
368.42947	307
368.45013	303
368.47083	305
368.49149	301
368.51215	307
368.53284	311
368.5535	293
368.57416	298
368.59482	303
368.61551	302
368.63617	299
368.65683	297
368.67749	305
368.69818	304
368.71884	299
368.7395	301
368.76016	300
368.78082	304
368.80151	298
368.82217	303
368.84283	302
368.86349	299
368.88416	307
368.90482	297
368.92548	301
368.94617	302
368.96683	302
368.98749	302
369.00815	298
369.02881	304
369.04947	299
369.07013	302
369.09079	303
369.11145	303
369.13211	303
369.1528	309
369.17346	297
369.19412	302
369.21478	296
369.23544	303
369.2561	303
369.27676	302
369.29742	305
369.31808	300
369.33875	305
369.35941	302
369.38007	301
369.40073	299
369.42139	295
369.44205	303
369.46268	305
369.48334	302
369.504	302
369.52466	305
369.54532	302
369.56598	301
369.58664	307
369.6073	306
369.62796	300
369.64862	300
369.66928	298
369.68991	301
