Date and Time:                Fri Oct 28 12:36:55.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	305
366.98206	299
367.00275	292
367.02341	300
367.0441	302
367.06479	298
367.08548	302
367.10617	300
367.12683	306
367.14752	301
367.16821	302
367.1889	304
367.20956	305
367.23026	299
367.25095	307
367.27161	299
367.2923	301
367.31299	296
367.33368	302
367.35434	302
367.37503	299
367.39572	297
367.41638	307
367.43707	291
367.45776	302
367.47842	300
367.49911	304
367.51981	302
367.54047	303
367.56116	301
367.58182	307
367.60251	303
367.6232	295
367.64386	301
367.66455	299
367.68521	304
367.7059	301
367.72656	297
367.74725	299
367.76794	299
367.7886	300
367.8093	301
367.82996	309
367.85065	304
367.87131	304
367.892	294
367.91266	299
367.93335	300
367.95401	302
367.9747	303
367.99536	301
368.01605	291
368.03671	302
368.05737	304
368.07806	298
368.09872	299
368.11942	305
368.14008	307
368.16077	299
368.18143	299
368.20209	301
368.22278	306
368.24344	298
368.2641	298
368.28479	300
368.30545	294
368.32614	303
368.3468	303
368.36746	303
368.38815	297
368.40881	294
368.42947	298
368.45013	301
368.47083	293
368.49149	307
368.51215	302
368.53284	302
368.5535	294
368.57416	306
368.59482	297
368.61551	305
368.63617	301
368.65683	298
368.67749	299
368.69818	310
368.71884	297
368.7395	300
368.76016	307
368.78082	295
368.80151	298
368.82217	301
368.84283	298
368.86349	309
368.88416	299
368.90482	303
368.92548	289
368.94617	305
368.96683	300
368.98749	302
369.00815	301
369.02881	299
369.04947	304
369.07013	298
369.09079	299
369.11145	300
369.13211	299
369.1528	301
369.17346	293
369.19412	298
369.21478	305
369.23544	300
369.2561	310
369.27676	299
369.29742	296
369.31808	297
369.33875	305
369.35941	301
369.38007	298
369.40073	304
369.42139	304
369.44205	306
369.46268	300
369.48334	300
369.504	296
369.52466	303
369.54532	304
369.56598	311
369.58664	300
369.6073	299
369.62796	301
369.64862	296
369.66928	305
369.68991	298
