Date and Time:                Fri Oct 28 12:36:34.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	297
366.98206	305
367.00275	292
367.02341	305
367.0441	303
367.06479	299
367.08548	308
367.10617	297
367.12683	303
367.14752	299
367.16821	299
367.1889	301
367.20956	299
367.23026	298
367.25095	299
367.27161	300
367.2923	299
367.31299	304
367.33368	305
367.35434	296
367.37503	305
367.39572	302
367.41638	301
367.43707	302
367.45776	310
367.47842	298
367.49911	299
367.51981	300
367.54047	301
367.56116	305
367.58182	303
367.60251	301
367.6232	305
367.64386	304
367.66455	302
367.68521	303
367.7059	304
367.72656	294
367.74725	302
367.76794	299
367.7886	296
367.8093	299
367.82996	305
367.85065	304
367.87131	293
367.892	303
367.91266	305
367.93335	308
367.95401	307
367.9747	298
367.99536	303
368.01605	302
368.03671	302
368.05737	298
368.07806	300
368.09872	302
368.11942	303
368.14008	301
368.16077	303
368.18143	302
368.20209	295
368.22278	303
368.24344	302
368.2641	308
368.28479	303
368.30545	298
368.32614	305
368.3468	307
368.36746	300
368.38815	308
368.40881	306
368.42947	299
368.45013	302
368.47083	295
368.49149	302
368.51215	304
368.53284	307
368.5535	304
368.57416	300
368.59482	304
368.61551	311
368.63617	308
368.65683	307
368.67749	301
368.69818	301
368.71884	300
368.7395	306
368.76016	300
368.78082	296
368.80151	295
368.82217	296
368.84283	304
368.86349	300
368.88416	300
368.90482	299
368.92548	303
368.94617	302
368.96683	293
368.98749	295
369.00815	298
369.02881	310
369.04947	302
369.07013	301
369.09079	300
369.11145	302
369.13211	302
369.1528	299
369.17346	306
369.19412	305
369.21478	305
369.23544	305
369.2561	299
369.27676	304
369.29742	306
369.31808	304
369.33875	300
369.35941	306
369.38007	305
369.40073	301
369.42139	298
369.44205	297
369.46268	300
369.48334	302
369.504	304
369.52466	296
369.54532	304
369.56598	302
369.58664	303
369.6073	307
369.62796	303
369.64862	302
369.66928	304
369.68991	305
