Date and Time:                Fri Oct 28 12:43:40.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	306
366.98206	309
367.00275	307
367.02341	294
367.0441	300
367.06479	302
367.08548	302
367.10617	297
367.12683	300
367.14752	302
367.16821	299
367.1889	300
367.20956	300
367.23026	305
367.25095	296
367.27161	307
367.2923	308
367.31299	308
367.33368	306
367.35434	298
367.37503	301
367.39572	301
367.41638	305
367.43707	299
367.45776	298
367.47842	310
367.49911	296
367.51981	305
367.54047	301
367.56116	296
367.58182	300
367.60251	306
367.6232	302
367.64386	303
367.66455	304
367.68521	302
367.7059	302
367.72656	307
367.74725	303
367.76794	304
367.7886	300
367.8093	305
367.82996	297
367.85065	303
367.87131	304
367.892	294
367.91266	302
367.93335	299
367.95401	304
367.9747	301
367.99536	307
368.01605	300
368.03671	301
368.05737	303
368.07806	302
368.09872	300
368.11942	303
368.14008	301
368.16077	302
368.18143	304
368.20209	298
368.22278	300
368.24344	305
368.2641	304
368.28479	303
368.30545	300
368.32614	302
368.3468	304
368.36746	299
368.38815	300
368.40881	303
368.42947	300
368.45013	299
368.47083	303
368.49149	304
368.51215	302
368.53284	306
368.5535	305
368.57416	306
368.59482	302
368.61551	307
368.63617	300
368.65683	306
368.67749	303
368.69818	311
368.71884	306
368.7395	303
368.76016	306
368.78082	298
368.80151	301
368.82217	303
368.84283	301
368.86349	304
368.88416	304
368.90482	303
368.92548	307
368.94617	300
368.96683	297
368.98749	305
369.00815	306
369.02881	298
369.04947	300
369.07013	299
369.09079	295
369.11145	308
369.13211	303
369.1528	300
369.17346	304
369.19412	303
369.21478	299
369.23544	306
369.2561	303
369.27676	309
369.29742	305
369.31808	298
369.33875	307
369.35941	300
369.38007	297
369.40073	301
369.42139	305
369.44205	303
369.46268	313
369.48334	297
369.504	302
369.52466	310
369.54532	301
369.56598	302
369.58664	313
369.6073	302
369.62796	299
369.64862	302
369.66928	299
369.68991	304
