Date and Time:                Fri Oct 28 12:40:45.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	306
366.98206	295
367.00275	298
367.02341	301
367.0441	303
367.06479	297
367.08548	302
367.10617	301
367.12683	302
367.14752	293
367.16821	297
367.1889	306
367.20956	302
367.23026	298
367.25095	302
367.27161	305
367.2923	297
367.31299	303
367.33368	300
367.35434	296
367.37503	298
367.39572	293
367.41638	294
367.43707	300
367.45776	304
367.47842	298
367.49911	298
367.51981	301
367.54047	302
367.56116	298
367.58182	299
367.60251	298
367.6232	298
367.64386	298
367.66455	302
367.68521	299
367.7059	299
367.72656	299
367.74725	301
367.76794	299
367.7886	304
367.8093	304
367.82996	302
367.85065	306
367.87131	301
367.892	304
367.91266	299
367.93335	305
367.95401	296
367.9747	303
367.99536	304
368.01605	296
368.03671	302
368.05737	301
368.07806	298
368.09872	299
368.11942	307
368.14008	296
368.16077	303
368.18143	305
368.20209	298
368.22278	296
368.24344	302
368.2641	297
368.28479	298
368.30545	301
368.32614	296
368.3468	299
368.36746	303
368.38815	305
368.40881	306
368.42947	300
368.45013	294
368.47083	302
368.49149	298
368.51215	308
368.53284	298
368.5535	304
368.57416	300
368.59482	297
368.61551	302
368.63617	299
368.65683	300
368.67749	303
368.69818	307
368.71884	294
368.7395	298
368.76016	299
368.78082	300
368.80151	299
368.82217	299
368.84283	303
368.86349	298
368.88416	303
368.90482	298
368.92548	302
368.94617	301
368.96683	302
368.98749	299
369.00815	296
369.02881	301
369.04947	298
369.07013	299
369.09079	307
369.11145	309
369.13211	295
369.1528	304
369.17346	294
369.19412	297
369.21478	298
369.23544	301
369.2561	300
369.27676	295
369.29742	300
369.31808	299
369.33875	304
369.35941	304
369.38007	300
369.40073	303
369.42139	302
369.44205	299
369.46268	300
369.48334	302
369.504	306
369.52466	298
369.54532	301
369.56598	304
369.58664	296
369.6073	295
369.62796	304
369.64862	298
369.66928	295
369.68991	300
