Date and Time:                Fri Oct 28 12:28:33.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	299
366.98206	294
367.00275	302
367.02341	297
367.0441	306
367.06479	303
367.08548	298
367.10617	302
367.12683	301
367.14752	301
367.16821	302
367.1889	300
367.20956	300
367.23026	295
367.25095	297
367.27161	300
367.2923	301
367.31299	305
367.33368	301
367.35434	304
367.37503	298
367.39572	299
367.41638	295
367.43707	296
367.45776	302
367.47842	302
367.49911	306
367.51981	303
367.54047	303
367.56116	301
367.58182	303
367.60251	302
367.6232	298
367.64386	302
367.66455	302
367.68521	308
367.7059	304
367.72656	301
367.74725	304
367.76794	305
367.7886	301
367.8093	299
367.82996	299
367.85065	298
367.87131	298
367.892	300
367.91266	307
367.93335	298
367.95401	304
367.9747	298
367.99536	303
368.01605	306
368.03671	302
368.05737	297
368.07806	305
368.09872	300
368.11942	304
368.14008	300
368.16077	299
368.18143	302
368.20209	297
368.22278	305
368.24344	302
368.2641	297
368.28479	297
368.30545	303
368.32614	301
368.3468	299
368.36746	302
368.38815	303
368.40881	300
368.42947	305
368.45013	304
368.47083	303
368.49149	307
368.51215	297
368.53284	302
368.5535	301
368.57416	301
368.59482	299
368.61551	300
368.63617	302
368.65683	299
368.67749	299
368.69818	299
368.71884	301
368.7395	300
368.76016	303
368.78082	304
368.80151	299
368.82217	307
368.84283	303
368.86349	301
368.88416	302
368.90482	298
368.92548	298
368.94617	301
368.96683	298
368.98749	302
369.00815	298
369.02881	297
369.04947	302
369.07013	302
369.09079	304
369.11145	300
369.13211	304
369.1528	301
369.17346	301
369.19412	302
369.21478	290
369.23544	300
369.2561	297
369.27676	303
369.29742	298
369.31808	303
369.33875	307
369.35941	304
369.38007	300
369.40073	304
369.42139	302
369.44205	302
369.46268	301
369.48334	300
369.504	302
369.52466	301
369.54532	306
369.56598	299
369.58664	307
369.6073	305
369.62796	300
369.64862	297
369.66928	303
369.68991	305
