Date and Time:                Fri Oct 28 12:38:23.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	310
366.98206	305
367.00275	305
367.02341	310
367.0441	298
367.06479	299
367.08548	295
367.10617	306
367.12683	301
367.14752	301
367.16821	301
367.1889	297
367.20956	298
367.23026	298
367.25095	299
367.27161	299
367.2923	300
367.31299	301
367.33368	305
367.35434	298
367.37503	302
367.39572	298
367.41638	302
367.43707	291
367.45776	302
367.47842	304
367.49911	302
367.51981	302
367.54047	295
367.56116	307
367.58182	300
367.60251	304
367.6232	296
367.64386	300
367.66455	302
367.68521	307
367.7059	298
367.72656	301
367.74725	301
367.76794	297
367.7886	305
367.8093	301
367.82996	305
367.85065	300
367.87131	298
367.892	299
367.91266	305
367.93335	308
367.95401	307
367.9747	306
367.99536	298
368.01605	300
368.03671	298
368.05737	299
368.07806	306
368.09872	297
368.11942	295
368.14008	298
368.16077	298
368.18143	301
368.20209	302
368.22278	305
368.24344	299
368.2641	300
368.28479	302
368.30545	304
368.32614	302
368.3468	297
368.36746	308
368.38815	300
368.40881	300
368.42947	303
368.45013	299
368.47083	306
368.49149	304
368.51215	296
368.53284	303
368.5535	303
368.57416	302
368.59482	300
368.61551	295
368.63617	304
368.65683	298
368.67749	302
368.69818	304
368.71884	305
368.7395	310
368.76016	305
368.78082	299
368.80151	301
368.82217	307
368.84283	304
368.86349	302
368.88416	298
368.90482	298
368.92548	303
368.94617	300
368.96683	301
368.98749	301
369.00815	302
369.02881	299
369.04947	301
369.07013	300
369.09079	298
369.11145	300
369.13211	299
369.1528	300
369.17346	297
369.19412	304
369.21478	296
369.23544	305
369.2561	305
369.27676	300
369.29742	305
369.31808	301
369.33875	302
369.35941	301
369.38007	296
369.40073	305
369.42139	299
369.44205	304
369.46268	300
369.48334	306
369.504	304
369.52466	294
369.54532	305
369.56598	299
369.58664	300
369.6073	307
369.62796	297
369.64862	306
369.66928	300
369.68991	304
