Date and Time:                Fri Oct 28 12:47:31.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	296
366.98206	300
367.00275	300
367.02341	297
367.0441	300
367.06479	298
367.08548	298
367.10617	304
367.12683	301
367.14752	303
367.16821	298
367.1889	300
367.20956	296
367.23026	303
367.25095	302
367.27161	294
367.2923	307
367.31299	299
367.33368	302
367.35434	297
367.37503	301
367.39572	301
367.41638	301
367.43707	297
367.45776	298
367.47842	308
367.49911	306
367.51981	301
367.54047	293
367.56116	307
367.58182	296
367.60251	302
367.6232	299
367.64386	302
367.66455	305
367.68521	302
367.7059	299
367.72656	296
367.74725	300
367.76794	299
367.7886	300
367.8093	301
367.82996	306
367.85065	302
367.87131	298
367.892	303
367.91266	301
367.93335	306
367.95401	301
367.9747	305
367.99536	292
368.01605	299
368.03671	298
368.05737	303
368.07806	299
368.09872	303
368.11942	296
368.14008	299
368.16077	302
368.18143	298
368.20209	300
368.22278	304
368.24344	303
368.2641	301
368.28479	297
368.30545	300
368.32614	302
368.3468	299
368.36746	298
368.38815	299
368.40881	299
368.42947	299
368.45013	296
368.47083	304
368.49149	300
368.51215	301
368.53284	304
368.5535	302
368.57416	301
368.59482	295
368.61551	301
368.63617	298
368.65683	304
368.67749	299
368.69818	301
368.71884	301
368.7395	301
368.76016	299
368.78082	299
368.80151	299
368.82217	302
368.84283	301
368.86349	302
368.88416	305
368.90482	296
368.92548	299
368.94617	307
368.96683	300
368.98749	298
369.00815	299
369.02881	300
369.04947	301
369.07013	302
369.09079	302
369.11145	297
369.13211	298
369.1528	299
369.17346	299
369.19412	298
369.21478	301
369.23544	304
369.2561	296
369.27676	302
369.29742	307
369.31808	297
369.33875	294
369.35941	299
369.38007	297
369.40073	305
369.42139	303
369.44205	293
369.46268	303
369.48334	297
369.504	300
369.52466	301
369.54532	297
369.56598	306
369.58664	298
369.6073	293
369.62796	300
369.64862	301
369.66928	302
369.68991	304
