Date and Time:                Fri Oct 28 12:30:12.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	299
366.98206	303
367.00275	309
367.02341	306
367.0441	308
367.06479	307
367.08548	301
367.10617	302
367.12683	303
367.14752	302
367.16821	304
367.1889	301
367.20956	300
367.23026	303
367.25095	308
367.27161	307
367.2923	297
367.31299	304
367.33368	303
367.35434	301
367.37503	306
367.39572	299
367.41638	299
367.43707	300
367.45776	305
367.47842	301
367.49911	301
367.51981	297
367.54047	300
367.56116	301
367.58182	307
367.60251	301
367.6232	294
367.64386	304
367.66455	301
367.68521	302
367.7059	306
367.72656	303
367.74725	306
367.76794	296
367.7886	307
367.8093	302
367.82996	306
367.85065	302
367.87131	302
367.892	304
367.91266	302
367.93335	306
367.95401	305
367.9747	301
367.99536	306
368.01605	303
368.03671	300
368.05737	303
368.07806	297
368.09872	303
368.11942	300
368.14008	304
368.16077	307
368.18143	295
368.20209	301
368.22278	292
368.24344	299
368.2641	301
368.28479	304
368.30545	294
368.32614	303
368.3468	305
368.36746	300
368.38815	300
368.40881	304
368.42947	301
368.45013	305
368.47083	298
368.49149	299
368.51215	301
368.53284	302
368.5535	302
368.57416	298
368.59482	301
368.61551	302
368.63617	302
368.65683	303
368.67749	307
368.69818	304
368.71884	303
368.7395	300
368.76016	301
368.78082	301
368.80151	303
368.82217	299
368.84283	305
368.86349	305
368.88416	306
368.90482	302
368.92548	302
368.94617	300
368.96683	295
368.98749	302
369.00815	304
369.02881	305
369.04947	298
369.07013	308
369.09079	303
369.11145	306
369.13211	300
369.1528	305
369.17346	309
369.19412	305
369.21478	305
369.23544	300
369.2561	305
369.27676	299
369.29742	300
369.31808	301
369.33875	304
369.35941	305
369.38007	303
369.40073	302
369.42139	302
369.44205	303
369.46268	303
369.48334	307
369.504	303
369.52466	295
369.54532	305
369.56598	306
369.58664	305
369.6073	305
369.62796	299
369.64862	301
369.66928	302
369.68991	302
