Date and Time:                Fri Oct 28 12:42:17.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	298
366.98206	306
367.00275	299
367.02341	299
367.0441	306
367.06479	296
367.08548	304
367.10617	306
367.12683	300
367.14752	297
367.16821	302
367.1889	303
367.20956	305
367.23026	304
367.25095	305
367.27161	306
367.2923	306
367.31299	296
367.33368	300
367.35434	300
367.37503	301
367.39572	299
367.41638	300
367.43707	303
367.45776	304
367.47842	296
367.49911	304
367.51981	305
367.54047	303
367.56116	301
367.58182	297
367.60251	305
367.6232	297
367.64386	304
367.66455	297
367.68521	305
367.7059	300
367.72656	306
367.74725	304
367.76794	303
367.7886	307
367.8093	303
367.82996	305
367.85065	305
367.87131	308
367.892	303
367.91266	307
367.93335	300
367.95401	298
367.9747	301
367.99536	299
368.01605	296
368.03671	300
368.05737	304
368.07806	305
368.09872	307
368.11942	302
368.14008	298
368.16077	306
368.18143	301
368.20209	304
368.22278	297
368.24344	303
368.2641	300
368.28479	305
368.30545	303
368.32614	301
368.3468	300
368.36746	301
368.38815	301
368.40881	301
368.42947	305
368.45013	298
368.47083	301
368.49149	299
368.51215	297
368.53284	306
368.5535	302
368.57416	299
368.59482	302
368.61551	302
368.63617	307
368.65683	299
368.67749	300
368.69818	301
368.71884	305
368.7395	300
368.76016	298
368.78082	299
368.80151	301
368.82217	303
368.84283	308
368.86349	297
368.88416	299
368.90482	301
368.92548	307
368.94617	306
368.96683	300
368.98749	299
369.00815	306
369.02881	306
369.04947	298
369.07013	305
369.09079	303
369.11145	304
369.13211	301
369.1528	300
369.17346	301
369.19412	306
369.21478	301
369.23544	298
369.2561	297
369.27676	300
369.29742	288
369.31808	307
369.33875	298
369.35941	300
369.38007	307
369.40073	305
369.42139	299
369.44205	301
369.46268	309
369.48334	300
369.504	303
369.52466	303
369.54532	309
369.56598	304
369.58664	310
369.6073	299
369.62796	303
369.64862	300
369.66928	301
369.68991	299
