Date and Time:                Fri Oct 28 12:18:45.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.04
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	23719
366.98206	22636
367.00275	22565
367.02341	22453
367.0441	22653
367.06479	22818
367.08548	22818
367.10617	22652
367.12683	22494
367.14752	22473
367.16821	22488
367.1889	22161
367.20956	22112
367.23026	22246
367.25095	22396
367.27161	22308
367.2923	22213
367.31299	22253
367.33368	22336
367.35434	22326
367.37503	22270
367.39572	22280
367.41638	22289
367.43707	22263
367.45776	22209
367.47842	22100
367.49911	22043
367.51981	22161
367.54047	22055
367.56116	22127
367.58182	22251
367.60251	22332
367.6232	22408
367.64386	22272
367.66455	22203
367.68521	22208
367.7059	22286
367.72656	22346
367.74725	22394
367.76794	22418
367.7886	22366
367.8093	22471
367.82996	22239
367.85065	22261
367.87131	22256
367.892	22353
367.91266	22401
367.93335	22454
367.95401	22271
367.9747	22342
367.99536	22200
368.01605	22274
368.03671	22326
368.05737	22418
368.07806	22469
368.09872	22325
368.11942	22208
368.14008	22144
368.16077	22336
368.18143	22463
368.20209	22460
368.22278	22388
368.24344	22419
368.2641	22384
368.28479	22329
368.30545	22349
368.32614	22188
368.3468	22126
368.36746	21936
368.38815	21770
368.40881	21856
368.42947	21822
368.45013	21685
368.47083	21689
368.49149	21689
368.51215	21656
368.53284	21669
368.5535	21641
368.57416	21622
368.59482	21491
368.61551	21662
368.63617	21731
368.65683	21903
368.67749	21994
368.69818	22049
368.71884	22029
368.7395	22013
368.76016	21921
368.78082	21781
368.80151	21657
368.82217	21769
368.84283	21743
368.86349	21760
368.88416	21606
368.90482	21595
368.92548	21516
368.94617	21479
368.96683	21480
368.98749	21769
369.00815	21854
369.02881	21828
369.04947	21568
369.07013	21617
369.09079	21773
369.11145	22053
369.13211	22078
369.1528	22200
369.17346	22247
369.19412	22166
369.21478	22005
369.23544	22172
369.2561	22030
369.27676	21943
369.29742	21983
369.31808	22142
369.33875	22232
369.35941	22128
