Date and Time:                Fri Oct 28 12:49:42.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.04
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	23243
366.98206	22154
367.00275	22041
367.02341	21979
367.0441	22116
367.06479	22369
367.08548	22289
367.10617	22195
367.12683	22014
367.14752	22025
367.16821	21972
367.1889	21809
367.20956	21690
367.23026	21764
367.25095	21923
367.27161	21802
367.2923	21791
367.31299	21768
367.33368	21916
367.35434	21830
367.37503	21756
367.39572	21843
367.41638	21833
367.43707	21830
367.45776	21669
367.47842	21699
367.49911	21651
367.51981	21622
367.54047	21597
367.56116	21654
367.58182	21811
367.60251	21870
367.6232	21909
367.64386	21825
367.66455	21741
367.68521	21696
367.7059	21872
367.72656	21907
367.74725	22038
367.76794	22097
367.7886	21972
367.8093	21956
367.82996	21891
367.85065	21853
367.87131	21890
367.892	21967
367.91266	22009
367.93335	22029
367.95401	21918
367.9747	21830
367.99536	21798
368.01605	21768
368.03671	21910
368.05737	22056
368.07806	21932
368.09872	21896
368.11942	21759
368.14008	21704
368.16077	21921
368.18143	22001
368.20209	21969
368.22278	21956
368.24344	21971
368.2641	21915
368.28479	21909
368.30545	21887
368.32614	21855
368.3468	21798
368.36746	21529
368.38815	21396
368.40881	21310
368.42947	21436
368.45013	21285
368.47083	21284
368.49149	21326
368.51215	21271
368.53284	21210
368.5535	21158
368.57416	21219
368.59482	21132
368.61551	21245
368.63617	21379
368.65683	21516
368.67749	21668
368.69818	21664
368.71884	21630
368.7395	21666
368.76016	21547
368.78082	21279
368.80151	21310
368.82217	21398
368.84283	21434
368.86349	21370
368.88416	21274
368.90482	21217
368.92548	21186
368.94617	21118
368.96683	21116
368.98749	21365
369.00815	21532
369.02881	21423
369.04947	21308
369.07013	21230
369.09079	21412
369.11145	21681
369.13211	21696
369.1528	21837
369.17346	21874
369.19412	21830
369.21478	21670
369.23544	21801
369.2561	21697
369.27676	21611
369.29742	21684
369.31808	21827
369.33875	21900
369.35941	21846
