Date and Time:                Fri Oct 28 12:47:05.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	300
366.98206	297
367.00275	310
367.02341	302
367.0441	299
367.06479	301
367.08548	301
367.10617	309
367.12683	300
367.14752	301
367.16821	300
367.1889	300
367.20956	304
367.23026	300
367.25095	302
367.27161	300
367.2923	299
367.31299	309
367.33368	303
367.35434	302
367.37503	304
367.39572	309
367.41638	301
367.43707	296
367.45776	301
367.47842	301
367.49911	297
367.51981	304
367.54047	297
367.56116	301
367.58182	299
367.60251	301
367.6232	307
367.64386	305
367.66455	299
367.68521	299
367.7059	301
367.72656	300
367.74725	299
367.76794	303
367.7886	304
367.8093	305
367.82996	303
367.85065	308
367.87131	297
367.892	298
367.91266	300
367.93335	306
367.95401	296
367.9747	305
367.99536	303
368.01605	298
368.03671	297
368.05737	298
368.07806	300
368.09872	308
368.11942	303
368.14008	302
368.16077	305
368.18143	300
368.20209	306
368.22278	298
368.24344	304
368.2641	300
368.28479	302
368.30545	304
368.32614	306
368.3468	297
368.36746	300
368.38815	303
368.40881	298
368.42947	301
368.45013	304
368.47083	297
368.49149	309
368.51215	305
368.53284	298
368.5535	297
368.57416	304
368.59482	303
368.61551	302
368.63617	303
368.65683	296
368.67749	296
368.69818	300
368.71884	298
368.7395	304
368.76016	301
368.78082	300
368.80151	304
368.82217	308
368.84283	299
368.86349	306
368.88416	298
368.90482	303
368.92548	304
368.94617	301
368.96683	298
368.98749	300
369.00815	301
369.02881	310
369.04947	304
369.07013	300
369.09079	298
369.11145	305
369.13211	304
369.1528	308
369.17346	302
369.19412	298
369.21478	305
369.23544	299
369.2561	301
369.27676	299
369.29742	297
369.31808	302
369.33875	297
369.35941	304
369.38007	302
369.40073	294
369.42139	300
369.44205	299
369.46268	302
369.48334	301
369.504	294
369.52466	302
369.54532	301
369.56598	296
369.58664	301
369.6073	302
369.62796	304
369.64862	305
369.66928	304
369.68991	304
