Date and Time:                Fri Oct 28 12:31:54.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	298
366.98206	302
367.00275	304
367.02341	300
367.0441	308
367.06479	302
367.08548	300
367.10617	298
367.12683	305
367.14752	297
367.16821	298
367.1889	298
367.20956	304
367.23026	301
367.25095	305
367.27161	301
367.2923	307
367.31299	296
367.33368	303
367.35434	301
367.37503	305
367.39572	302
367.41638	295
367.43707	299
367.45776	301
367.47842	298
367.49911	308
367.51981	304
367.54047	299
367.56116	295
367.58182	303
367.60251	299
367.6232	308
367.64386	299
367.66455	304
367.68521	303
367.7059	300
367.72656	302
367.74725	305
367.76794	301
367.7886	294
367.8093	298
367.82996	298
367.85065	301
367.87131	300
367.892	296
367.91266	306
367.93335	306
367.95401	298
367.9747	303
367.99536	298
368.01605	299
368.03671	305
368.05737	300
368.07806	305
368.09872	303
368.11942	308
368.14008	301
368.16077	299
368.18143	297
368.20209	299
368.22278	298
368.24344	302
368.2641	299
368.28479	306
368.30545	296
368.32614	296
368.3468	299
368.36746	301
368.38815	293
368.40881	306
368.42947	298
368.45013	301
368.47083	299
368.49149	307
368.51215	302
368.53284	300
368.5535	303
368.57416	302
368.59482	303
368.61551	298
368.63617	303
368.65683	303
368.67749	310
368.69818	309
368.71884	303
368.7395	305
368.76016	298
368.78082	300
368.80151	301
368.82217	305
368.84283	299
368.86349	308
368.88416	299
368.90482	298
368.92548	300
368.94617	297
368.96683	304
368.98749	299
369.00815	303
369.02881	300
369.04947	301
369.07013	301
369.09079	299
369.11145	307
369.13211	300
369.1528	303
369.17346	300
369.19412	300
369.21478	300
369.23544	300
369.2561	299
369.27676	303
369.29742	306
369.31808	300
369.33875	305
369.35941	303
369.38007	299
369.40073	301
369.42139	305
369.44205	300
369.46268	298
369.48334	305
369.504	300
369.52466	303
369.54532	301
369.56598	300
369.58664	304
369.6073	301
369.62796	302
369.64862	295
369.66928	294
369.68991	302
