Date and Time:                Fri Oct 28 12:33:49.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	305
366.98206	301
367.00275	301
367.02341	301
367.0441	298
367.06479	302
367.08548	305
367.10617	301
367.12683	300
367.14752	303
367.16821	295
367.1889	300
367.20956	299
367.23026	300
367.25095	300
367.27161	298
367.2923	300
367.31299	299
367.33368	304
367.35434	304
367.37503	303
367.39572	301
367.41638	300
367.43707	304
367.45776	299
367.47842	300
367.49911	306
367.51981	300
367.54047	300
367.56116	301
367.58182	302
367.60251	305
367.6232	300
367.64386	299
367.66455	305
367.68521	302
367.7059	303
367.72656	298
367.74725	301
367.76794	300
367.7886	304
367.8093	304
367.82996	299
367.85065	300
367.87131	304
367.892	301
367.91266	301
367.93335	303
367.95401	301
367.9747	296
367.99536	290
368.01605	303
368.03671	296
368.05737	304
368.07806	301
368.09872	298
368.11942	299
368.14008	299
368.16077	298
368.18143	298
368.20209	304
368.22278	297
368.24344	300
368.2641	300
368.28479	294
368.30545	297
368.32614	302
368.3468	310
368.36746	297
368.38815	302
368.40881	298
368.42947	302
368.45013	304
368.47083	298
368.49149	301
368.51215	302
368.53284	305
368.5535	300
368.57416	307
368.59482	297
368.61551	293
368.63617	308
368.65683	301
368.67749	297
368.69818	299
368.71884	301
368.7395	300
368.76016	303
368.78082	298
368.80151	301
368.82217	299
368.84283	303
368.86349	297
368.88416	303
368.90482	299
368.92548	298
368.94617	304
368.96683	298
368.98749	298
369.00815	303
369.02881	301
369.04947	302
369.07013	299
369.09079	302
369.11145	307
369.13211	303
369.1528	302
369.17346	302
369.19412	298
369.21478	300
369.23544	299
369.2561	299
369.27676	301
369.29742	309
369.31808	304
369.33875	304
369.35941	302
369.38007	297
369.40073	298
369.42139	294
369.44205	309
369.46268	308
369.48334	302
369.504	297
369.52466	299
369.54532	298
369.56598	303
369.58664	300
369.6073	307
369.62796	306
369.64862	297
369.66928	310
369.68991	301
