Date and Time:                Fri Oct 28 12:28:56.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	298
366.98206	304
367.00275	303
367.02341	308
367.0441	300
367.06479	302
367.08548	305
367.10617	301
367.12683	305
367.14752	307
367.16821	301
367.1889	300
367.20956	302
367.23026	312
367.25095	295
367.27161	303
367.2923	309
367.31299	300
367.33368	306
367.35434	303
367.37503	302
367.39572	308
367.41638	304
367.43707	301
367.45776	301
367.47842	304
367.49911	304
367.51981	306
367.54047	308
367.56116	301
367.58182	305
367.60251	301
367.6232	308
367.64386	303
367.66455	306
367.68521	302
367.7059	306
367.72656	302
367.74725	309
367.76794	302
367.7886	307
367.8093	305
367.82996	290
367.85065	302
367.87131	303
367.892	300
367.91266	298
367.93335	301
367.95401	302
367.9747	300
367.99536	312
368.01605	303
368.03671	300
368.05737	303
368.07806	300
368.09872	304
368.11942	301
368.14008	299
368.16077	304
368.18143	300
368.20209	309
368.22278	300
368.24344	301
368.2641	305
368.28479	306
368.30545	298
368.32614	305
368.3468	301
368.36746	305
368.38815	296
368.40881	296
368.42947	307
368.45013	306
368.47083	295
368.49149	299
368.51215	306
368.53284	305
368.5535	299
368.57416	307
368.59482	305
368.61551	305
368.63617	296
368.65683	302
368.67749	298
368.69818	303
368.71884	303
368.7395	303
368.76016	300
368.78082	298
368.80151	301
368.82217	298
368.84283	307
368.86349	307
368.88416	304
368.90482	296
368.92548	304
368.94617	301
368.96683	301
368.98749	302
369.00815	304
369.02881	298
369.04947	305
369.07013	307
369.09079	309
369.11145	312
369.13211	305
369.1528	300
369.17346	302
369.19412	304
369.21478	306
369.23544	299
369.2561	306
369.27676	304
369.29742	303
369.31808	303
369.33875	297
369.35941	298
369.38007	309
369.40073	303
369.42139	304
369.44205	300
369.46268	304
369.48334	307
369.504	307
369.52466	309
369.54532	301
369.56598	304
369.58664	302
369.6073	307
369.62796	302
369.64862	302
369.66928	305
369.68991	298
