Date and Time:                Fri Oct 28 12:40:27.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	304
366.98206	300
367.00275	302
367.02341	310
367.0441	300
367.06479	298
367.08548	298
367.10617	302
367.12683	305
367.14752	299
367.16821	299
367.1889	305
367.20956	301
367.23026	306
367.25095	304
367.27161	297
367.2923	304
367.31299	305
367.33368	302
367.35434	302
367.37503	302
367.39572	300
367.41638	304
367.43707	299
367.45776	298
367.47842	302
367.49911	303
367.51981	301
367.54047	300
367.56116	307
367.58182	304
367.60251	300
367.6232	301
367.64386	295
367.66455	300
367.68521	296
367.7059	299
367.72656	302
367.74725	302
367.76794	301
367.7886	296
367.8093	306
367.82996	307
367.85065	309
367.87131	307
367.892	305
367.91266	296
367.93335	303
367.95401	301
367.9747	304
367.99536	299
368.01605	306
368.03671	301
368.05737	296
368.07806	299
368.09872	297
368.11942	303
368.14008	301
368.16077	307
368.18143	300
368.20209	301
368.22278	302
368.24344	306
368.2641	298
368.28479	305
368.30545	311
368.32614	301
368.3468	306
368.36746	302
368.38815	298
368.40881	300
368.42947	301
368.45013	305
368.47083	302
368.49149	306
368.51215	301
368.53284	300
368.5535	302
368.57416	302
368.59482	293
368.61551	307
368.63617	298
368.65683	305
368.67749	300
368.69818	301
368.71884	295
368.7395	307
368.76016	305
368.78082	302
368.80151	297
368.82217	303
368.84283	307
368.86349	301
368.88416	299
368.90482	296
368.92548	296
368.94617	293
368.96683	298
368.98749	299
369.00815	298
369.02881	305
369.04947	300
369.07013	299
369.09079	300
369.11145	299
369.13211	303
369.1528	302
369.17346	305
369.19412	304
369.21478	301
369.23544	302
369.2561	302
369.27676	305
369.29742	299
369.31808	293
369.33875	301
369.35941	300
369.38007	304
369.40073	298
369.42139	301
369.44205	303
369.46268	300
369.48334	303
369.504	304
369.52466	301
369.54532	303
369.56598	301
369.58664	302
369.6073	304
369.62796	298
369.64862	302
369.66928	304
369.68991	297
