Date and Time:                Fri Oct 28 12:39:04.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	303
366.98206	305
367.00275	304
367.02341	302
367.0441	302
367.06479	301
367.08548	300
367.10617	306
367.12683	306
367.14752	301
367.16821	306
367.1889	303
367.20956	307
367.23026	299
367.25095	303
367.27161	298
367.2923	302
367.31299	299
367.33368	306
367.35434	299
367.37503	302
367.39572	302
367.41638	303
367.43707	297
367.45776	298
367.47842	298
367.49911	305
367.51981	299
367.54047	305
367.56116	304
367.58182	300
367.60251	305
367.6232	302
367.64386	300
367.66455	306
367.68521	301
367.7059	303
367.72656	304
367.74725	303
367.76794	299
367.7886	302
367.8093	304
367.82996	301
367.85065	298
367.87131	307
367.892	305
367.91266	310
367.93335	300
367.95401	298
367.9747	308
367.99536	306
368.01605	300
368.03671	297
368.05737	300
368.07806	300
368.09872	300
368.11942	303
368.14008	301
368.16077	301
368.18143	302
368.20209	301
368.22278	301
368.24344	304
368.2641	306
368.28479	298
368.30545	299
368.32614	296
368.3468	309
368.36746	306
368.38815	299
368.40881	301
368.42947	304
368.45013	302
368.47083	304
368.49149	303
368.51215	305
368.53284	302
368.5535	300
368.57416	301
368.59482	302
368.61551	303
368.63617	299
368.65683	298
368.67749	305
368.69818	304
368.71884	306
368.7395	303
368.76016	306
368.78082	305
368.80151	301
368.82217	302
368.84283	304
368.86349	302
368.88416	301
368.90482	310
368.92548	304
368.94617	305
368.96683	305
368.98749	305
369.00815	300
369.02881	297
369.04947	303
369.07013	302
369.09079	303
369.11145	301
369.13211	301
369.1528	304
369.17346	302
369.19412	303
369.21478	300
369.23544	308
369.2561	302
369.27676	301
369.29742	302
369.31808	304
369.33875	305
369.35941	303
369.38007	301
369.40073	300
369.42139	301
369.44205	299
369.46268	303
369.48334	301
369.504	306
369.52466	294
369.54532	301
369.56598	298
369.58664	300
369.6073	302
369.62796	302
369.64862	300
369.66928	303
369.68991	309
