Date and Time:                Fri Oct 28 12:50:27.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.04
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	300
366.98206	300
367.00275	300
367.02341	303
367.0441	296
367.06479	305
367.08548	299
367.10617	301
367.12683	299
367.14752	300
367.16821	308
367.1889	302
367.20956	304
367.23026	297
367.25095	294
367.27161	300
367.2923	297
367.31299	294
367.33368	303
367.35434	297
367.37503	301
367.39572	292
367.41638	303
367.43707	299
367.45776	303
367.47842	300
367.49911	302
367.51981	300
367.54047	300
367.56116	298
367.58182	298
367.60251	297
367.6232	299
367.64386	303
367.66455	297
367.68521	302
367.7059	300
367.72656	303
367.74725	300
367.76794	299
367.7886	304
367.8093	297
367.82996	299
367.85065	297
367.87131	299
367.892	303
367.91266	304
367.93335	298
367.95401	302
367.9747	301
367.99536	299
368.01605	295
368.03671	298
368.05737	309
368.07806	302
368.09872	299
368.11942	299
368.14008	301
368.16077	296
368.18143	303
368.20209	308
368.22278	300
368.24344	300
368.2641	299
368.28479	298
368.30545	306
368.32614	295
368.3468	298
368.36746	295
368.38815	295
368.40881	306
368.42947	299
368.45013	305
368.47083	306
368.49149	304
368.51215	296
368.53284	299
368.5535	298
368.57416	302
368.59482	298
368.61551	298
368.63617	302
368.65683	303
368.67749	295
368.69818	298
368.71884	300
368.7395	307
368.76016	299
368.78082	305
368.80151	299
368.82217	300
368.84283	302
368.86349	298
368.88416	301
368.90482	301
368.92548	292
368.94617	298
368.96683	304
368.98749	301
369.00815	301
369.02881	304
369.04947	304
369.07013	304
369.09079	298
369.11145	303
369.13211	306
369.1528	305
369.17346	297
369.19412	299
369.21478	307
369.23544	301
369.2561	299
369.27676	300
369.29742	301
369.31808	294
369.33875	299
369.35941	301
369.38007	301
369.40073	295
369.42139	301
369.44205	300
369.46268	300
369.48334	299
369.504	297
369.52466	298
369.54532	303
369.56598	292
369.58664	305
369.6073	303
369.62796	302
369.64862	296
369.66928	294
369.68991	301
