Date and Time:                Fri Oct 28 12:33:01.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



366.96136	308
366.98206	297
367.00275	308
367.02341	304
367.0441	304
367.06479	303
367.08548	301
367.10617	302
367.12683	296
367.14752	302
367.16821	303
367.1889	298
367.20956	299
367.23026	304
367.25095	300
367.27161	298
367.2923	305
367.31299	303
367.33368	304
367.35434	303
367.37503	307
367.39572	307
367.41638	301
367.43707	305
367.45776	310
367.47842	303
367.49911	302
367.51981	300
367.54047	307
367.56116	301
367.58182	304
367.60251	306
367.6232	300
367.64386	307
367.66455	304
367.68521	297
367.7059	299
367.72656	307
367.74725	308
367.76794	304
367.7886	308
367.8093	300
367.82996	304
367.85065	302
367.87131	299
367.892	302
367.91266	306
367.93335	301
367.95401	307
367.9747	304
367.99536	300
368.01605	299
368.03671	305
368.05737	297
368.07806	308
368.09872	307
368.11942	304
368.14008	297
368.16077	308
368.18143	297
368.20209	297
368.22278	302
368.24344	311
368.2641	302
368.28479	301
368.30545	300
368.32614	297
368.3468	308
368.36746	303
368.38815	301
368.40881	304
368.42947	304
368.45013	312
368.47083	305
368.49149	296
368.51215	303
368.53284	294
368.5535	304
368.57416	300
368.59482	298
368.61551	310
368.63617	305
368.65683	305
368.67749	304
368.69818	308
368.71884	304
368.7395	300
368.76016	299
368.78082	306
368.80151	304
368.82217	302
368.84283	306
368.86349	301
368.88416	304
368.90482	303
368.92548	307
368.94617	305
368.96683	304
368.98749	303
369.00815	305
369.02881	301
369.04947	300
369.07013	302
369.09079	298
369.11145	300
369.13211	307
369.1528	299
369.17346	307
369.19412	296
369.21478	300
369.23544	307
369.2561	303
369.27676	307
369.29742	306
369.31808	300
369.33875	300
369.35941	305
369.38007	298
369.40073	307
369.42139	302
369.44205	299
369.46268	300
369.48334	304
369.504	305
369.52466	308
369.54532	306
369.56598	304
369.58664	304
369.6073	294
369.62796	301
369.64862	299
369.66928	307
369.68991	303
