# wl 	 tx
303.4740272 0.0016449
303.4950428 0.0016540
303.5160184 0.0016737
303.5370339 0.0016862
303.5580195 0.0016999
303.5790251 0.0017173
303.6000107 0.0017297
303.6210262 0.0017453
303.6420018 0.0017575
303.6630174 0.0017744
303.6839930 0.0017876
303.7050085 0.0017969
303.7259941 0.0018101
303.7469997 0.0018217
303.7679852 0.0018375
303.7890008 0.0018532
303.8099764 0.0018612
303.8309920 0.0018696
303.8519676 0.0018820
303.8729831 0.0018963
303.8939687 0.0019039
303.9149743 0.0019106
303.9359599 0.0019160
303.9569455 0.0019246
303.9779510 0.0019313
303.9989366 0.0019319
304.0199522 0.0019419
304.0409278 0.0019448
304.0619134 0.0019536
304.0829190 0.0019490
304.1039046 0.0019541
304.1248902 0.0019599
304.1458957 0.0019564
304.1668813 0.0019562
304.1878669 0.0019556
304.2088725 0.0019504
304.2298581 0.0019507
304.2508337 0.0019430
304.2718493 0.0019422
304.2928349 0.0019476
304.3138105 0.0019319
304.3348261 0.0019302
304.3558117 0.0019284
304.3767873 0.0019091
304.3978028 0.0019104
304.4187785 0.0019038
304.4397641 0.0018970
304.4607497 0.0018914
304.4817552 0.0018831
304.5027409 0.0018685
304.5237265 0.0018659
304.5447021 0.0018579
304.5656877 0.0018465
304.5866933 0.0018315
304.6076789 0.0018292
304.6286645 0.0018176
304.6496401 0.0018107
304.6706257 0.0018017
304.6916413 0.0017918
304.7126169 0.0017864
304.7336025 0.0017800
304.7545781 0.0017673
304.7755637 0.0017546
304.7965494 0.0017483
304.8175550 0.0017468
304.8385406 0.0017278
304.8595162 0.0017310
304.8805018 0.0017186
304.9014874 0.0017137
304.9224630 0.0017002
304.9434486 0.0016958
304.9644343 0.0016962
304.9854099 0.0016933
305.0064255 0.0016775
305.0274011 0.0016803
305.0483867 0.0016671
305.0693723 0.0016686
305.0903480 0.0016570
305.1113336 0.0016529
305.1323092 0.0016460
305.1532948 0.0016492
305.1742805 0.0016377
305.1952561 0.0016435
305.2162417 0.0016366
305.2372173 0.0016338
305.2582030 0.0016262
305.2791886 0.0016352
305.3001642 0.0016292
305.3211499 0.0016250
305.3421355 0.0016201
305.3631111 0.0016268
305.3840967 0.0016225
305.4050724 0.0016170
305.4260580 0.0016242
305.4470436 0.0016208
305.4680193 0.0016256
305.4889749 0.0016205
305.5099506 0.0016244
305.5309362 0.0016262
305.5519218 0.0016334
305.5728975 0.0016296
305.5938831 0.0016305
305.6148587 0.0016375
305.6358444 0.0016364
305.6568300 0.0016456
305.6777757 0.0016419
305.6987613 0.0016473
305.7197369 0.0016552
305.7407226 0.0016609
305.7617082 0.0016629
305.7826839 0.0016642
305.8036395 0.0016718
305.8246152 0.0016715
305.8456008 0.0016803
305.8665865 0.0016856
305.8875621 0.0016872
305.9085178 0.0016938
305.9294934 0.0017027
305.9504791 0.0017041
305.9714647 0.0017145
305.9924104 0.0017181
306.0133960 0.0017232
306.0343717 0.0017315
306.0553573 0.0017415
306.0763130 0.0017481
306.0972886 0.0017521
306.1182743 0.0017618
306.1392499 0.0017688
306.1602056 0.0017747
306.1811913 0.0017790
306.2021669 0.0017855
306.2231226 0.0017955
306.2440982 0.0018077
306.2650839 0.0018146
306.2860296 0.0018191
306.3070152 0.0018254
306.3280009 0.0018419
306.3489466 0.0018427
306.3699322 0.0018470
306.3908779 0.0018540
306.4118635 0.0018622
306.4328492 0.0018697
306.4537949 0.0018752
306.4747805 0.0018874
306.4957562 0.0018951
306.5167119 0.0019050
306.5376975 0.0019140
306.5586432 0.0019167
306.5796289 0.0019349
306.6005746 0.0019413
306.6215602 0.0019508
306.6425059 0.0019557
306.6634916 0.0019655
306.6844773 0.0019742
306.7054230 0.0019800
306.7264086 0.0019920
306.7473543 0.0019917
306.7683400 0.0020104
306.7892957 0.0020120
306.8102713 0.0020204
306.8312270 0.0020306
306.8521727 0.0020334
306.8731584 0.0020492
306.8941041 0.0020511
306.9150897 0.0020601
306.9360454 0.0020660
306.9570211 0.0020701
306.9779768 0.0020822
306.9989525 0.0020831
307.0199082 0.0020902
307.0408639 0.0020920
307.0618395 0.0021001
307.0827952 0.0021118
307.1037709 0.0021104
307.1247266 0.0021090
307.1456723 0.0021108
307.1666580 0.0021115
307.1876137 0.0021135
307.2085594 0.0021169
307.2295451 0.0021203
307.2504908 0.0021148
307.2714465 0.0021148
307.2924222 0.0021106
307.3133779 0.0021122
307.3343336 0.0021135
307.3553093 0.0021088
307.3762650 0.0021033
307.3972107 0.0020991
307.4181964 0.0020963
307.4391421 0.0020973
307.4600978 0.0020829
307.4810535 0.0020729
307.5020292 0.0020659
307.5229849 0.0020617
307.5439306 0.0020542
307.5648863 0.0020437
307.5858720 0.0020276
307.6068177 0.0020252
307.6277734 0.0020162
307.6487191 0.0020097
307.6696748 0.0019997
307.6906505 0.0019810
307.7116062 0.0019730
307.7325520 0.0019652
307.7535077 0.0019468
307.7744634 0.0019399
307.7954091 0.0019244
307.8163948 0.0019164
307.8373405 0.0019009
307.8582962 0.0018934
307.8792420 0.0018834
307.9001977 0.0018665
307.9211534 0.0018581
307.9420991 0.0018432
307.9630548 0.0018339
307.9840305 0.0018160
308.0049863 0.0018069
308.0259320 0.0017928
308.0468877 0.0017821
308.0678334 0.0017799
308.0887892 0.0017663
308.1097449 0.0017564
308.1306906 0.0017427
308.1516463 0.0017290
308.1725921 0.0017221
308.1935478 0.0017108
308.2144935 0.0017077
308.2354492 0.0016930
308.2564050 0.0016827
308.2773507 0.0016758
308.2983064 0.0016718
308.3192522 0.0016615
308.3402079 0.0016491
308.3611536 0.0016400
308.3821094 0.0016354
308.4030551 0.0016253
308.4240108 0.0016210
308.4449666 0.0016149
308.4659123 0.0016069
308.4868680 0.0016011
308.5078138 0.0015981
308.5287695 0.0015883
308.5496853 0.0015846
308.5706410 0.0015795
308.5915867 0.0015725
308.6125425 0.0015713
308.6334882 0.0015660
308.6544440 0.0015646
308.6753997 0.0015585
308.6963454 0.0015582
308.7172712 0.0015543
308.7382169 0.0015479
308.7591727 0.0015479
308.7801184 0.0015435
308.8010742 0.0015399
308.8220199 0.0015409
