Date and Time:                Mon Oct 10 15:37:53.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         100
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              235
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



213.13235	50348
213.15382	49944
213.17529	50435
213.19676	50765
213.21823	51012
213.23969	51224
213.26115	51400
213.28262	51569
213.30409	51699
213.32556	51813
213.34703	51933
213.36848	52024
213.38995	52110
213.41142	52218
213.43289	52273
213.45435	52367
213.47581	52410
213.49728	52483
213.51874	52517
213.54021	52582
213.56168	52625
213.58315	52681
213.6046	52742
213.62607	52783
213.64752	52802
213.66899	52846
213.69046	52888
213.71191	52905
213.73338	52934
213.75485	52970
213.77631	52984
213.79778	53013
213.81923	53028
213.8407	53050
213.86215	53082
213.88362	53097
213.90508	53133
213.92654	53161
213.948	53160
213.96947	53185
213.99092	53220
214.01239	53227
214.03384	53241
214.05531	53273
214.07677	53290
214.09824	53291
214.11969	53312
214.14114	53325
214.16261	53326
214.18407	53360
214.20552	53362
214.22699	53365
214.24844	53381
214.2699	53388
214.29137	53400
214.31282	53403
214.33427	53428
214.35574	53444
214.3772	53445
214.39865	53448
214.4201	53474
214.44157	53467
214.46303	53487
214.48448	53489
214.50594	53492
214.5274	53496
214.54886	53508
214.57031	53511
214.59177	53530
214.61322	53532
214.63467	53538
214.65614	53550
214.6776	53539
214.69905	53553
214.7205	53564
214.74196	53554
214.76341	53568
214.78487	53582
214.80632	53571
214.82777	53576
214.84923	53582
214.87068	53589
214.89214	53593
214.91359	53576
214.93504	53609
214.9565	53599
214.97795	53611
214.9994	53619
215.02086	53615
215.04231	53621
215.06377	53613
215.08522	53612
215.10667	53617
215.12813	53632
215.14958	53608
215.17104	53645
215.19247	53637
215.21393	53624
215.23538	53644
215.25684	53630
215.27829	53656
215.29974	53628
215.32118	53653
215.34264	53639
215.36409	53652
215.38554	53657
215.40698	53665
215.42844	53656
215.44989	53656
215.47134	53648
215.49278	53670
215.51424	53662
215.53569	53665
215.55713	53662
215.57858	53663
215.60004	53657
215.62148	53664
