Date and Time:                Mon Oct 10 15:40:44.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              235
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



213.13235	10884
213.15382	10360
213.17529	10411
213.19676	10316
213.21823	10403
213.23969	10444
213.26115	10476
213.28262	10466
213.30409	10437
213.32556	10424
213.34703	10378
213.36848	10302
213.38995	10287
213.41142	10342
213.43289	10331
213.45435	10436
213.47581	10389
213.49728	10392
213.51874	10421
213.54021	10357
213.56168	10394
213.58315	10399
213.6046	10413
213.62607	10427
213.64752	10442
213.66899	10414
213.69046	10487
213.71191	10424
213.73338	10513
213.75485	10404
213.77631	10418
213.79778	10396
213.81923	10402
213.8407	10389
213.86215	10355
213.88362	10414
213.90508	10386
213.92654	10433
213.948	10446
213.96947	10453
213.99092	10458
214.01239	10391
214.03384	10360
214.05531	10370
214.07677	10384
214.09824	10446
214.11969	10405
214.14114	10398
214.16261	10405
214.18407	10453
214.20552	10403
214.22699	10397
214.24844	10429
214.2699	10492
214.29137	10460
214.31282	10480
214.33427	10491
214.35574	10437
214.3772	10485
214.39865	10477
214.4201	10462
214.44157	10438
214.46303	10441
214.48448	10412
214.50594	10417
214.5274	10430
214.54886	10386
214.57031	10365
214.59177	10354
214.61322	10304
214.63467	10321
214.65614	10336
214.6776	10309
214.69905	10317
214.7205	10391
214.74196	10334
214.76341	10370
214.78487	10263
214.80632	10277
214.82777	10312
214.84923	10341
214.87068	10254
214.89214	10300
214.91359	10316
214.93504	10359
214.9565	10361
214.97795	10396
214.9994	10400
215.02086	10317
215.04231	10384
215.06377	10388
215.08522	10326
215.10667	10283
215.12813	10381
215.14958	10373
215.17104	10431
215.19247	10419
215.21393	10330
215.23538	10391
215.25684	10439
215.27829	10356
215.29974	10384
215.32118	10424
215.34264	10427
215.36409	10440
215.38554	10467
215.40698	10486
215.42844	10540
215.44989	10530
215.47134	10469
215.49278	10448
215.51424	10435
215.53569	10426
215.55713	10451
215.57858	10504
215.60004	10438
215.62148	10415
