# wl center%tx left%tx right%tx top%tx bottom%tx
 384.62124  0.00111  0.00142  0.00063  0.00095  0.00000
 384.64177  0.00000 -0.00016  0.00016 -0.00079 -0.00094
 384.66229 -0.00218 -0.00140 -0.00016 -0.00203  0.00109
 384.68281  0.00016 -0.00016 -0.00344 -0.00188 -0.00219
 384.70334  0.00062 -0.00093  0.00109 -0.00016  0.00000
 384.72387  0.00094  0.00157  0.00016 -0.00172  0.00031
 384.74440 -0.00016 -0.00063 -0.00204 -0.00267 -0.00110
 384.76493  0.00158 -0.00079  0.00142 -0.00047 -0.00016
 384.78544  0.00143 -0.00175  0.00175  0.00112  0.00000
 384.80597  0.00000  0.00142  0.00063  0.00157 -0.00063
 384.82650  0.00016 -0.00159 -0.00016  0.00127 -0.00111
 384.84703  0.00047  0.00047 -0.00063  0.00032  0.00095
 384.86756  0.00268  0.00253  0.00268  0.00189  0.00174
 384.88805 -0.00079 -0.00047  0.00063 -0.00031 -0.00252
 384.90857  0.00173  0.00110  0.00078  0.00204  0.00282
 384.92910 -0.00095 -0.00032  0.00111  0.00095 -0.00016
 384.94963 -0.00142  0.00095 -0.00016 -0.00110 -0.00016
 384.97016  0.00238  0.00143  0.00048  0.00048  0.00222
 384.99068  0.00175  0.00095 -0.00048  0.00032 -0.00032
 385.01117  0.00345  0.00314  0.00314  0.00251  0.00204
 385.03170 -0.00126 -0.00079 -0.00016 -0.00267 -0.00094
 385.05223  0.00062  0.00250  0.00125  0.00047  0.00016
 385.07276 -0.00110  0.00031 -0.00157 -0.00094 -0.00079
 385.09329  0.00094  0.00047  0.00047  0.00031  0.00016
 385.11378 -0.00031 -0.00063 -0.00094  0.00016 -0.00173
 385.13430 -0.00158 -0.00126  0.00063  0.00016 -0.00063
 385.15483  0.00047  0.00063 -0.00125 -0.00047 -0.00156
 385.17536 -0.00031  0.00000  0.00016  0.00062  0.00000
 385.19586 -0.00077 -0.00185 -0.00139 -0.00092  0.00015
 385.21638  0.00248  0.00093  0.00170 -0.00031  0.00093
 385.23691 -0.00016  0.00218 -0.00109  0.00047 -0.00156
 385.25743 -0.00170 -0.00279 -0.00077 -0.00155 -0.00155
 385.27793  0.00062 -0.00047  0.00234  0.00140  0.00203
 385.29846 -0.00077 -0.00124  0.00046 -0.00031 -0.00155
 385.31898  0.00016 -0.00031  0.00000  0.00093  0.00062
 385.33951 -0.00263  0.00000  0.00046 -0.00077 -0.00077
 385.36000  0.00046 -0.00092 -0.00169 -0.00323 -0.00200
 385.38053 -0.00031 -0.00077  0.00031 -0.00031 -0.00107
 385.40106  0.00061 -0.00167  0.00015 -0.00046 -0.00061
 385.42155  0.00000  0.00137  0.00122 -0.00122 -0.00076
 385.44208  0.00015 -0.00046 -0.00030  0.00015  0.00000
 385.46261  0.00213  0.00182  0.00137  0.00243  0.00076
 385.48310 -0.00031 -0.00184 -0.00046 -0.00092 -0.00076
 385.50363 -0.00015  0.00107  0.00122  0.00076 -0.00046
 385.52412 -0.00093  0.00031  0.00078  0.00279  0.00031
 385.54465  0.00155  0.00062  0.00185  0.00232  0.00093
 385.56518 -0.00093  0.00016  0.00016 -0.00279  0.00031
 385.58567 -0.00031  0.00031  0.00186 -0.00046 -0.00093
 385.60620 -0.00031 -0.00092  0.00092  0.00015  0.00138
 385.62670 -0.00247 -0.00046 -0.00170 -0.00201 -0.00278
 385.64722  0.00015 -0.00061  0.00153  0.00061  0.00076
 385.66775  0.00243  0.00107  0.00137 -0.00061  0.00015
 385.68824  0.00151 -0.00045 -0.00151  0.00015 -0.00121
 385.70877 -0.00015 -0.00166 -0.00060 -0.00091  0.00015
 385.72927  0.00122 -0.00076  0.00092  0.00000 -0.00076
 385.74979  0.00061  0.00061  0.00076  0.00046 -0.00106
 385.77029 -0.00183  0.00061 -0.00122 -0.00091 -0.00213
 385.79081 -0.00015 -0.00152 -0.00091 -0.00137  0.00015
 385.81131 -0.00153 -0.00092 -0.00107 -0.00015 -0.00229
 385.83184  0.00062 -0.00046  0.00108  0.00062 -0.00201
 385.85233  0.00215  0.00169  0.00123 -0.00077 -0.00077
 385.87286  0.00031 -0.00046 -0.00046 -0.00092 -0.00015
 385.89335  0.00076 -0.00030 -0.00061 -0.00076  0.00076
 385.91388  0.00137  0.00258  0.00152  0.00152  0.00228
 385.93438 -0.00015 -0.00107 -0.00015 -0.00046 -0.00107
 385.95490 -0.00091 -0.00106 -0.00182 -0.00076 -0.00061
 385.97540  0.00046 -0.00107 -0.00076 -0.00107  0.00015
 385.99593  0.00061 -0.00030 -0.00106 -0.00304 -0.00030
 386.01642 -0.00030  0.00061  0.00030 -0.00076 -0.00106
 386.03692  0.00258  0.00061  0.00076  0.00197  0.00106
 386.05745  0.00272  0.00182  0.00227  0.00212  0.00045
 386.07794  0.00122  0.00107  0.00076  0.00107  0.00138
 386.09847 -0.00137 -0.00152  0.00137  0.00091 -0.00167
 386.11896  0.00046  0.00015 -0.00123 -0.00046 -0.00046
 386.13946  0.00000  0.00262  0.00000  0.00154  0.00123
 386.15999  0.00062  0.00046  0.00000 -0.00093 -0.00170
 386.18048  0.00109  0.00078  0.00016  0.00062 -0.00109
 386.20101  0.00169  0.00169  0.00169  0.00216  0.00123
 386.22150  0.00047  0.00093  0.00000  0.00047  0.00000
 386.24200  0.00169  0.00230  0.00123  0.00369  0.00200
 386.26253 -0.00061  0.00015 -0.00168 -0.00168 -0.00198
 386.28302  0.00137  0.00015  0.00213 -0.00030  0.00061
 386.30352  0.00076  0.00106 -0.00030 -0.00106 -0.00137
 386.32401 -0.00184 -0.00231 -0.00169 -0.00215 -0.00061
 386.34454 -0.00015 -0.00031  0.00031 -0.00138 -0.00092
 386.36504 -0.00076 -0.00260 -0.00137  0.00092 -0.00122
 386.38553 -0.00123 -0.00107 -0.00061 -0.00184 -0.00138
 386.40606  0.00030  0.00000 -0.00183 -0.00319 -0.00198
 386.42655 -0.00122  0.00046  0.00031 -0.00076 -0.00199
 386.44705  0.00302  0.00060 -0.00030  0.00060  0.00166
 386.46755 -0.00046  0.00137 -0.00015 -0.00122 -0.00015
 386.48808 -0.00062  0.00108  0.00308  0.00015 -0.00139
 386.50857 -0.00077 -0.00077 -0.00230  0.00015  0.00092
 386.52906  0.00077  0.00031  0.00215 -0.00077  0.00015
 386.54956  0.00167  0.00227  0.00061 -0.00106  0.00030
 386.57009 -0.00289 -0.00182 -0.00137 -0.00167 -0.00198
 386.59059 -0.00061 -0.00045 -0.00015 -0.00076 -0.00076
 386.61107  0.00015 -0.00136  0.00045 -0.00060 -0.00196
 386.63157 -0.00122 -0.00061 -0.00228 -0.00091 -0.00046
 386.65207  0.00015  0.00060  0.00015  0.00060 -0.00045
 386.67260 -0.00092 -0.00092  0.00046 -0.00092 -0.00153
 386.69310 -0.00152 -0.00380 -0.00076 -0.00152 -0.00076
 386.71358  0.00076 -0.00030 -0.00030  0.00061 -0.00076
 386.73408 -0.00138 -0.00046  0.00153  0.00046 -0.00015
 386.75458  0.00000  0.00136  0.00136  0.00045 -0.00015
 386.77508  0.00212  0.00166  0.00000  0.00030  0.00076
 386.79558 -0.00060 -0.00060 -0.00045 -0.00075  0.00000
 386.81610 -0.00075  0.00105 -0.00045  0.00195 -0.00255
 386.83659  0.00075  0.00136 -0.00060  0.00181  0.00015
 386.85709  0.00030  0.00090  0.00105  0.00090  0.00045
 386.87759 -0.00167 -0.00227 -0.00136 -0.00258 -0.00167
 386.89809  0.00015  0.00105 -0.00090  0.00015 -0.00105
 386.91858  0.00105  0.00090  0.00105  0.00136  0.00105
 386.93907 -0.00210 -0.00135 -0.00045 -0.00210 -0.00195
 386.95957  0.00045  0.00134  0.00104  0.00149  0.00060
 386.98007  0.00060 -0.00015 -0.00150 -0.00120 -0.00150
 387.00056 -0.00178 -0.00104 -0.00148  0.00015 -0.00104
 387.02106 -0.00045 -0.00075 -0.00134  0.00030 -0.00149
 387.04155 -0.00045 -0.00090 -0.00045  0.00015 -0.00224
 387.06205  0.00015  0.00060 -0.00104 -0.00060 -0.00075
 387.08255 -0.00180  0.00045 -0.00120 -0.00314 -0.00150
 387.10304  0.00015 -0.00059 -0.00030  0.00030  0.00000
 387.12354 -0.00030 -0.00134 -0.00015 -0.00104  0.00000
 387.14404 -0.00015  0.00015  0.00195  0.00075  0.00030
 387.16453  0.00075  0.00015 -0.00060 -0.00030  0.00030
 387.18502  0.00030 -0.00030  0.00015  0.00015 -0.00030
 387.20552 -0.00030  0.00194  0.00164  0.00015 -0.00060
 387.22602  0.00000  0.00030 -0.00030 -0.00149 -0.00075
 387.24652 -0.00015  0.00089  0.00074 -0.00030  0.00015
 387.26701  0.00030 -0.00015 -0.00104 -0.00045  0.00045
 387.28750 -0.00015 -0.00015  0.00015 -0.00075 -0.00136
 387.30800  0.00015 -0.00120  0.00015 -0.00105 -0.00285
 387.32850  0.00060  0.00212  0.00197 -0.00076 -0.00030
 387.34900 -0.00120 -0.00015 -0.00180 -0.00090  0.00030
 387.36949  0.00224  0.00254  0.00179  0.00030 -0.00090
 387.38998 -0.00045 -0.00075 -0.00195 -0.00195 -0.00195
 387.41048 -0.00089 -0.00163  0.00030 -0.00015 -0.00015
 387.43095  0.00253  0.00074  0.00089 -0.00060 -0.00045
 387.45145 -0.00148 -0.00104 -0.00222 -0.00059 -0.00030
 387.47194 -0.00030  0.00015 -0.00074 -0.00252 -0.00134
 387.49243 -0.00165 -0.00150  0.00135 -0.00135 -0.00075
 387.51293 -0.00015 -0.00015 -0.00045 -0.00090 -0.00209
 387.53343 -0.00075  0.00015 -0.00030 -0.00060  0.00075
 387.55389 -0.00345 -0.00240 -0.00090 -0.00225 -0.00240
 387.57439  0.00151  0.00106  0.00030  0.00015  0.00015
 387.59488  0.00060  0.00196  0.00151 -0.00106  0.00121
 387.61538  0.00015  0.00000 -0.00030 -0.00091  0.00015
 387.63588  0.00259  0.00198  0.00213  0.00107 -0.00061
 387.65637 -0.00106 -0.00030  0.00045 -0.00030  0.00106
 387.67684 -0.00030  0.00121  0.00137  0.00167  0.00000
 387.69734 -0.00030  0.00121  0.00227  0.00045  0.00045
 387.71783  0.00060  0.00105  0.00166  0.00060  0.00060
 387.73832 -0.00015  0.00168  0.00122  0.00015  0.00046
 387.75879  0.00182  0.00045  0.00121  0.00151 -0.00121
 387.77929 -0.00122  0.00015 -0.00167 -0.00107 -0.00107
 387.79979  0.00076  0.00242  0.00288  0.00333 -0.00061
 387.82027 -0.00045  0.00060  0.00150  0.00150 -0.00075
 387.84074  0.00255  0.00195  0.00255  0.00165  0.00090
 387.86124 -0.00075  0.00060 -0.00030 -0.00119  0.00060
 387.88174  0.00015 -0.00121  0.00075  0.00090  0.00090
 387.90220 -0.00090 -0.00226 -0.00180 -0.00346 -0.00316
 387.92270  0.00135 -0.00030  0.00209 -0.00030 -0.00045
 387.94319 -0.00121 -0.00136 -0.00151 -0.00105 -0.00377
 387.96366 -0.00015 -0.00149 -0.00045 -0.00119 -0.00015
 387.98416  0.00060  0.00270 -0.00015  0.00165  0.00060
 388.00465 -0.00060 -0.00015  0.00045  0.00075  0.00030
 388.02512  0.00000  0.00164 -0.00074  0.00030 -0.00060
 388.04561 -0.00060 -0.00015 -0.00015  0.00120  0.00135
 388.06611 -0.00015 -0.00180  0.00045 -0.00030 -0.00180
 388.08657  0.00091  0.00060  0.00181  0.00030  0.00227
 388.10707 -0.00271  0.00000 -0.00211 -0.00030  0.00000
 388.12754 -0.00317 -0.00106 -0.00181 -0.00166 -0.00181
 388.14804  0.00075  0.00150  0.00060  0.00045  0.00030
 388.16852  0.00000  0.00149  0.00119 -0.00074 -0.00059
 388.18899 -0.00194 -0.00164 -0.00164 -0.00269 -0.00164
 388.20949  0.00089  0.00045 -0.00015 -0.00030 -0.00134
 388.22996  0.00075 -0.00239  0.00045 -0.00015 -0.00090
 388.25045  0.00000  0.00015 -0.00015  0.00030 -0.00015
 388.27091  0.00045  0.00104  0.00104  0.00164  0.00089
 388.29141 -0.00150 -0.00179 -0.00120 -0.00269 -0.00164
 388.31188  0.00178 -0.00148  0.00133  0.00015  0.00000
 388.33237  0.00237  0.00000  0.00000 -0.00059  0.00030
 388.35284  0.00149 -0.00015  0.00163  0.00282  0.00119
 388.37334 -0.00133 -0.00089 -0.00296 -0.00089 -0.00356
 388.39380  0.00179 -0.00075  0.00105  0.00045  0.00045
 388.41429  0.00238  0.00119  0.00149  0.00178  0.00134
 388.43476  0.00060 -0.00045  0.00090 -0.00134 -0.00090
 388.45526 -0.00105  0.00060 -0.00060  0.00030 -0.00224
 388.47573 -0.00164  0.00074 -0.00074  0.00074  0.00059
 388.49622  0.00105  0.00165  0.00060  0.00060 -0.00120
 388.51668  0.00015 -0.00060  0.00179  0.00119  0.00134
 388.53718  0.00030 -0.00165 -0.00060  0.00030 -0.00180
 388.55765  0.00015  0.00030  0.00165 -0.00030 -0.00105
 388.57815  0.00119  0.00164  0.00164 -0.00030  0.00089
 388.59861  0.00000 -0.00030  0.00075 -0.00180 -0.00240
 388.61907 -0.00149 -0.00209 -0.00239 -0.00149 -0.00194
 388.63957 -0.00030  0.00194  0.00075 -0.00045  0.00030
 388.66003  0.00134 -0.00104  0.00030 -0.00030  0.00104
 388.68053  0.00148 -0.00030 -0.00074  0.00030 -0.00074
 388.70100  0.00119  0.00090  0.00090  0.00045  0.00090
 388.72146  0.00015 -0.00030 -0.00281 -0.00178 -0.00207
 388.74196  0.00059  0.00059 -0.00149 -0.00045  0.00000
 388.76242  0.00015  0.00133  0.00015  0.00044 -0.00015
 388.78289 -0.00059  0.00118  0.00265  0.00088 -0.00191
 388.80339 -0.00281 -0.00118 -0.00296 -0.00207 -0.00015
 388.82385  0.00264  0.00352  0.00088  0.00132  0.00132
 388.84431  0.00030  0.00074 -0.00089 -0.00162 -0.00074
 388.86481 -0.00148 -0.00103 -0.00103 -0.00030 -0.00089
 388.88528  0.00059  0.00044  0.00221  0.00133  0.00162
 388.90574  0.00178  0.00238  0.00163  0.00045  0.00193
 388.92621  0.00074  0.00029  0.00000 -0.00015 -0.00015
 388.94670  0.00045  0.00074 -0.00074  0.00015 -0.00104
 388.96717 -0.00221 -0.00148 -0.00207 -0.00148 -0.00207
 388.98763  0.00088  0.00059  0.00190 -0.00059 -0.00029
 389.00813  0.00059  0.00074 -0.00162 -0.00132 -0.00029
 389.02860  0.00029 -0.00029  0.00015  0.00073  0.00058
 389.04907 -0.00044  0.00117  0.00073  0.00029  0.00102
 389.06952  0.00073  0.00044 -0.00073 -0.00015  0.00044
 389.08999 -0.00146  0.00000 -0.00073 -0.00146  0.00102
 389.11049 -0.00059  0.00044  0.00000  0.00029 -0.00044
 389.13096 -0.00102 -0.00189  0.00029 -0.00102 -0.00102
 389.15142  0.00147  0.00132  0.00000  0.00073  0.00205
 389.17188 -0.00088 -0.00190  0.00015 -0.00160 -0.00336
 389.19235  0.00000 -0.00145  0.00102 -0.00015 -0.00044
 389.21285 -0.00073  0.00132 -0.00088  0.00190  0.00044
 389.23331 -0.00044 -0.00073 -0.00276 -0.00233 -0.00174
 389.25378  0.00117  0.00044  0.00088  0.00044  0.00058
 389.27425  0.00116 -0.00015  0.00015  0.00073  0.00015
 389.29471 -0.00130  0.00029  0.00101  0.00144  0.00072
 389.31517  0.00116  0.00232  0.00290  0.00363  0.00319
 389.33564  0.00029  0.00043 -0.00043  0.00101 -0.00144
 389.35611 -0.00029  0.00058  0.00087 -0.00015 -0.00276
 389.37660 -0.00262 -0.00160 -0.00262 -0.00029 -0.00160
 389.39706  0.00029  0.00059  0.00132  0.00073  0.00234
 389.41753  0.00221  0.00162  0.00000  0.00177  0.00000
 389.43800  0.00000 -0.00116  0.00116 -0.00102 -0.00102
 389.45846  0.00029 -0.00073 -0.00087 -0.00116 -0.00015
 389.47893 -0.00087  0.00101 -0.00058  0.00000 -0.00145
 389.49940  0.00029 -0.00029 -0.00173 -0.00145 -0.00318
 389.51986  0.00072  0.00130  0.00217  0.00029  0.00188
 389.54032 -0.00243 -0.00029 -0.00043 -0.00086 -0.00029
 389.56079 -0.00216  0.00273  0.00173  0.00014 -0.00115
 389.58126  0.00014 -0.00014 -0.00043 -0.00043 -0.00029
 389.60173 -0.00029  0.00000 -0.00101  0.00000  0.00014
 389.62219  0.00058  0.00217 -0.00029 -0.00087  0.00029
 389.64265 -0.00072 -0.00158 -0.00072 -0.00072 -0.00072
 389.66312  0.00115  0.00144  0.00043  0.00014  0.00101
 389.68358 -0.00129 -0.00215 -0.00014 -0.00072 -0.00258
 389.70405  0.00129  0.00144  0.00029  0.00101  0.00101
 389.72452 -0.00174 -0.00044 -0.00044 -0.00189 -0.00102
 389.74498  0.00044  0.00000  0.00102  0.00087 -0.00044
 389.76544 -0.00103  0.00000  0.00000 -0.00103 -0.00059
 389.78591  0.00073  0.00117  0.00176  0.00073  0.00088
 389.80638 -0.00131 -0.00029 -0.00204 -0.00204 -0.00350
 389.82685 -0.00087  0.00174  0.00203  0.00058  0.00073
 389.84731 -0.00143 -0.00043 -0.00014 -0.00014 -0.00186
 389.86777  0.00043  0.00000  0.00187 -0.00058 -0.00014
 389.88821  0.00129  0.00057  0.00101 -0.00101  0.00043
 389.90867 -0.00058 -0.00043  0.00072  0.00029 -0.00058
 389.92914  0.00261  0.00232  0.00102  0.00276  0.00218
 389.94961 -0.00087 -0.00043 -0.00014 -0.00043 -0.00115
 389.97008  0.00102  0.00174  0.00044  0.00116  0.00015
 389.99053 -0.00086  0.00014  0.00158 -0.00014  0.00000
 390.01100  0.00000 -0.00043 -0.00086  0.00172 -0.00029
 390.03144 -0.00043  0.00014  0.00029 -0.00071  0.00143
 390.05190 -0.00042 -0.00085  0.00057  0.00071 -0.00028
 390.07237  0.00057  0.00143 -0.00086  0.00143  0.00000
 390.09283  0.00043  0.00014 -0.00099 -0.00085 -0.00099
 390.11330  0.00043  0.00270  0.00028  0.00199  0.00114
 390.13376 -0.00057 -0.00057  0.00029 -0.00072 -0.00200
 390.15420  0.00186  0.00143 -0.00014  0.00172  0.00057
 390.17467 -0.00029  0.00000  0.00116  0.00044 -0.00102
 390.19514  0.00000  0.00231  0.00144 -0.00058  0.00115
 390.21559  0.00187 -0.00086 -0.00086  0.00000 -0.00014
 390.23603  0.00029  0.00014  0.00086  0.00014  0.00043
 390.25650 -0.00071  0.00043 -0.00028 -0.00071 -0.00128
 390.27696  0.00129  0.00057  0.00100  0.00171  0.00029
 390.29743  0.00199  0.00241  0.00327  0.00327  0.00241
 390.31787  0.00086  0.00029  0.00100 -0.00114  0.00143
 390.33833 -0.00086  0.00014  0.00072  0.00029  0.00043
 390.35879 -0.00071  0.00057  0.00171  0.00029 -0.00185
 390.37923  0.00072  0.00029 -0.00115 -0.00129 -0.00029
 390.39970  0.00100 -0.00172  0.00172 -0.00129 -0.00114
 390.42016  0.00129  0.00158  0.00230  0.00158  0.00100
 390.44059 -0.00072  0.00115 -0.00115 -0.00144 -0.00115
 390.46106  0.00014  0.00086  0.00014  0.00100  0.00086
 390.48153 -0.00188 -0.00043 -0.00232 -0.00058 -0.00101
 390.50196 -0.00129 -0.00057 -0.00057  0.00057  0.00000
 390.52243  0.00043 -0.00043 -0.00143 -0.00086 -0.00172
 390.54290 -0.00100  0.00029 -0.00043  0.00158 -0.00143
 390.56332  0.00199 -0.00028 -0.00043 -0.00199 -0.00142
 390.58379 -0.00100  0.00043 -0.00200 -0.00143  0.00029
 390.60426  0.00213  0.00057  0.00114  0.00242  0.00100
 390.62469  0.00043  0.00000  0.00043 -0.00085 -0.00100
 390.64516  0.00100  0.00186  0.00273  0.00014 -0.00115
 390.66560  0.00199 -0.00028  0.00014 -0.00043  0.00028
 390.68606 -0.00085  0.00028  0.00014 -0.00085  0.00043
 390.70649  0.00142  0.00312  0.00128  0.00213  0.00028
 390.72696 -0.00184  0.00142  0.00014  0.00198 -0.00014
 390.74743  0.00214  0.00186  0.00043  0.00143  0.00200
 390.76786  0.00156  0.00226  0.00269  0.00170  0.00226
 390.78833  0.00000  0.00114 -0.00072  0.00029  0.00043
 390.80876  0.00043  0.00114  0.00086  0.00100 -0.00014
 390.82923  0.00014 -0.00142 -0.00014 -0.00028 -0.00227
 390.84966  0.00014  0.00199  0.00128  0.00128 -0.00057
 390.87013  0.00084  0.00196  0.00280  0.00098  0.00098
 390.89057  0.00042 -0.00028  0.00099 -0.00014 -0.00056
 390.91102 -0.00098  0.00000 -0.00098 -0.00014 -0.00042
 390.93146 -0.00084  0.00098  0.00084  0.00112  0.00014
 390.95193  0.00422  0.00000 -0.00084  0.00141 -0.00014
 390.97236  0.00181 -0.00028  0.00042  0.00265  0.00028
 390.99280 -0.00084  0.00000 -0.00098 -0.00028 -0.00056
 391.01327  0.00056 -0.00196 -0.00168  0.00112 -0.00112
 391.03370  0.00028  0.00098  0.00014  0.00056 -0.00028
 391.05416 -0.00084  0.00098  0.00084  0.00112 -0.00084
 391.07460 -0.00070 -0.00042 -0.00125 -0.00042 -0.00028
 391.09507 -0.00042 -0.00126 -0.00182 -0.00126 -0.00014
 391.11550  0.00028 -0.00028  0.00238  0.00112  0.00084
 391.13594  0.00252  0.00252  0.00084  0.00210  0.00154
 391.15640  0.00127  0.00042  0.00014  0.00113  0.00000
 391.17683  0.00098  0.00042  0.00238  0.00028 -0.00098
 391.19727  0.00098  0.00112  0.00070 -0.00112  0.00140
 391.21774 -0.00167 -0.00098  0.00098 -0.00098 -0.00112
 391.23818 -0.00125  0.00014 -0.00111 -0.00152 -0.00083
 391.25864 -0.00042  0.00180  0.00042 -0.00055 -0.00028
 391.27907 -0.00180 -0.00028 -0.00014 -0.00097 -0.00028
 391.29951  0.00042  0.00140  0.00140  0.00042  0.00056
 391.31994  0.00014 -0.00195 -0.00112 -0.00070 -0.00265
 391.34041 -0.00125 -0.00069  0.00042 -0.00083 -0.00055
 391.36085  0.00154 -0.00070  0.00084 -0.00028 -0.00028
 391.38127 -0.00041  0.00028  0.00028  0.00083  0.00055
 391.40174 -0.00112 -0.00112 -0.00112 -0.00028 -0.00154
 391.42218 -0.00111 -0.00028 -0.00125 -0.00139 -0.00181
 391.44261  0.00083  0.00083  0.00000  0.00069 -0.00028
 391.46305  0.00000  0.00070  0.00084 -0.00014 -0.00084
 391.48352  0.00042  0.00153  0.00000  0.00167  0.00069
 391.50395 -0.00154  0.00056  0.00154  0.00000 -0.00014
 391.52438  0.00154  0.00028  0.00154 -0.00084  0.00224
 391.54482  0.00195  0.00056 -0.00042 -0.00070  0.00126
 391.56529  0.00056  0.00140  0.00281  0.00281  0.00042
 391.58572 -0.00056 -0.00069 -0.00083 -0.00028  0.00028
 391.60616  0.00042  0.00042  0.00014  0.00153 -0.00097
 391.62659  0.00056  0.00322  0.00112  0.00168  0.00182
 391.64702  0.00195  0.00167  0.00195  0.00125 -0.00111
 391.66746  0.00000  0.00238  0.00168  0.00056  0.00042
 391.68793 -0.00028 -0.00125  0.00028  0.00070 -0.00014
 391.70836 -0.00042  0.00084  0.00126 -0.00028  0.00098
 391.72880 -0.00099 -0.00141 -0.00042 -0.00056 -0.00183
 391.74923  0.00056 -0.00014 -0.00042  0.00154  0.00112
 391.76966  0.00142 -0.00014  0.00085  0.00014 -0.00042
 391.79010  0.00197  0.00197  0.00070  0.00183  0.00099
 391.81054  0.00028  0.00000  0.00112  0.00196  0.00126
 391.83101  0.00126 -0.00056  0.00084  0.00056 -0.00140
 391.85144  0.00014  0.00056  0.00042 -0.00028 -0.00195
 391.87187 -0.00042 -0.00112 -0.00084 -0.00098 -0.00056
 391.89231  0.00098  0.00000 -0.00056  0.00028  0.00168
 391.91274  0.00127 -0.00084  0.00042 -0.00197 -0.00084
 391.93318  0.00071  0.00042  0.00000  0.00113  0.00028
 391.95362  0.00224  0.00293  0.00238  0.00070  0.00293
 391.97405  0.00154 -0.00126  0.00098  0.00028  0.00056
 391.99448  0.00028  0.00070 -0.00056 -0.00098 -0.00209
 392.01492  0.00166 -0.00014 -0.00014  0.00097  0.00069
 392.03535 -0.00237 -0.00140  0.00112  0.00014 -0.00168
 392.05579 -0.00152 -0.00083 -0.00069 -0.00028 -0.00055
 392.07623  0.00125  0.00069 -0.00042  0.00111  0.00000
 392.09666  0.00152 -0.00069  0.00028 -0.00014 -0.00014
 392.11709  0.00000  0.00014  0.00028 -0.00028 -0.00110
 392.13753 -0.00042 -0.00209 -0.00140 -0.00391 -0.00237
 392.15796  0.00125 -0.00028  0.00083  0.00069  0.00194
 392.17840  0.00084 -0.00084  0.00028 -0.00056 -0.00042
 392.19884  0.00195  0.00153  0.00098 -0.00098  0.00084
 392.21927 -0.00139 -0.00097 -0.00139  0.00097  0.00069
 392.23970  0.00182  0.00196  0.00182  0.00112  0.00056
 392.26014 -0.00070  0.00209 -0.00042 -0.00070 -0.00056
 392.28057 -0.00014  0.00168  0.00056  0.00238  0.00056
 392.30101  0.00126  0.00168  0.00056  0.00014  0.00154
 392.32142  0.00041  0.00083  0.00083  0.00138  0.00083
 392.34184  0.00000  0.00069  0.00153 -0.00083  0.00111
 392.36228  0.00055  0.00096 -0.00014  0.00069  0.00000
 392.38272  0.00041  0.00014  0.00124 -0.00014  0.00014
 392.40315  0.00083  0.00166  0.00193  0.00083 -0.00055
 392.42359  0.00138  0.00166  0.00097  0.00097  0.00207
 392.44403 -0.00167 -0.00069 -0.00194 -0.00250 -0.00056
 392.46446  0.00096  0.00165  0.00206  0.00206  0.00178
 392.48486  0.00110  0.00028  0.00303  0.00165  0.00151
 392.50530  0.00027 -0.00041 -0.00206 -0.00014 -0.00178
 392.52573 -0.00218 -0.00055 -0.00041 -0.00027 -0.00082
 392.54617  0.00110  0.00014  0.00041  0.00027 -0.00096
 392.56661 -0.00204 -0.00041 -0.00041  0.00041 -0.00054
 392.58700 -0.00041  0.00014  0.00219 -0.00041 -0.00096
 392.60744  0.00069 -0.00028  0.00097  0.00097  0.00152
 392.62788  0.00028  0.00083  0.00206  0.00110  0.00110
 392.64832  0.00221  0.00000  0.00138  0.00097  0.00083
 392.66875  0.00275  0.00261  0.00124  0.00124  0.00069
 392.68916 -0.00041  0.00096  0.00041 -0.00027  0.00109
 392.70958  0.00041  0.00138  0.00000  0.00193  0.00083
 392.73002  0.00068  0.00218  0.00082  0.00232  0.00096
 392.75043  0.00041  0.00151  0.00110  0.00055  0.00041
 392.77086 -0.00014  0.00164  0.00027  0.00096  0.00205
 392.79130 -0.00259 -0.00150 -0.00340 -0.00163 -0.00177
 392.81174  0.00082  0.00014  0.00069  0.00041 -0.00055
 392.83213  0.00014 -0.00014  0.00082 -0.00178  0.00027
 392.85257  0.00083  0.00028  0.00014  0.00000 -0.00041
 392.87301  0.00083  0.00194  0.00028  0.00055  0.00152
 392.89341  0.00055  0.00138  0.00138  0.00151  0.00193
 392.91385  0.00179  0.00000  0.00000  0.00041  0.00028
 392.93429  0.00027 -0.00177 -0.00068 -0.00041 -0.00041
 392.95468  0.00068  0.00109  0.00082  0.00205  0.00041
 392.97512 -0.00027  0.00082  0.00082  0.00232 -0.00068
 392.99553  0.00203  0.00081  0.00081 -0.00027  0.00054
 393.01596 -0.00218 -0.00041  0.00068  0.00041 -0.00095
 393.03640 -0.00095 -0.00081 -0.00095 -0.00136 -0.00027
 393.05681  0.00288  0.00274  0.00068  0.00137  0.00068
 393.07723 -0.00014  0.00000  0.00041 -0.00014 -0.00068
 393.09764  0.00055 -0.00082  0.00109  0.00123 -0.00068
 393.11808  0.00151  0.00110  0.00206  0.00192  0.00082
 393.13851 -0.00069  0.00178  0.00151  0.00000  0.00069
 393.15892 -0.00083 -0.00041 -0.00014  0.00014  0.00028
 393.17936  0.00318  0.00221  0.00346  0.00291  0.00180
 393.19975  0.00110 -0.00055  0.00096  0.00055  0.00096
