Date and Time:                Thu Apr 7 12:38:20.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	37116
379.06155	35821
379.0704	36216
379.07925	36242
379.08807	36058
379.09692	36224
379.10577	35812
379.11459	35921
379.12344	36163
379.13229	36093
379.14111	35951
379.14996	35993
379.15881	35775
379.16763	35996
379.17648	35884
379.18533	35690
379.19415	35843
379.203	36299
379.21182	36345
379.22067	36222
379.22949	36039
379.23834	35841
379.24719	35676
379.25601	35808
379.26486	35544
379.27368	35491
379.28253	35697
379.29135	35597
379.3002	35572
379.30902	35474
379.31787	35578
379.32672	35400
379.33554	35472
379.34439	35598
379.35321	35415
379.36206	35575
379.37088	35374
379.37973	35343
379.38855	35258
379.39737	35378
379.40622	35224
379.41504	35429
379.42389	35534
379.43271	35753
379.44156	35692
379.45038	35490
379.45923	35325
379.46805	35433
379.47687	35522
379.48572	35708
379.49454	35812
379.50339	35997
379.51221	35783
379.52103	35958
379.52988	35943
379.5387	35851
379.54755	35881
379.55637	35802
379.56519	35906
379.57404	36114
379.58286	35938
379.59167	35808
379.60052	35746
379.60934	35840
379.61816	35663
379.62701	35589
379.63583	35640
379.64465	35610
379.6535	35413
379.66232	35411
379.67114	35592
379.67996	35598
379.68881	35800
379.69763	35680
379.70645	35770
379.7153	35738
379.72412	35745
379.73294	35764
379.74176	35717
379.75061	35636
379.75943	35647
379.76825	35381
379.77707	35672
379.78589	35509
379.79474	35337
379.80356	35310
379.81238	35470
379.8212	35529
379.83002	35256
379.83887	35431
379.84769	35482
379.85651	35246
379.86533	35324
379.87415	35390
379.88297	35454
379.89182	35541
379.90063	35607
379.90945	35564
379.91827	35601
379.92709	35475
379.93591	35482
379.94473	35478
379.95355	35574
379.96237	35464
379.97122	35553
379.98004	35329
379.98886	35255
379.99768	35253
380.0065	35344
380.01532	35479
380.02414	35705
380.03296	35786
380.04178	35702
380.0506	35800
380.05942	35572
380.06824	35625
380.07706	35840
