Date and Time:                Thu Apr 7 12:41:15.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	307
379.06155	303
379.0704	304
379.07925	303
379.08807	306
379.09692	308
379.10577	306
379.11459	304
379.12344	296
379.13229	306
379.14111	301
379.14996	304
379.15881	303
379.16763	308
379.17648	312
379.18533	302
379.19415	306
379.203	305
379.21182	299
379.22067	307
379.22949	299
379.23834	308
379.24719	303
379.25601	302
379.26486	310
379.27368	306
379.28253	308
379.29135	306
379.3002	310
379.30902	310
379.31787	304
379.32672	308
379.33554	301
379.34439	305
379.35321	307
379.36206	306
379.37088	310
379.37973	306
379.38855	299
379.39737	308
379.40622	305
379.41504	304
379.42389	309
379.43271	304
379.44156	301
379.45038	305
379.45923	308
379.46805	303
379.47687	302
379.48572	311
379.49454	305
379.50339	307
379.51221	306
379.52103	304
379.52988	304
379.5387	304
379.54755	308
379.55637	303
379.56519	306
379.57404	304
379.58286	311
379.59167	301
379.60052	306
379.60934	308
379.61816	302
379.62701	303
379.63583	298
379.64465	305
379.6535	309
379.66232	304
379.67114	303
379.67996	307
379.68881	310
379.69763	313
379.70645	312
379.7153	304
379.72412	306
379.73294	300
379.74176	298
379.75061	304
379.75943	311
379.76825	304
379.77707	301
379.78589	301
379.79474	304
379.80356	307
379.81238	305
379.8212	303
379.83002	309
379.83887	308
379.84769	313
379.85651	307
379.86533	310
379.87415	303
379.88297	302
379.89182	304
379.90063	306
379.90945	313
379.91827	306
379.92709	307
379.93591	301
379.94473	307
379.95355	303
379.96237	304
379.97122	304
379.98004	307
379.98886	308
379.99768	309
380.0065	301
380.01532	306
380.02414	304
380.03296	310
380.04178	301
380.0506	306
380.05942	305
380.06824	298
380.07706	305
380.08588	304
380.0947	306
380.10352	300
380.11234	299
380.12115	301
380.12997	303
380.13879	313
380.14761	311
380.15643	300
380.16525	307
380.17407	303
380.18289	309
380.19171	308
380.20053	305
380.20935	309
380.21817	304
380.22699	305
