Date and Time:                Thu Apr 7 12:45:46.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	303
379.06155	306
379.0704	308
379.07925	307
379.08807	306
379.09692	304
379.10577	300
379.11459	303
379.12344	305
379.13229	300
379.14111	302
379.14996	306
379.15881	302
379.16763	306
379.17648	308
379.18533	298
379.19415	306
379.203	306
379.21182	302
379.22067	307
379.22949	300
379.23834	308
379.24719	299
379.25601	308
379.26486	301
379.27368	312
379.28253	306
379.29135	304
379.3002	305
379.30902	304
379.31787	300
379.32672	305
379.33554	298
379.34439	303
379.35321	300
379.36206	303
379.37088	309
379.37973	305
379.38855	301
379.39737	308
379.40622	301
379.41504	304
379.42389	309
379.43271	303
379.44156	301
379.45038	307
379.45923	305
379.46805	302
379.47687	302
379.48572	304
379.49454	307
379.50339	306
379.51221	305
379.52103	303
379.52988	300
379.5387	306
379.54755	302
379.55637	307
379.56519	299
379.57404	297
379.58286	304
379.59167	303
379.60052	303
379.60934	303
379.61816	306
379.62701	302
379.63583	298
379.64465	303
379.6535	311
379.66232	307
379.67114	303
379.67996	312
379.68881	303
379.69763	299
379.70645	301
379.7153	307
379.72412	300
379.73294	303
379.74176	297
379.75061	313
379.75943	312
379.76825	310
379.77707	304
379.78589	303
379.79474	306
379.80356	293
379.81238	306
379.8212	307
379.83002	305
379.83887	300
379.84769	305
379.85651	306
379.86533	303
379.87415	302
379.88297	301
379.89182	302
379.90063	311
379.90945	304
379.91827	301
379.92709	303
379.93591	303
379.94473	304
379.95355	302
379.96237	302
379.97122	297
379.98004	300
379.98886	305
379.99768	310
380.0065	295
380.01532	300
380.02414	300
380.03296	304
380.04178	297
380.0506	311
380.05942	306
380.06824	298
380.07706	308
380.08588	306
380.0947	303
380.10352	301
380.11234	302
380.12115	305
380.12997	304
380.13879	306
380.14761	304
380.15643	301
380.16525	304
380.17407	300
380.18289	306
380.19171	301
380.20053	304
380.20935	309
380.21817	301
380.22699	298
