Date and Time:                Thu Apr 7 12:45:28.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	298
379.06155	300
379.0704	301
379.07925	297
379.08807	305
379.09692	306
379.10577	298
379.11459	308
379.12344	303
379.13229	305
379.14111	303
379.14996	301
379.15881	306
379.16763	301
379.17648	308
379.18533	306
379.19415	301
379.203	301
379.21182	304
379.22067	301
379.22949	306
379.23834	300
379.24719	303
379.25601	308
379.26486	297
379.27368	306
379.28253	303
379.29135	300
379.3002	310
379.30902	299
379.31787	303
379.32672	303
379.33554	300
379.34439	296
379.35321	312
379.36206	296
379.37088	303
379.37973	302
379.38855	301
379.39737	302
379.40622	310
379.41504	306
379.42389	307
379.43271	300
379.44156	304
379.45038	298
379.45923	300
379.46805	298
379.47687	305
379.48572	306
379.49454	300
379.50339	298
379.51221	299
379.52103	302
379.52988	305
379.5387	305
379.54755	309
379.55637	306
379.56519	304
379.57404	305
379.58286	308
379.59167	307
379.60052	306
379.60934	302
379.61816	302
379.62701	302
379.63583	297
379.64465	308
379.6535	304
379.66232	306
379.67114	300
379.67996	303
379.68881	308
379.69763	307
379.70645	301
379.7153	298
379.72412	307
379.73294	304
379.74176	307
379.75061	306
379.75943	305
379.76825	302
379.77707	305
379.78589	306
379.79474	303
379.80356	300
379.81238	308
379.8212	303
379.83002	301
379.83887	306
379.84769	300
379.85651	302
379.86533	300
379.87415	304
379.88297	304
379.89182	301
379.90063	307
379.90945	306
379.91827	302
379.92709	302
379.93591	306
379.94473	300
379.95355	302
379.96237	300
379.97122	306
379.98004	307
379.98886	309
379.99768	308
380.0065	306
380.01532	308
380.02414	305
380.03296	302
380.04178	295
380.0506	298
380.05942	305
380.06824	305
380.07706	300
380.08588	307
380.0947	305
380.10352	307
380.11234	305
380.12115	296
380.12997	301
380.13879	304
380.14761	305
380.15643	303
380.16525	301
380.17407	307
380.18289	301
380.19171	299
380.20053	304
380.20935	303
380.21817	300
