Date and Time:                Thu Apr 7 12:45:53.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	307
379.06155	304
379.0704	304
379.07925	302
379.08807	305
379.09692	300
379.10577	312
379.11459	303
379.12344	312
379.13229	305
379.14111	302
379.14996	305
379.15881	303
379.16763	308
379.17648	305
379.18533	308
379.19415	300
379.203	300
379.21182	305
379.22067	304
379.22949	306
379.23834	306
379.24719	310
379.25601	306
379.26486	303
379.27368	302
379.28253	309
379.29135	305
379.3002	304
379.30902	303
379.31787	310
379.32672	302
379.33554	306
379.34439	308
379.35321	304
379.36206	302
379.37088	306
379.37973	305
379.38855	303
379.39737	313
379.40622	307
379.41504	310
379.42389	304
379.43271	300
379.44156	302
379.45038	299
379.45923	302
379.46805	306
379.47687	304
379.48572	302
379.49454	305
379.50339	307
379.51221	308
379.52103	299
379.52988	303
379.5387	309
379.54755	305
379.55637	305
379.56519	301
379.57404	308
379.58286	308
379.59167	307
379.60052	300
379.60934	307
379.61816	306
379.62701	305
379.63583	303
379.64465	307
379.6535	301
379.66232	304
379.67114	299
379.67996	308
379.68881	300
379.69763	296
379.70645	303
379.7153	297
379.72412	298
379.73294	301
379.74176	300
379.75061	308
379.75943	303
379.76825	305
379.77707	304
379.78589	305
379.79474	306
379.80356	307
379.81238	306
379.8212	305
379.83002	304
379.83887	306
379.84769	306
379.85651	303
379.86533	305
379.87415	308
379.88297	305
379.89182	303
379.90063	303
379.90945	303
379.91827	304
379.92709	299
379.93591	300
379.94473	303
379.95355	301
379.96237	304
379.97122	308
379.98004	297
379.98886	300
379.99768	302
380.0065	304
380.01532	307
380.02414	303
380.03296	305
380.04178	306
380.0506	310
380.05942	307
380.06824	309
380.07706	304
380.08588	301
380.0947	299
380.10352	299
380.11234	306
380.12115	307
380.12997	302
380.13879	301
380.14761	301
380.15643	303
380.16525	305
380.17407	300
380.18289	304
380.19171	304
380.20053	302
380.20935	304
380.21817	304
380.22699	306
