Date and Time:                Thu Apr 7 12:39:31.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	36629
379.06155	35262
379.0704	35665
379.07925	35633
379.08807	35489
379.09692	35639
379.10577	35250
379.11459	35424
379.12344	35640
379.13229	35556
379.14111	35474
379.14996	35391
379.15881	35289
379.16763	35417
379.17648	35287
379.18533	35166
379.19415	35387
379.203	35737
379.21182	35755
379.22067	35712
379.22949	35491
379.23834	35352
379.24719	35198
379.25601	35267
379.26486	35013
379.27368	34993
379.28253	35195
379.29135	35056
379.3002	35090
379.30902	35106
379.31787	35023
379.32672	34872
379.33554	35023
379.34439	35075
379.35321	34857
379.36206	34950
379.37088	34809
379.37973	34805
379.38855	34709
379.39737	34820
379.40622	34626
379.41504	34821
379.42389	35053
379.43271	35205
379.44156	35029
379.45038	34997
379.45923	34835
379.46805	34937
379.47687	35004
379.48572	35115
379.49454	35326
379.50339	35384
379.51221	35247
379.52103	35335
379.52988	35346
379.5387	35311
379.54755	35307
379.55637	35249
379.56519	35393
379.57404	35539
379.58286	35375
379.59167	35191
379.60052	35193
379.60934	35273
379.61816	35075
379.62701	35038
379.63583	35025
379.64465	35029
379.6535	34872
379.66232	34924
379.67114	35078
379.67996	35163
379.68881	35236
379.69763	35194
379.70645	35369
379.7153	35171
379.72412	35197
379.73294	35205
379.74176	35209
379.75061	35133
379.75943	35077
379.76825	34868
379.77707	35164
379.78589	34978
379.79474	34792
379.80356	34775
379.81238	34929
379.8212	34986
379.83002	34708
379.83887	34969
379.84769	34952
379.85651	34728
379.86533	34704
379.87415	34790
379.88297	34921
379.89182	35059
379.90063	35054
379.90945	34974
379.91827	35031
379.92709	34787
379.93591	34826
379.94473	34907
379.95355	34956
379.96237	34922
379.97122	34970
379.98004	34821
379.98886	34790
379.99768	34733
380.0065	34795
380.01532	34955
380.02414	35171
380.03296	35169
380.04178	35120
380.0506	35236
380.05942	34978
380.06824	35073
380.07706	35286
