Date and Time:                Thu Apr 7 12:46:07.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	310
379.06155	300
379.0704	305
379.07925	303
379.08807	305
379.09692	299
379.10577	307
379.11459	303
379.12344	305
379.13229	304
379.14111	308
379.14996	304
379.15881	302
379.16763	306
379.17648	313
379.18533	300
379.19415	300
379.203	304
379.21182	311
379.22067	305
379.22949	307
379.23834	304
379.24719	303
379.25601	303
379.26486	303
379.27368	302
379.28253	303
379.29135	304
379.3002	298
379.30902	301
379.31787	305
379.32672	303
379.33554	301
379.34439	299
379.35321	301
379.36206	299
379.37088	303
379.37973	301
379.38855	308
379.39737	300
379.40622	296
379.41504	302
379.42389	305
379.43271	307
379.44156	299
379.45038	302
379.45923	303
379.46805	300
379.47687	304
379.48572	306
379.49454	300
379.50339	310
379.51221	296
379.52103	306
379.52988	305
379.5387	305
379.54755	304
379.55637	304
379.56519	301
379.57404	305
379.58286	308
379.59167	302
379.60052	298
379.60934	300
379.61816	302
379.62701	298
379.63583	298
379.64465	306
379.6535	308
379.66232	307
379.67114	305
379.67996	305
379.68881	302
379.69763	301
379.70645	306
379.7153	301
379.72412	298
379.73294	304
379.74176	301
379.75061	299
379.75943	301
379.76825	299
379.77707	300
379.78589	306
379.79474	305
379.80356	298
379.81238	306
379.8212	297
379.83002	299
379.83887	294
379.84769	306
379.85651	305
379.86533	300
379.87415	298
379.88297	304
379.89182	307
379.90063	300
379.90945	302
379.91827	303
379.92709	306
379.93591	299
379.94473	301
379.95355	304
379.96237	304
379.97122	305
379.98004	301
379.98886	301
379.99768	303
380.0065	301
380.01532	308
380.02414	303
380.03296	300
380.04178	300
380.0506	307
380.05942	298
380.06824	308
380.07706	310
380.08588	305
380.0947	299
380.10352	302
380.11234	308
380.12115	305
380.12997	298
380.13879	301
380.14761	301
380.15643	305
380.16525	303
380.17407	306
380.18289	301
380.19171	303
380.20053	310
380.20935	306
380.21817	310
380.22699	309
