Date and Time:                Thu Apr 7 12:37:54.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	310
379.06155	308
379.0704	306
379.07925	304
379.08807	302
379.09692	309
379.10577	312
379.11459	303
379.12344	314
379.13229	307
379.14111	302
379.14996	307
379.15881	307
379.16763	300
379.17648	309
379.18533	302
379.19415	311
379.203	302
379.21182	301
379.22067	313
379.22949	301
379.23834	315
379.24719	313
379.25601	304
379.26486	301
379.27368	309
379.28253	312
379.29135	305
379.3002	305
379.30902	309
379.31787	306
379.32672	311
379.33554	299
379.34439	307
379.35321	308
379.36206	305
379.37088	314
379.37973	302
379.38855	307
379.39737	313
379.40622	309
379.41504	309
379.42389	309
379.43271	306
379.44156	309
379.45038	310
379.45923	304
379.46805	308
379.47687	311
379.48572	308
379.49454	307
379.50339	304
379.51221	304
379.52103	309
379.52988	306
379.5387	307
379.54755	310
379.55637	308
379.56519	306
379.57404	304
379.58286	310
379.59167	302
379.60052	308
379.60934	311
379.61816	311
379.62701	304
379.63583	308
379.64465	304
379.6535	302
379.66232	305
379.67114	307
379.67996	309
379.68881	307
379.69763	315
379.70645	307
379.7153	308
379.72412	312
379.73294	300
379.74176	307
379.75061	309
379.75943	306
379.76825	304
379.77707	306
379.78589	305
379.79474	310
379.80356	310
379.81238	308
379.8212	305
379.83002	301
379.83887	307
379.84769	303
379.85651	306
379.86533	303
379.87415	313
379.88297	303
379.89182	303
379.90063	309
379.90945	304
379.91827	305
379.92709	305
379.93591	308
379.94473	302
379.95355	300
379.96237	304
379.97122	299
379.98004	308
379.98886	302
379.99768	308
380.0065	306
380.01532	306
380.02414	306
380.03296	310
380.04178	298
380.0506	306
380.05942	310
380.06824	306
380.07706	303
380.08588	311
380.0947	308
380.10352	308
380.11234	309
380.12115	314
380.12997	310
380.13879	309
380.14761	305
380.15643	307
380.16525	310
380.17407	301
380.18289	311
380.19171	304
380.20053	306
380.20935	305
380.21817	304
380.22699	307
