Date and Time:                Thu Apr 7 12:38:14.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	36995
379.06155	35665
379.0704	35974
379.07925	35977
379.08807	35906
379.09692	36045
379.10577	35665
379.11459	35764
379.12344	35960
379.13229	35917
379.14111	35871
379.14996	35739
379.15881	35639
379.16763	35804
379.17648	35696
379.18533	35568
379.19415	35641
379.203	36060
379.21182	36115
379.22067	36038
379.22949	35845
379.23834	35721
379.24719	35579
379.25601	35679
379.26486	35443
379.27368	35325
379.28253	35586
379.29135	35386
379.3002	35427
379.30902	35361
379.31787	35390
379.32672	35263
379.33554	35317
379.34439	35393
379.35321	35261
379.36206	35272
379.37088	35149
379.37973	35223
379.38855	35096
379.39737	35240
379.40622	35063
379.41504	35316
379.42389	35370
379.43271	35642
379.44156	35332
379.45038	35338
379.45923	35242
379.46805	35236
379.47687	35304
379.48572	35440
379.49454	35684
379.50339	35820
379.51221	35500
379.52103	35664
379.52988	35751
379.5387	35667
379.54755	35587
379.55637	35652
379.56519	35811
379.57404	35956
379.58286	35742
379.59167	35623
379.60052	35670
379.60934	35717
379.61816	35464
379.62701	35338
379.63583	35433
379.64465	35455
379.6535	35211
379.66232	35251
379.67114	35440
379.67996	35412
379.68881	35569
379.69763	35451
379.70645	35673
379.7153	35571
379.72412	35579
379.73294	35553
379.74176	35591
379.75061	35408
379.75943	35554
379.76825	35302
379.77707	35465
379.78589	35297
379.79474	35216
379.80356	35119
379.81238	35314
379.8212	35358
379.83002	35107
379.83887	35255
379.84769	35282
379.85651	35042
379.86533	35107
379.87415	35167
379.88297	35292
379.89182	35457
379.90063	35436
379.90945	35356
379.91827	35415
379.92709	35208
379.93591	35217
379.94473	35319
379.95355	35451
379.96237	35302
379.97122	35254
379.98004	35177
379.98886	35134
379.99768	35019
380.0065	35069
380.01532	35207
380.02414	35471
380.03296	35485
380.04178	35523
380.0506	35585
380.05942	35362
380.06824	35432
380.07706	35632
