Date and Time:                Thu Apr 7 12:38:26.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	36839
379.06155	35463
379.0704	35762
379.07925	35779
379.08807	35657
379.09692	35857
379.10577	35447
379.11459	35605
379.12344	35786
379.13229	35756
379.14111	35673
379.14996	35629
379.15881	35525
379.16763	35675
379.17648	35493
379.18533	35495
379.19415	35573
379.203	35937
379.21182	35941
379.22067	35859
379.22949	35673
379.23834	35536
379.24719	35396
379.25601	35422
379.26486	35262
379.27368	35139
379.28253	35382
379.29135	35316
379.3002	35276
379.30902	35185
379.31787	35276
379.32672	35153
379.33554	35181
379.34439	35271
379.35321	35061
379.36206	35121
379.37088	34998
379.37973	34977
379.38855	34978
379.39737	34960
379.40622	34841
379.41504	35054
379.42389	35212
379.43271	35359
379.44156	35164
379.45038	35149
379.45923	34991
379.46805	35089
379.47687	35227
379.48572	35322
379.49454	35627
379.50339	35613
379.51221	35442
379.52103	35561
379.52988	35544
379.5387	35509
379.54755	35477
379.55637	35483
379.56519	35650
379.57404	35748
379.58286	35608
379.59167	35354
379.60052	35414
379.60934	35472
379.61816	35270
379.62701	35335
379.63583	35258
379.64465	35284
379.6535	35042
379.66232	35058
379.67114	35304
379.67996	35287
379.68881	35376
379.69763	35412
379.70645	35532
379.7153	35412
379.72412	35447
379.73294	35440
379.74176	35424
379.75061	35348
379.75943	35424
379.76825	35085
379.77707	35317
379.78589	35177
379.79474	35042
379.80356	34930
379.81238	35032
379.8212	35314
379.83002	34860
379.83887	35009
379.84769	35135
379.85651	34932
379.86533	34963
379.87415	34955
379.88297	35080
379.89182	35295
379.90063	35218
379.90945	35212
379.91827	35208
379.92709	35098
379.93591	35070
379.94473	35125
379.95355	35191
379.96237	35122
379.97122	35217
379.98004	34991
379.98886	34974
379.99768	34939
380.0065	34992
380.01532	35178
380.02414	35335
380.03296	35323
380.04178	35329
380.0506	35384
380.05942	35212
380.06824	35240
380.07706	35469
