Date and Time:                Thu Apr 7 12:40:45.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	36810
379.06155	35504
379.0704	35861
379.07925	35803
379.08807	35744
379.09692	35890
379.10577	35450
379.11459	35592
379.12344	35859
379.13229	35794
379.14111	35668
379.14996	35598
379.15881	35518
379.16763	35715
379.17648	35482
379.18533	35450
379.19415	35590
379.203	35931
379.21182	36003
379.22067	35870
379.22949	35641
379.23834	35511
379.24719	35349
379.25601	35403
379.26486	35269
379.27368	35186
379.28253	35441
379.29135	35294
379.3002	35312
379.30902	35205
379.31787	35228
379.32672	35135
379.33554	35180
379.34439	35328
379.35321	35058
379.36206	35076
379.37088	35009
379.37973	34964
379.38855	34885
379.39737	35024
379.40622	34855
379.41504	35053
379.42389	35295
379.43271	35414
379.44156	35217
379.45038	35125
379.45923	34989
379.46805	35087
379.47687	35216
379.48572	35357
379.49454	35504
379.50339	35630
379.51221	35430
379.52103	35619
379.52988	35515
379.5387	35488
379.54755	35544
379.55637	35458
379.56519	35561
379.57404	35742
379.58286	35623
379.59167	35470
379.60052	35441
379.60934	35552
379.61816	35316
379.62701	35319
379.63583	35277
379.64465	35203
379.6535	35093
379.66232	35147
379.67114	35317
379.67996	35182
379.68881	35391
379.69763	35343
379.70645	35563
379.7153	35475
379.72412	35417
379.73294	35429
379.74176	35392
379.75061	35280
379.75943	35322
379.76825	34993
379.77707	35403
379.78589	35060
379.79474	35005
379.80356	34954
379.81238	35106
379.8212	35183
379.83002	34914
379.83887	35095
379.84769	35166
379.85651	34906
379.86533	34977
379.87415	34987
379.88297	35168
379.89182	35274
379.90063	35254
379.90945	35176
379.91827	35264
379.92709	35125
379.93591	35125
379.94473	35136
379.95355	35227
379.96237	35072
379.97122	35123
379.98004	35016
379.98886	34973
379.99768	34874
380.0065	34960
380.01532	35127
380.02414	35333
380.03296	35392
380.04178	35373
380.0506	35467
380.05942	35302
380.06824	35297
380.07706	35520
