Date and Time:                Thu Apr 7 12:40:32.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	36948
379.06155	35666
379.0704	36027
379.07925	36021
379.08807	35923
379.09692	36058
379.10577	35600
379.11459	35723
379.12344	35973
379.13229	35981
379.14111	35769
379.14996	35795
379.15881	35620
379.16763	35722
379.17648	35541
379.18533	35543
379.19415	35722
379.203	36134
379.21182	36143
379.22067	35978
379.22949	35837
379.23834	35639
379.24719	35611
379.25601	35616
379.26486	35289
379.27368	35330
379.28253	35545
379.29135	35446
379.3002	35387
379.30902	35346
379.31787	35369
379.32672	35225
379.33554	35347
379.34439	35465
379.35321	35257
379.36206	35233
379.37088	35201
379.37973	35176
379.38855	35016
379.39737	35235
379.40622	35042
379.41504	35272
379.42389	35384
379.43271	35594
379.44156	35420
379.45038	35324
379.45923	35166
379.46805	35256
379.47687	35379
379.48572	35541
379.49454	35740
379.50339	35774
379.51221	35626
379.52103	35751
379.52988	35730
379.5387	35660
379.54755	35655
379.55637	35629
379.56519	35832
379.57404	35993
379.58286	35711
379.59167	35602
379.60052	35642
379.60934	35730
379.61816	35456
379.62701	35429
379.63583	35457
379.64465	35446
379.6535	35213
379.66232	35331
379.67114	35462
379.67996	35480
379.68881	35635
379.69763	35470
379.70645	35679
379.7153	35516
379.72412	35604
379.73294	35558
379.74176	35549
379.75061	35491
379.75943	35514
379.76825	35240
379.77707	35544
379.78589	35322
379.79474	35210
379.80356	35164
379.81238	35208
379.8212	35342
379.83002	35100
379.83887	35187
379.84769	35380
379.85651	35059
379.86533	35148
379.87415	35168
379.88297	35355
379.89182	35470
379.90063	35406
379.90945	35390
379.91827	35414
379.92709	35236
379.93591	35162
379.94473	35328
379.95355	35364
379.96237	35202
379.97122	35330
379.98004	35141
379.98886	35162
379.99768	35128
380.0065	35144
380.01532	35343
380.02414	35480
380.03296	35550
380.04178	35530
380.0506	35593
380.05942	35280
380.06824	35375
380.07706	35643
