Date and Time:                Thu Apr 7 12:39:37.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              388
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



379.05273	36552
379.06155	35155
379.0704	35551
379.07925	35524
379.08807	35406
379.09692	35588
379.10577	35171
379.11459	35239
379.12344	35515
379.13229	35574
379.14111	35404
379.14996	35323
379.15881	35199
379.16763	35312
379.17648	35205
379.18533	35088
379.19415	35244
379.203	35621
379.21182	35677
379.22067	35587
379.22949	35361
379.23834	35175
379.24719	35127
379.25601	35116
379.26486	34899
379.27368	34950
379.28253	35075
379.29135	35059
379.3002	35014
379.30902	34975
379.31787	34954
379.32672	34796
379.33554	34898
379.34439	35027
379.35321	34735
379.36206	34829
379.37088	34759
379.37973	34718
379.38855	34632
379.39737	34761
379.40622	34584
379.41504	34760
379.42389	34915
379.43271	35144
379.44156	34990
379.45038	34905
379.45923	34727
379.46805	34845
379.47687	34991
379.48572	35044
379.49454	35293
379.50339	35392
379.51221	35160
379.52103	35276
379.52988	35345
379.5387	35300
379.54755	35288
379.55637	35220
379.56519	35340
379.57404	35467
379.58286	35329
379.59167	35158
379.60052	35181
379.60934	35190
379.61816	35007
379.62701	35006
379.63583	34928
379.64465	35018
379.6535	34760
379.66232	34824
379.67114	35036
379.67996	34960
379.68881	35142
379.69763	35060
379.70645	35298
379.7153	35162
379.72412	35148
379.73294	35128
379.74176	35092
379.75061	35039
379.75943	35059
379.76825	34835
379.77707	35059
379.78589	34855
379.79474	34772
379.80356	34705
379.81238	34847
379.8212	34898
379.83002	34653
379.83887	34807
379.84769	34879
379.85651	34698
379.86533	34648
379.87415	34762
379.88297	34956
379.89182	34977
379.90063	34994
379.90945	34975
379.91827	34937
379.92709	34841
379.93591	34741
379.94473	34882
379.95355	34915
379.96237	34838
379.97122	34855
379.98004	34719
379.98886	34660
379.99768	34648
380.0065	34759
380.01532	34863
380.02414	35060
380.03296	35112
380.04178	35045
380.0506	35198
380.05942	35028
380.06824	34988
380.07706	35255
