# wl center_tx left_tx right_tx top_tx bottom_tx
263.5538599 0.0003914 0.0003914 0.0003781 0.0003450 0.0003715
263.5636632 0.0003042 0.0003835 0.0003240 0.0003835 0.0002579
263.5734865 0.0003350 0.0003415 0.0004204 0.0003941 0.0003678
263.5832898 0.0004386 0.0004713 0.0004320 0.0004647 0.0003993
263.5930930 0.0004304 0.0004239 0.0003782 0.0004500 0.0004500
263.6028863 0.0003642 0.0004097 0.0003317 0.0003707 0.0003967
263.6127196 0.0004430 0.0004951 0.0003844 0.0004495 0.0005082
263.6225228 0.0004454 0.0005044 0.0004127 0.0004651 0.0004978
263.6323161 0.0004269 0.0003875 0.0003875 0.0003743 0.0004794
263.6421494 0.0003351 0.0004008 0.0003022 0.0004533 0.0004139
263.6519426 0.0004263 0.0004788 0.0004001 0.0004001 0.0004984
263.6617459 0.0003798 0.0003602 0.0004322 0.0004518 0.0004518
263.6715492 0.0004102 0.0004949 0.0004623 0.0004819 0.0005209
263.6813724 0.0003451 0.0004102 0.0003321 0.0004298 0.0003842
263.6911757 0.0004766 0.0003787 0.0003983 0.0004113 0.0004571
263.7009790 0.0004660 0.0005119 0.0004660 0.0004069 0.0004332
263.7108022 0.0002689 0.0003410 0.0003017 0.0004197 0.0003935
263.7206055 0.0004996 0.0004802 0.0005321 0.0004672 0.0005191
263.7303988 0.0004138 0.0003362 0.0002974 0.0003944 0.0004138
263.7402021 0.0003631 0.0004474 0.0004863 0.0004085 0.0004474
263.7500353 0.0003831 0.0004610 0.0004091 0.0004415 0.0004805
263.7598286 0.0003570 0.0004479 0.0003181 0.0003635 0.0003765
263.7696319 0.0004559 0.0003713 0.0003322 0.0003387 0.0003713
263.7794351 0.0003122 0.0003577 0.0003902 0.0004032 0.0003837
263.7892284 0.0002982 0.0002399 0.0003112 0.0002982 0.0003177
263.7990617 0.0003157 0.0003286 0.0003350 0.0003801 0.0003414
263.8088549 0.0004032 0.0004480 0.0003648 0.0004096 0.0004736
263.8186582 0.0003960 0.0003832 0.0004790 0.0003832 0.0004854
263.8284615 0.0003592 0.0004426 0.0004041 0.0004041 0.0004426
263.8382547 0.0003982 0.0004496 0.0004432 0.0004047 0.0004111
263.8480880 0.0003697 0.0003888 0.0003633 0.0004143 0.0004080
263.8578913 0.0003936 0.0004571 0.0003365 0.0004063 0.0004762
263.8676846 0.0004836 0.0004581 0.0004200 0.0005091 0.0004136
263.8774878 0.0003493 0.0003048 0.0003239 0.0003937 0.0003747
263.8872811 0.0004515 0.0004007 0.0003943 0.0003816 0.0004070
263.8971144 0.0004973 0.0004144 0.0004336 0.0005356 0.0005101
263.9069177 0.0005094 0.0005349 0.0004012 0.0004967 0.0004712
263.9167109 0.0004202 0.0003884 0.0004266 0.0003947 0.0004075
263.9265142 0.0004333 0.0003760 0.0003696 0.0004078 0.0004461
263.9363175 0.0004204 0.0004841 0.0004905 0.0004650 0.0004713
263.9461107 0.0003847 0.0003398 0.0003142 0.0003911 0.0004039
263.9559140 0.0004573 0.0004444 0.0004251 0.0003929 0.0003671
263.9657373 0.0004765 0.0004250 0.0004056 0.0004507 0.0004958
263.9755406 0.0003332 0.0004229 0.0003588 0.0003780 0.0003908
263.9853438 0.0004722 0.0004467 0.0004850 0.0005424 0.0004594
263.9951371 0.0003745 0.0004063 0.0003999 0.0004190 0.0003872
264.0049404 0.0004145 0.0003953 0.0003507 0.0003380 0.0003953
264.0147436 0.0003664 0.0004114 0.0003921 0.0004178 0.0003857
264.0245369 0.0003709 0.0004029 0.0004349 0.0004477 0.0003837
264.0343402 0.0003745 0.0003936 0.0002857 0.0003491 0.0003809
264.0441635 0.0003231 0.0003865 0.0003611 0.0003928 0.0003421
264.0539667 0.0004628 0.0005706 0.0004692 0.0004502 0.0004185
264.0637700 0.0003985 0.0004933 0.0003921 0.0004680 0.0004554
264.0735633 0.0003982 0.0005246 0.0004361 0.0003729 0.0004487
264.0833666 0.0002842 0.0003221 0.0002969 0.0003790 0.0003853
264.0931698 0.0004946 0.0004565 0.0003677 0.0004946 0.0004628
264.1029631 0.0004198 0.0004389 0.0004453 0.0004326 0.0004262
264.1127664 0.0004834 0.0004770 0.0005025 0.0004070 0.0004961
264.1225597 0.0003873 0.0004635 0.0004063 0.0003810 0.0004000
264.1323629 0.0004220 0.0004987 0.0004859 0.0004475 0.0004795
264.1421662 0.0003716 0.0004100 0.0003588 0.0004036 0.0004549
264.1519595 0.0004581 0.0004836 0.0003500 0.0004327 0.0003818
264.1617627 0.0004567 0.0004567 0.0004123 0.0003742 0.0004250
264.1715560 0.0004176 0.0004999 0.0004936 0.0005315 0.0005125
264.1813593 0.0003918 0.0003981 0.0003665 0.0004044 0.0004107
264.1911626 0.0003727 0.0002780 0.0003854 0.0003664 0.0004106
264.2009859 0.0003923 0.0004365 0.0003796 0.0004429 0.0004176
264.2107891 0.0003826 0.0004273 0.0004591 0.0004018 0.0004847
264.2205924 0.0003735 0.0004508 0.0003993 0.0004701 0.0005538
264.2303857 0.0003943 0.0004073 0.0004978 0.0004202 0.0004719
264.2401890 0.0004385 0.0003998 0.0003676 0.0004321 0.0003095
264.2499822 0.0005549 0.0004581 0.0004968 0.0005356 0.0004968
264.2597855 0.0003845 0.0004358 0.0003653 0.0003461 0.0003205
264.2695888 0.0004714 0.0005352 0.0004141 0.0004714 0.0004778
264.2793821 0.0004385 0.0004830 0.0004194 0.0003940 0.0004575
264.2891853 0.0004395 0.0004395 0.0004204 0.0004204 0.0004841
264.2989786 0.0004927 0.0005182 0.0004223 0.0004543 0.0005438
264.3087519 0.0004029 0.0004348 0.0003965 0.0003837 0.0004732
264.3185552 0.0004613 0.0004741 0.0005125 0.0004805 0.0004485
264.3283484 0.0003583 0.0004735 0.0004031 0.0004159 0.0004159
264.3381517 0.0004257 0.0004829 0.0004638 0.0005273 0.0004638
264.3479450 0.0004286 0.0005231 0.0004916 0.0005294 0.0005799
264.3577483 0.0003777 0.0004344 0.0003777 0.0003840 0.0004973
264.3675515 0.0003593 0.0004475 0.0004223 0.0003908 0.0003971
264.3773448 0.0003718 0.0003718 0.0003844 0.0004600 0.0003970
264.3871481 0.0004443 0.0005444 0.0004380 0.0004631 0.0004756
264.3969514 0.0003855 0.0004477 0.0003482 0.0004042 0.0003980
264.4067446 0.0004536 0.0003852 0.0004101 0.0004598 0.0005219
264.4165479 0.0004233 0.0004233 0.0004544 0.0004295 0.0004606
264.4263412 0.0004231 0.0005289 0.0004605 0.0004605 0.0004916
264.4361445 0.0004047 0.0004856 0.0004172 0.0003611 0.0004047
264.4459478 0.0004248 0.0004123 0.0004435 0.0003873 0.0003998
264.4557410 0.0003709 0.0004589 0.0003960 0.0003960 0.0004715
264.4655143 0.0004275 0.0004338 0.0003898 0.0004401 0.0004904
264.4753076 0.0004653 0.0004716 0.0004339 0.0004528 0.0004465
264.4851109 0.0003642 0.0003893 0.0003077 0.0004270 0.0003956
264.4949141 0.0005039 0.0004913 0.0004976 0.0005291 0.0005102
264.5047074 0.0003882 0.0004508 0.0004133 0.0004759 0.0005009
264.5145107 0.0004919 0.0005168 0.0004732 0.0004857 0.0005044
264.5243040 0.0004344 0.0004344 0.0005213 0.0004158 0.0004344
264.5341073 0.0003111 0.0004231 0.0003360 0.0003795 0.0004044
264.5438805 0.0004595 0.0004595 0.0004409 0.0004285 0.0005092
264.5536738 0.0003848 0.0005151 0.0004468 0.0005213 0.0004840
264.5634771 0.0004629 0.0005185 0.0004753 0.0004876 0.0005123
264.5732804 0.0004448 0.0004448 0.0003954 0.0004263 0.0004139
264.5830737 0.0003446 0.0004430 0.0003199 0.0004061 0.0004061
264.5928769 0.0003803 0.0004416 0.0003251 0.0004048 0.0003864
264.6026702 0.0004426 0.0005225 0.0005225 0.0004672 0.0005409
264.6124435 0.0004762 0.0004700 0.0004082 0.0003958 0.0004391
264.6222468 0.0005082 0.0005330 0.0004896 0.0005144 0.0005640
264.6320401 0.0004158 0.0004344 0.0003785 0.0004158 0.0003847
264.6418433 0.0003727 0.0003976 0.0004162 0.0003417 0.0003789
264.6516366 0.0003775 0.0004642 0.0004333 0.0004890 0.0004642
264.6614099 0.0004739 0.0004616 0.0004555 0.0004555 0.0004863
264.6712132 0.0004552 0.0004244 0.0005536 0.0005228 0.0004675
264.6810065 0.0004503 0.0004503 0.0004935 0.0005182 0.0004626
264.6908097 0.0004626 0.0005058 0.0004503 0.0004194 0.0004194
264.7006030 0.0005050 0.0004865 0.0004803 0.0004927 0.0004680
264.7103763 0.0003690 0.0003936 0.0003506 0.0004183 0.0004859
264.7201796 0.0005591 0.0004792 0.0004731 0.0004976 0.0005099
264.7299729 0.0004358 0.0004665 0.0004296 0.0004542 0.0003989
264.7397761 0.0004040 0.0004530 0.0004836 0.0004040 0.0004223
264.7495394 0.0004455 0.0004089 0.0004272 0.0004211 0.0004944
264.7593427 0.0004411 0.0004717 0.0004717 0.0004656 0.0004411
264.7691460 0.0004625 0.0004933 0.0003823 0.0004810 0.0004193
264.7789393 0.0004938 0.0005247 0.0005123 0.0004938 0.0005308
264.7887125 0.0005729 0.0005298 0.0004682 0.0005359 0.0004497
264.7985058 0.0003945 0.0004191 0.0004376 0.0004499 0.0005732
264.8083091 0.0004863 0.0005417 0.0004124 0.0005048 0.0005048
264.8181124 0.0004519 0.0005069 0.0004275 0.0004824 0.0004641
264.8278757 0.0004377 0.0004985 0.0004012 0.0004802 0.0004620
264.8376790 0.0004459 0.0004581 0.0004520 0.0004276 0.0005742
264.8474722 0.0004561 0.0004931 0.0005239 0.0004623 0.0004623
