Date and Time:                Thu Apr 7 14:11:03.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31821
290.25275	30386
290.26236	30548
290.27197	30555
290.28159	30738
290.2912	30497
290.30084	30145
290.31046	30270
290.32007	30695
290.32968	30599
290.33929	30538
290.34891	30310
290.35852	30291
290.36813	30381
290.37775	30231
290.38736	30150
290.39697	30279
290.40659	30836
290.4162	30896
290.42581	30646
290.43542	30281
290.44504	30200
290.45465	30159
290.46426	30017
290.47388	29851
290.48349	29813
290.4931	29915
290.50272	30016
290.51233	29747
290.52194	29814
290.53156	29876
290.54117	29802
290.55078	29799
290.56039	29960
290.57001	29876
290.57962	29637
290.58923	29633
290.59885	29640
290.60846	29565
290.61807	29548
290.62769	29469
290.6373	29739
290.64691	30036
290.65652	30134
290.66611	29980
290.67572	29906
290.68533	29711
290.69495	29852
290.70456	29985
290.71417	30077
290.72379	30378
290.7334	30557
290.74301	30510
290.75259	30494
290.76221	30410
290.77182	30422
290.78143	30555
290.79105	30570
290.80066	30602
290.81027	30681
290.81985	30588
290.82947	30532
290.83908	30561
290.84869	30483
290.85831	30418
290.86789	30307
290.8775	30324
290.88712	30223
290.89673	30252
290.90634	30304
290.91592	30425
290.92554	30464
290.93515	30622
290.94476	30715
290.95435	30918
290.96396	30777
290.97357	30921
290.98318	30989
290.99277	30920
291.00238	30879
291.01199	30910
291.02161	30967
291.03119	31146
291.0408	30990
291.05042	31047
291.06003	31162
291.06961	31382
291.07922	31575
291.08884	31467
291.09842	31577
291.10803	31634
291.11765	31599
291.12723	31616
291.13684	31850
291.14645	32023
291.15604	32141
291.16565	32124
291.17526	32063
291.18484	32065
291.19446	31908
291.20407	31725
291.21365	31721
291.22327	31854
291.23285	31756
291.24246	31594
291.25208	31395
291.26166	31220
291.27127	31190
291.28085	31109
291.29047	31334
291.30008	31685
291.30966	31727
291.31927	31657
291.32886	31624
291.33847	31291
291.34805	31441
291.35767	31526
