Date and Time:                Thu Apr 7 14:17:24.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	299
290.25275	310
290.26236	307
290.27197	303
290.28159	308
290.2912	302
290.30084	306
290.31046	304
290.32007	304
290.32968	300
290.33929	301
290.34891	303
290.35852	299
290.36813	309
290.37775	301
290.38736	302
290.39697	292
290.40659	300
290.4162	302
290.42581	302
290.43542	307
290.44504	304
290.45465	304
290.46426	302
290.47388	305
290.48349	304
290.4931	303
290.50272	301
290.51233	303
290.52194	305
290.53156	304
290.54117	300
290.55078	301
290.56039	298
290.57001	304
290.57962	306
290.58923	302
290.59885	303
290.60846	307
290.61807	304
290.62769	301
290.6373	310
290.64691	301
290.65652	305
290.66611	301
290.67572	297
290.68533	304
290.69495	306
290.70456	303
290.71417	300
290.72379	297
290.7334	305
290.74301	294
290.75259	303
290.76221	307
290.77182	302
290.78143	309
290.79105	309
290.80066	310
290.81027	303
290.81985	299
290.82947	302
290.83908	306
290.84869	304
290.85831	301
290.86789	302
290.8775	302
290.88712	298
290.89673	299
290.90634	300
290.91592	300
290.92554	305
290.93515	297
290.94476	301
290.95435	304
290.96396	304
290.97357	298
290.98318	305
290.99277	302
291.00238	298
291.01199	306
291.02161	304
291.03119	307
291.0408	303
291.05042	297
291.06003	308
291.06961	308
291.07922	307
291.08884	306
291.09842	297
291.10803	308
291.11765	304
291.12723	303
291.13684	300
291.14645	301
291.15604	298
291.16565	298
291.17526	303
291.18484	299
291.19446	302
291.20407	294
291.21365	307
291.22327	307
291.23285	303
291.24246	307
291.25208	303
291.26166	300
291.27127	305
291.28085	305
291.29047	300
291.30008	303
291.30966	305
291.31927	301
291.32886	299
291.33847	308
291.34805	306
291.35767	300
291.36728	306
291.37686	302
291.38647	303
291.39606	303
291.40567	305
291.41525	309
291.42487	301
291.43445	306
291.44406	299
291.45364	303
291.46326	302
291.47284	304
291.48245	309
291.49203	307
291.50165	301
291.51123	296
