Date and Time:                Thu Apr 7 14:08:25.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31513
290.25275	30168
290.26236	30303
290.27197	30383
290.28159	30422
290.2912	30315
290.30084	29953
290.31046	30138
290.32007	30570
290.32968	30451
290.33929	30307
290.34891	30140
290.35852	30044
290.36813	30155
290.37775	30064
290.38736	29838
290.39697	30113
290.40659	30592
290.4162	30693
290.42581	30446
290.43542	30179
290.44504	29977
290.45465	29924
290.46426	29914
290.47388	29647
290.48349	29604
290.4931	29759
290.50272	29814
290.51233	29621
290.52194	29635
290.53156	29653
290.54117	29709
290.55078	29644
290.56039	29673
290.57001	29671
290.57962	29475
290.58923	29406
290.59885	29413
290.60846	29414
290.61807	29344
290.62769	29390
290.6373	29540
290.64691	29894
290.65652	29934
290.66611	29689
290.67572	29703
290.68533	29581
290.69495	29592
290.70456	29696
290.71417	29938
290.72379	30226
290.7334	30332
290.74301	30361
290.75259	30304
290.76221	30313
290.77182	30220
290.78143	30292
290.79105	30282
290.80066	30468
290.81027	30443
290.81985	30324
290.82947	30338
290.83908	30298
290.84869	30358
290.85831	30103
290.86789	30020
290.8775	30070
290.88712	30099
290.89673	29993
290.90634	30043
290.91592	30220
290.92554	30289
290.93515	30392
290.94476	30492
290.95435	30714
290.96396	30593
290.97357	30672
290.98318	30793
290.99277	30786
291.00238	30746
291.01199	30730
291.02161	30757
291.03119	30879
291.0408	30784
291.05042	30813
291.06003	30998
291.06961	31123
291.07922	31276
291.08884	31218
291.09842	31386
291.10803	31494
291.11765	31343
291.12723	31405
291.13684	31646
291.14645	31829
291.15604	31940
291.16565	31935
291.17526	31783
291.18484	31806
291.19446	31595
291.20407	31513
291.21365	31604
291.22327	31619
291.23285	31443
291.24246	31398
291.25208	31243
291.26166	31075
291.27127	30954
291.28085	31019
291.29047	31134
291.30008	31463
291.30966	31529
291.31927	31442
291.32886	31275
291.33847	31101
291.34805	31163
291.35767	31299
