Date and Time:                Thu Apr 7 14:11:59.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31525
290.25275	30154
290.26236	30265
290.27197	30380
290.28159	30447
290.2912	30341
290.30084	29940
290.31046	30096
290.32007	30412
290.32968	30406
290.33929	30257
290.34891	30124
290.35852	30001
290.36813	30137
290.37775	29946
290.38736	29850
290.39697	30043
290.40659	30543
290.4162	30637
290.42581	30494
290.43542	30040
290.44504	29942
290.45465	29928
290.46426	29815
290.47388	29657
290.48349	29472
290.4931	29692
290.50272	29734
290.51233	29634
290.52194	29583
290.53156	29664
290.54117	29611
290.55078	29589
290.56039	29602
290.57001	29620
290.57962	29459
290.58923	29304
290.59885	29387
290.60846	29442
290.61807	29337
290.62769	29322
290.6373	29583
290.64691	29798
290.65652	29975
290.66611	29775
290.67572	29560
290.68533	29522
290.69495	29556
290.70456	29709
290.71417	29832
290.72379	30179
290.7334	30365
290.74301	30153
290.75259	30246
290.76221	30217
290.77182	30173
290.78143	30240
290.79105	30291
290.80066	30453
290.81027	30441
290.81985	30237
290.82947	30246
290.83908	30266
290.84869	30322
290.85831	30063
290.86789	30052
290.8775	30107
290.88712	30016
290.89673	30011
290.90634	29994
290.91592	30214
290.92554	30248
290.93515	30284
290.94476	30525
290.95435	30658
290.96396	30489
290.97357	30604
290.98318	30709
290.99277	30764
291.00238	30693
291.01199	30736
291.02161	30710
291.03119	30911
291.0408	30770
291.05042	30745
291.06003	30810
291.06961	31120
291.07922	31311
291.08884	31270
291.09842	31310
291.10803	31430
291.11765	31386
291.12723	31302
291.13684	31576
291.14645	31790
291.15604	31872
291.16565	31852
291.17526	31834
291.18484	31772
291.19446	31637
291.20407	31417
291.21365	31559
291.22327	31594
291.23285	31426
291.24246	31300
291.25208	31107
291.26166	30980
291.27127	30887
291.28085	30918
291.29047	31051
291.30008	31273
291.30966	31469
291.31927	31350
291.32886	31177
291.33847	31043
291.34805	31181
291.35767	31201
