Date and Time:                Thu Apr 7 14:11:09.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31822
290.25275	30309
290.26236	30499
290.27197	30622
290.28159	30652
290.2912	30565
290.30084	30271
290.31046	30356
290.32007	30748
290.32968	30715
290.33929	30579
290.34891	30372
290.35852	30350
290.36813	30405
290.37775	30209
290.38736	30185
290.39697	30241
290.40659	30777
290.4162	30856
290.42581	30761
290.43542	30351
290.44504	30231
290.45465	30234
290.46426	30127
290.47388	29880
290.48349	29793
290.4931	30016
290.50272	29966
290.51233	29838
290.52194	29810
290.53156	29915
290.54117	29831
290.55078	29878
290.56039	29954
290.57001	29887
290.57962	29694
290.58923	29626
290.59885	29566
290.60846	29587
290.61807	29586
290.62769	29512
290.6373	29816
290.64691	30093
290.65652	30246
290.66611	29986
290.67572	29883
290.68533	29895
290.69495	29889
290.70456	29947
290.71417	30067
290.72379	30479
290.7334	30612
290.74301	30571
290.75259	30503
290.76221	30398
290.77182	30498
290.78143	30495
290.79105	30458
290.80066	30686
290.81027	30768
290.81985	30536
290.82947	30538
290.83908	30533
290.84869	30521
290.85831	30374
290.86789	30359
290.8775	30333
290.88712	30211
290.89673	30234
290.90634	30365
290.91592	30516
290.92554	30419
290.93515	30583
290.94476	30706
290.95435	31075
290.96396	30873
290.97357	30875
290.98318	30974
290.99277	30983
291.00238	30878
291.01199	30924
291.02161	30961
291.03119	31126
291.0408	31061
291.05042	30995
291.06003	31105
291.06961	31366
291.07922	31510
291.08884	31482
291.09842	31700
291.10803	31726
291.11765	31687
291.12723	31567
291.13684	31864
291.14645	32106
291.15604	32069
291.16565	32143
291.17526	32040
291.18484	31984
291.19446	31876
291.20407	31799
291.21365	31824
291.22327	31839
291.23285	31731
291.24246	31541
291.25208	31457
291.26166	31307
291.27127	31160
291.28085	31107
291.29047	31378
291.30008	31650
291.30966	31763
291.31927	31654
291.32886	31448
291.33847	31365
291.34805	31402
291.35767	31560
