Date and Time:                Thu Apr 7 14:17:11.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	298
290.25275	300
290.26236	304
290.27197	306
290.28159	307
290.2912	304
290.30084	302
290.31046	307
290.32007	303
290.32968	298
290.33929	302
290.34891	304
290.35852	297
290.36813	297
290.37775	305
290.38736	303
290.39697	302
290.40659	312
290.4162	305
290.42581	305
290.43542	307
290.44504	302
290.45465	304
290.46426	297
290.47388	305
290.48349	303
290.4931	300
290.50272	302
290.51233	299
290.52194	307
290.53156	297
290.54117	298
290.55078	298
290.56039	297
290.57001	295
290.57962	305
290.58923	298
290.59885	304
290.60846	300
290.61807	299
290.62769	301
290.6373	304
290.64691	304
290.65652	301
290.66611	301
290.67572	306
290.68533	306
290.69495	302
290.70456	304
290.71417	307
290.72379	306
290.7334	301
290.74301	302
290.75259	302
290.76221	302
290.77182	299
290.78143	300
290.79105	299
290.80066	297
290.81027	303
290.81985	312
290.82947	301
290.83908	305
290.84869	300
290.85831	304
290.86789	307
290.8775	303
290.88712	307
290.89673	307
290.90634	305
290.91592	301
290.92554	303
290.93515	304
290.94476	306
290.95435	306
290.96396	300
290.97357	308
290.98318	296
290.99277	298
291.00238	304
291.01199	303
291.02161	302
291.03119	309
291.0408	306
291.05042	303
291.06003	305
291.06961	302
291.07922	297
291.08884	294
291.09842	313
291.10803	304
291.11765	298
291.12723	298
291.13684	298
291.14645	303
291.15604	302
291.16565	301
291.17526	301
291.18484	299
291.19446	298
291.20407	304
291.21365	306
291.22327	303
291.23285	307
291.24246	301
291.25208	302
291.26166	302
291.27127	299
291.28085	305
291.29047	306
291.30008	298
291.30966	300
291.31927	302
291.32886	303
291.33847	303
291.34805	300
291.35767	301
291.36728	294
291.37686	308
291.38647	299
291.39606	306
291.40567	305
291.41525	304
291.42487	307
291.43445	299
291.44406	301
291.45364	308
291.46326	304
291.47284	295
291.48245	307
291.49203	300
291.50165	304
291.51123	304
