Date and Time:                Thu Apr 7 14:07:02.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	305
290.25275	312
290.26236	307
290.27197	305
290.28159	304
290.2912	305
290.30084	307
290.31046	311
290.32007	311
290.32968	305
290.33929	307
290.34891	309
290.35852	306
290.36813	310
290.37775	309
290.38736	309
290.39697	305
290.40659	313
290.4162	307
290.42581	304
290.43542	305
290.44504	307
290.45465	309
290.46426	309
290.47388	310
290.48349	307
290.4931	302
290.50272	313
290.51233	306
290.52194	308
290.53156	307
290.54117	304
290.55078	306
290.56039	307
290.57001	312
290.57962	311
290.58923	310
290.59885	314
290.60846	304
290.61807	311
290.62769	306
290.6373	309
290.64691	308
290.65652	311
290.66611	307
290.67572	307
290.68533	310
290.69495	304
290.70456	312
290.71417	302
290.72379	309
290.7334	308
290.74301	309
290.75259	310
290.76221	305
290.77182	306
290.78143	311
290.79105	310
290.80066	308
290.81027	304
290.81985	313
290.82947	305
290.83908	305
290.84869	311
290.85831	305
290.86789	311
290.8775	311
290.88712	306
290.89673	311
290.90634	304
290.91592	308
290.92554	307
290.93515	307
290.94476	307
290.95435	308
290.96396	308
290.97357	302
290.98318	309
290.99277	307
291.00238	309
291.01199	301
291.02161	306
291.03119	307
291.0408	303
291.05042	308
291.06003	313
291.06961	309
291.07922	309
291.08884	310
291.09842	311
291.10803	311
291.11765	308
291.12723	308
291.13684	303
291.14645	311
291.15604	312
291.16565	306
291.17526	306
291.18484	311
291.19446	309
291.20407	304
291.21365	312
291.22327	310
291.23285	309
291.24246	307
291.25208	305
291.26166	309
291.27127	309
291.28085	304
291.29047	310
291.30008	305
291.30966	315
291.31927	309
291.32886	310
291.33847	310
291.34805	307
291.35767	308
291.36728	306
291.37686	310
291.38647	309
291.39606	307
291.40567	313
291.41525	308
291.42487	302
291.43445	308
291.44406	306
291.45364	305
291.46326	309
291.47284	313
291.48245	306
291.49203	307
291.50165	308
291.51123	310
