Date and Time:                Thu Apr 7 14:13:50.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	32037
290.25275	30584
290.26236	30703
290.27197	30830
290.28159	30901
290.2912	30807
290.30084	30395
290.31046	30445
290.32007	30882
290.32968	30811
290.33929	30692
290.34891	30465
290.35852	30576
290.36813	30561
290.37775	30460
290.38736	30293
290.39697	30474
290.40659	30972
290.4162	31074
290.42581	30860
290.43542	30572
290.44504	30464
290.45465	30343
290.46426	30316
290.47388	30039
290.48349	29983
290.4931	30193
290.50272	30149
290.51233	29965
290.52194	29984
290.53156	30154
290.54117	30056
290.55078	30073
290.56039	30105
290.57001	30028
290.57962	29887
290.58923	29718
290.59885	29804
290.60846	29769
290.61807	29721
290.62769	29751
290.6373	29932
290.64691	30346
290.65652	30455
290.66611	30239
290.67572	30017
290.68533	30007
290.69495	30071
290.70456	30141
290.71417	30395
290.72379	30609
290.7334	30794
290.74301	30736
290.75259	30685
290.76221	30570
290.77182	30646
290.78143	30635
290.79105	30689
290.80066	30918
290.81027	30884
290.81985	30758
290.82947	30646
290.83908	30771
290.84869	30728
290.85831	30459
290.86789	30520
290.8775	30544
290.88712	30508
290.89673	30414
290.90634	30472
290.91592	30641
290.92554	30704
290.93515	30761
290.94476	30880
290.95435	31155
290.96396	31094
290.97357	31011
290.98318	31144
290.99277	31209
291.00238	31073
291.01199	31205
291.02161	31121
291.03119	31368
291.0408	31189
291.05042	31218
291.06003	31426
291.06961	31649
291.07922	31714
291.08884	31664
291.09842	31781
291.10803	31897
291.11765	31830
291.12723	31842
291.13684	32042
291.14645	32284
291.15604	32335
291.16565	32311
291.17526	32318
291.18484	32200
291.19446	31983
291.20407	31945
291.21365	32010
291.22327	32077
291.23285	31936
291.24246	31764
291.25208	31635
291.26166	31469
291.27127	31320
291.28085	31379
291.29047	31589
291.30008	31864
291.30966	31941
291.31927	31896
291.32886	31788
291.33847	31582
291.34805	31584
291.35767	31760
